publication_id,chemotype,extractant,n_metals,acid_name,diluent_name,diluent_class,log_acid_M,log_extr_M,log_metal_mM,temp_C,contact_min,log_contact_min,is_hno3,is_hcl,is_h2so4,complexant,modifier,dil_aliphatic,dil_aromatic,dil_chlorinated,dil_polar,max_logD,mean_logD,a,abs_a,b,abs_b
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.3141687253739364,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.545154901129459,1.5023008361531422,-0.011937959499135634,0.011937959499135634,0.039183074600190125,0.039183074600190125
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,dipb,aromatic,-0.3130064337353215,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.62014959391923,1.4737311103796744,-0.019052392012953844,0.019052392012953844,0.13007585819036482,0.13007585819036482
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.31264943044197263,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2757488844791949,-0.1148480550757242,-0.01133995830055164,0.01133995830055164,-0.1496958659542588,0.1496958659542588
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.3122035886187054,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3179171535667562,1.135543539943514,-0.1312615121152141,0.1312615121152141,0.09270741205996211,0.09270741205996211
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.3119363030536557,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.084472606796335,0.907700080573732,-0.07663910396178324,0.07663910396178324,0.014107762782952872,0.014107762782952872
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6.0,hno3,tert_butylbenzene,aromatic,-0.3117163613462686,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6254480286738335,-0.11719343977408599,0.04816930884363651,0.04816930884363651,-0.31289771621648726,0.31289771621648726
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,1_4_diisopropylbenzene,aromatic,-0.31144492700813436,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6190476190476162,1.4542124542124508,-0.030054489920973322,0.030054489920973322,0.11823813849113743,0.11823813849113743
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.31144492700813436,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.087912087912084,0.9093406593406568,-0.0774190117171039,0.0774190117171039,0.014251328574250962,0.014251328574250962
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.3114911923434788,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5386993795424068,0.109970308458997,-0.17528555288898587,0.17528555288898587,-0.29424184820975935,0.29424184820975935
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,-0.3112234555092246,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.465002931691585,1.3390318088537074,-0.00795392160297219,0.00795392160297219,0.12339780811243513,0.12339780811243513
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.3112234555092246,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9519569041336853,0.7870492524186454,-0.07149512955405436,0.07149512955405436,0.013160857522395463,0.013160857522395463
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.3110465373625821,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4734723716853706,1.0890569231624985,-0.14669250400701,0.14669250400701,0.21363433833193018,0.21363433833193018
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.3105064495763755,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5732600732600746,1.5503663003662989,-0.002035868198014398,0.002035868198014398,0.014705862457276953,0.014705862457276953
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.31028545602224344,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4146144825564335,1.3985817941952496,-0.001425734435064752,0.001425734435064752,0.01029863059068166,0.01029863059068166
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.17561379768122606,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1455258102578405,1.9500035832552527,-0.14072508987793114,0.14072508987793114,0.09939135001764501,0.09939135001764501
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.17418455501479643,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6791749806559929,0.26571261718270495,0.015311406303909291,0.015311406303909291,-0.24512945573596737,0.24512945573596737
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.17386038206408522,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7635387993974867,1.6643058750512632,-0.04580632254540326,0.04580632254540326,0.02252212816013811,0.02252212816013811
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.17354616532725092,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.292124542124542,2.21657509157509,-0.008911242559070307,0.008911242559070307,0.07340304597127516,0.07340304597127516
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,dipb,aromatic,-0.17340694606595192,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.311585830737478,2.1740951411770513,-0.005331026851093048,0.005331026851093048,0.15909452528960852,0.15909452528960852
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,-0.17327294921175876,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.101729698035765,2.0261470243330386,0.006613891209167672,0.006613891209167672,0.08234180396618204,0.08234180396618204
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.17327294921175876,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5611990618586913,1.3688068015244776,-0.0834109844797303,0.0834109844797303,0.015354333776128068,0.015354333776128068
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,-0.17308917536317828,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8331704138155734,0.21509449332029879,0.13355586731504374,0.13355586731504374,-0.30510011194187814,0.30510011194187814
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,-0.17276000049435455,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.106832172747231,1.4613689275296853,-0.24274316674197785,0.24274316674197785,0.2634437574193284,0.2634437574193284
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,1_4_diisopropylbenzene,aromatic,-0.17260810803093807,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3195970695970662,2.1776556776556752,-0.012464758919355787,0.012464758919355787,0.15181429134351973,0.15181429134351973
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.17260810803093807,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3260073260073237,1.3008241758241736,-0.01076162233297487,0.01076162233297487,-0.0008462886493697765,0.0008462886493697765
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.17230577395672222,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0979146301726943,0.6071195829260336,-0.1747415315567479,0.1747415315567479,-0.372301266389816,0.372301266389816
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.17230771132555442,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.166952906314341,1.7491242892512702,-0.32282741895768696,0.32282741895768696,0.2542653593105409,0.2542653593105409
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,dipb,aromatic,-0.10969078310005152,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5140443700644863,2.5140443700644863,0.0,0.0,0.0,0.0
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.09479797133768139,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3739297453544257,2.277378490811708,-0.041535322742140925,0.041535322742140925,0.03952545858114365,0.03952545858114365
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,dipb,aromatic,-0.025902996205868847,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1515005786476094,2.5747545245578487,-0.21076785531206416,0.21076785531206416,0.27414856994893677,0.27414856994893677
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.02544225514642006,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7654987519070047,2.6609015311154316,-0.044996611841918645,0.044996611841918645,0.042819258410266556,0.042819258410266556
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,dipb,aromatic,-0.024798037742147606,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.065792179507234,3.0032964704008482,-0.008634430138311843,0.008634430138311843,0.030837046112451375,0.030837046112451375
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.02439037396782293,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0705128205128154,3.0132783882783842,-0.005089670495035118,0.005089670495035118,0.03676465614318734,0.03676465614318734
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.024338466818941477,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9371454226134546,2.6448096514099393,-0.04541169572683221,0.04541169572683221,0.22266421379533494,0.22266421379533494
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5.0,hno3,tert_butylbenzene,aromatic,-0.024279217568094567,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.867709351580319,0.8445747800586503,0.13233934095942718,0.13233934095942718,-0.4147262352621733,0.4147262352621733
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.024061580409416528,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.944591029023746,2.7476180005863378,-0.014311475994358428,0.014311475994358428,0.16581797322623204,0.16581797322623204
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.024061580409416528,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.358252711814715,2.113181618293754,-0.10624970642060808,0.10624970642060808,0.019558496595781866,0.019558496595781866
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,-0.02369588344799719,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9076048152229398,0.7932800002084764,-0.0467416132013183,0.0467416132013183,-0.07846247696963382,0.07846247696963382
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,-0.023496417063996362,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8514173998044954,1.7210817855979132,-0.05864280511981497,0.05864280511981497,-0.021066686995306713,0.021066686995306713
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,1_4_diisopropylbenzene,aromatic,-0.023451950842258887,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1620879120879084,3.0308302808302776,0.014952641025629633,0.014952641025629633,0.18910309698929775,0.18910309698929775
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,-0.023451950842258887,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.063186813186807,2.0425824175824134,0.008804963726978766,0.008804963726978766,0.0006924179858481181,0.0006924179858481181
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tert_butylbenzene,aromatic,-0.02312295061655611,-0.6989700043360187,-1.154901959985743,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9171064204045725,2.860610280465161,-0.0037261880462251787,0.0037261880462251787,0.07539639267600234,0.07539639267600234
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,0.12564389235739162,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.3339977036459345,1.819546575476454,-0.14469702058787134,0.14469702058787134,-0.43875300746051776,0.43875300746051776
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tbub,aromatic,0.13305964275390958,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5884880716840444,2.561668326576761,-0.011460995380329868,0.011460995380329868,-0.0009012869993711621,0.0009012869993711621
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,0.27016856066136047,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0732600732600694,3.7458791208791187,-0.14193485481469081,0.14193485481469081,0.02612743571946015,0.02612743571946015
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tert_butylbenzene,aromatic,0.27020586137001595,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2199413489736077,2.2451395677202126,0.03834176755188627,0.03834176755188627,-0.5831763356305398,0.5831763356305398
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,tert_butylbenzene,aromatic,0.27060897082317814,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.8515831134564635,3.5355101143359704,-0.13703233164527096,0.13703233164527096,0.02522497691792482,0.02522497691792482
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,tbub,aromatic,0.27070212208781824,-0.6989700043360187,,20.0,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.24532459732822,1.9175997449636315,0.02748217317378302,0.02748217317378302,-0.2301904644550136,0.2301904644550136
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,tert_butylbenzene,aromatic,0.27099076410129475,-0.6989700043360187,-1.0969100130080565,20.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.1262626262626227,2.4104349951124115,-0.02404783685988752,0.02404783685988752,-0.5008209232573169,0.5008209232573169
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,6.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.154901959985743,20.0156985871271,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2067114093959708,2.984787472035793,-0.00858561358657188,0.00858561358657188,0.1150088424388843,0.1150088424388843
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.154901959985743,30.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7476510067114077,2.561879194630871,-0.004564776746526481,0.004564776746526481,0.16977630273648134,0.16977630273648134
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.154901959985743,40.0156985871271,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.2510067114093926,2.1463087248322115,0.0033735365963199642,0.0033735365963199642,0.16351474938034194,0.16351474938034194
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,5.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.154901959985743,50.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7597315436241598,1.629261744966442,0.004344725898310494,0.004344725898310494,0.15453156438996676,0.15453156438996676
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.0969100130080565,10.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9087248322147636,2.787919463087247,-0.0900913496888275,0.0900913496888275,0.0048056815961241344,0.0048056815961241344
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.0969100130080565,20.0156985871271,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.62953020134228,2.407606263982101,-0.12448629862788674,0.12448629862788674,0.00776399369688425,0.00776399369688425
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.0969100130080565,30.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.1597315436241584,1.9002237136465308,-0.163441502073966,0.163441502073966,0.009271724908800332,0.009271724908800332
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,2.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.0969100130080565,40.0156985871271,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.255033557046977,1.2295302013422793,-0.010898457116025013,0.010898457116025013,-0.000857049268926046,0.000857049268926046
pub_37086f6378,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,3.0,hno3,1_4_diisopropylbenzene,aromatic,0.0,-0.6989700043360187,-1.0969100130080565,50.0,30.0,1.4771212547196624,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1530201342281852,0.8800894854586114,-0.17047444734130476,0.17047444734130476,0.009735964043100558,0.009735964043100558
pub_457a2adba4,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,7.0,hno3,hydrogenated_tetrapropene,aliphatic,0.0,-1.3010299956639813,-0.2924298239020636,21.0,60.0,1.7781512503836436,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.1015164435073554,1.82211471503912,0.0029798604303396953,0.0029798604303396953,-0.00786646021047729,0.00786646021047729
pub_4829d176ba,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,4.0,hno3,other,other,0.001300933020418072,-1.6989700043360187,0.0,25.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9494442222972203,-0.9494442222972203,0.0,0.0,0.0,0.0
pub_4cba27f5f3,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,-1.0,-1.0,-0.3010299956639812,22.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-0.8000000000000002,-0.9014285714285714,-0.05223902198247528,0.05223902198247528,0.01917150172728199,0.01917150172728199
pub_4cba27f5f3,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.17609125905568124,-1.0,-0.3010299956639812,22.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.82,0.0857142857142857,-0.5962985905913908,0.5962985905913908,0.020918192183526297,0.020918192183526297
pub_4cba27f5f3,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,other,other,0.47712125471966244,-1.0,-0.3010299956639812,22.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09,1.0939285714285714,-0.8912782012088044,0.8912782012088044,-0.1593119571152121,0.1593119571152121
pub_4cba27f5f3,sc009,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,14.0,hcl,isopar_l_with_30_vol_exxal_13,aliphatic,0.47712125471966244,-1.0,-0.3010299956639812,22.0,60.0,1.7781512503836436,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.175,1.2050595238095239,-0.862739771384448,0.862739771384448,-0.159469666304933,0.159469666304933
