cell_id,smiles,A,B,ZA,ZB,dZ,logSF_heavy_minus_light,pair
298,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Sm,Er,62,68,6,0.6608910891089101,Sm-Er
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Nd,Sm,60,62,2,0.2808266095757266,Nd-Sm
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Sm,Gd,62,64,2,-1.3222192947327647,Sm-Gd
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Gd,Dy,64,66,2,0.739597131670382,Gd-Dy
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Dy,Er,66,68,2,0.7517645621627278,Dy-Er
300,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Er,Yb,68,70,2,0.35989665488482603,Er-Yb
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Nd,Sm,60,62,2,0.4086638740637998,Nd-Sm
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Sm,Gd,62,64,2,0.17254597829101703,Sm-Gd
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Gd,Dy,64,66,2,0.35668614475880656,Gd-Dy
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Dy,Er,66,68,2,0.17185124059958867,Dy-Er
302,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Er,Yb,68,70,2,0.12704186169606402,Er-Yb
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Nd,Sm,60,62,2,1.0102630754473383,Nd-Sm
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Sm,Gd,62,64,2,-0.2910038645540245,Sm-Gd
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Gd,Dy,64,66,2,0.05933766659106632,Gd-Dy
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Dy,Er,66,68,2,0.38536781100305584,Dy-Er
304,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Er,Yb,68,70,2,0.48312048454707845,Er-Yb
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Nd,Sm,60,62,2,1.4137954397849344,Nd-Sm
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Sm,Gd,62,64,2,-0.3300506370503604,Sm-Gd
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Gd,Dy,64,66,2,0.1501170353555472,Gd-Dy
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Dy,Er,66,68,2,-0.08036903121820149,Dy-Er
306,CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,Er,Yb,68,70,2,0.519774781035375,Er-Yb
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,La,Ce,57,58,1,0.19629464514396822,La-Ce
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Ce,Pr,58,59,1,0.44290715418856075,Ce-Pr
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Pr,Nd,59,60,1,-0.007178584627123424,Pr-Nd
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Nd,Sm,60,62,2,0.6467303862474234,Nd-Sm
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Sm,Eu,62,63,1,0.34523365815603463,Sm-Eu
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Eu,Gd,63,64,1,0.12142216288546281,Eu-Gd
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Gd,Tb,64,65,1,0.2816488107397096,Gd-Tb
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Tb,Dy,65,66,1,0.152124103298787,Tb-Dy
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Dy,Ho,66,67,1,-0.04953847154612956,Dy-Ho
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Ho,Er,67,68,1,0.2993004255488809,Ho-Er
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Er,Tm,68,69,1,0.01610362459797887,Er-Tm
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Tm,Yb,69,70,1,0.049901363013583167,Tm-Yb
307,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,Yb,Lu,70,71,1,0.07467540349748503,Yb-Lu
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,La,Ce,57,58,1,0.2743493160283388,La-Ce
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Ce,Pr,58,59,1,0.10754632785384144,Ce-Pr
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Pr,Nd,59,60,1,0.07762183869210348,Pr-Nd
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Nd,Sm,60,62,2,0.5871616239093858,Nd-Sm
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Sm,Eu,62,63,1,0.22898426344250056,Sm-Eu
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Eu,Gd,63,64,1,0.07566822804985551,Eu-Gd
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Gd,Tb,64,65,1,0.20371897202549083,Gd-Tb
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Tb,Dy,65,66,1,0.09135823571888246,Tb-Dy
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Dy,Ho,66,67,1,0.050802462522839376,Dy-Ho
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Ho,Er,67,68,1,0.08545440209543731,Ho-Er
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Er,Tm,68,69,1,0.004871885169296597,Er-Tm
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Tm,Yb,69,70,1,0.06334030594263673,Tm-Yb
308,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,Yb,Lu,70,71,1,0.05057763656057146,Yb-Lu
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,La,Ce,57,58,1,0.2588592839808518,La-Ce
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Ce,Pr,58,59,1,0.19967860351489597,Ce-Pr
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Pr,Nd,59,60,1,0.22549613458237733,Pr-Nd
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Nd,Sm,60,62,2,0.510308908244061,Nd-Sm
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Sm,Eu,62,63,1,0.19644096915024414,Sm-Eu
324,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Eu,Gd,63,64,1,-0.025457148044135403,Eu-Gd
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,La,Ce,57,58,1,0.32981799139688484,La-Ce
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Ce,Pr,58,59,1,0.22728527449780456,Ce-Pr
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Pr,Nd,59,60,1,0.2717565422563666,Pr-Nd
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Nd,Sm,60,62,2,0.5771143526440402,Nd-Sm
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Sm,Eu,62,63,1,0.200982957723162,Sm-Eu
325,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Eu,Gd,63,64,1,-0.07374177576961127,Eu-Gd
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,La,Ce,57,58,1,0.5745564250765702,La-Ce
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Ce,Pr,58,59,1,0.35046121550589615,Ce-Pr
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Pr,Nd,59,60,1,0.33825557443155574,Pr-Nd
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Nd,Sm,60,62,2,0.6180420646268412,Nd-Sm
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Sm,Eu,62,63,1,0.18372642359962565,Sm-Eu
327,CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,Eu,Gd,63,64,1,-0.13546080258919413,Eu-Gd
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,La,Ce,57,58,1,0.9542425094393249,La-Ce
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Ce,Pr,58,59,1,-0.1330566268304794,Ce-Pr
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Pr,Nd,59,60,1,0.4340866224944606,Pr-Nd
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Nd,Sm,60,62,2,0.8885226987424605,Nd-Sm
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Sm,Eu,62,63,1,0.3835124005492567,Sm-Eu
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Eu,Gd,63,64,1,0.16564941615847228,Eu-Gd
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Gd,Tb,64,65,1,0.6595631508622992,Gd-Tb
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Tb,Dy,65,66,1,-0.1512937938960106,Tb-Dy
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Dy,Ho,66,67,1,0.9850552611293657,Dy-Ho
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Ho,Er,67,68,1,-0.5120292120295526,Ho-Er
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Er,Yb,68,70,2,0.15334298259237222,Er-Yb
413,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,Yb,Lu,70,71,1,0.7874519919269884,Yb-Lu
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,La,Ce,57,58,1,0.19096999999999997,La-Ce
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Ce,Pr,58,59,1,0.19255000000000022,Ce-Pr
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Pr,Nd,59,60,1,0.2994699999999999,Pr-Nd
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Nd,Sm,60,62,2,0.8557,Nd-Sm
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Sm,Eu,62,63,1,0.38228000000000006,Sm-Eu
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Eu,Gd,63,64,1,0.18680999999999992,Eu-Gd
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Gd,Tb,64,65,1,0.52414,Gd-Tb
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Tb,Dy,65,66,1,0.1648200000000002,Tb-Dy
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Dy,Ho,66,67,1,0.18747999999999987,Dy-Ho
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Ho,Er,67,68,1,0.16206999999999994,Ho-Er
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Er,Tm,68,69,1,0.07052999999999976,Er-Tm
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Tm,Yb,69,70,1,-0.017139999999999933,Tm-Yb
414,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,Yb,Lu,70,71,1,0.13099000000000016,Yb-Lu
450,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Dy,60,66,6,0.1723237597911227,Nd-Dy
451,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Eu,57,63,6,0.08355091383812074,La-Eu
451,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Eu,Lu,63,71,8,0.3942558746736269,Eu-Lu
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Gd,Tb,64,65,1,0.51526717557252,Gd-Tb
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tb,Dy,65,66,1,0.12086513994911008,Tb-Dy
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Dy,Ho,66,67,1,0.2608142493638672,Dy-Ho
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ho,Er,67,68,1,0.03816793893129722,Ho-Er
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Er,Tm,68,69,1,0.06361323155216159,Er-Tm
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tm,Yb,69,70,1,0.012722646310434627,Tm-Yb
453,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Yb,Lu,70,71,1,0.044529262086512755,Yb-Lu
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Ce,57,58,1,0.19083969465648687,La-Ce
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ce,Pr,58,59,1,0.15267175572519087,Ce-Pr
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Pr,Nd,59,60,1,0.21628498727735163,Pr-Nd
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Sm,60,62,2,0.718829516539442,Nd-Sm
454,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Sm,Eu,62,63,1,0.2989821882951639,Sm-Eu
461,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.4031890660592329,La-Nd
461,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.18223234624146112,Nd-Eu
462,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.4132266069477829,La-Nd
462,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.16628701594533307,Nd-Eu
464,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.34168564920273753,La-Nd
464,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.16628701594533335,Nd-Eu
465,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.4464692482915803,La-Nd
465,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.15261958997722336,Nd-Eu
466,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Eu,57,63,6,0.5899772209567284,La-Eu
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Gd,Tb,64,65,1,0.43072521914894457,Gd-Tb
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tb,Dy,65,66,1,0.18791946308724894,Tb-Dy
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Dy,Ho,66,67,1,0.15033557046979817,Dy-Ho
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ho,Er,67,68,1,0.005369127516778871,Ho-Er
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Er,Tm,68,69,1,0.06442953020134157,Er-Tm
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tm,Yb,69,70,1,0.021476510067115484,Tm-Yb
475,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Yb,Lu,70,71,1,0.01610738255033306,Yb-Lu
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Ce,57,58,1,0.24107965098935064,La-Ce
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ce,Pr,58,59,1,0.23624161073825425,Ce-Pr
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Pr,Nd,59,60,1,0.11812080536912573,Pr-Nd
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Sm,60,62,2,1.0308724832214777,Nd-Sm
476,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Sm,Eu,62,63,1,0.3275167785234907,Sm-Eu
477,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.41775456919059895,La-Nd
477,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.16187989556135718,Nd-Eu
477,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Eu,Dy,63,66,3,0.3054830287206276,Eu-Dy
477,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Dy,Lu,66,71,5,0.1409921671018285,Dy-Lu
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.2407340937767301,La-Nd
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Sm,60,62,2,-0.10000108998519822,Nd-Sm
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Sm,Eu,62,63,1,0.3048904164772192,Sm-Eu
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Eu,Gd,63,64,1,-0.2713230688309508,Eu-Gd
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Gd,Dy,64,66,2,0.5966425262956688,Gd-Dy
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Dy,Er,66,68,2,0.0472993124144534,Dy-Er
478,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Er,Lu,68,71,3,0.06636439115000792,Er-Lu
479,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Nd,57,60,3,0.11488250652741427,La-Nd
479,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Eu,60,63,3,0.23237597911227215,Nd-Eu
479,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Eu,Dy,63,66,3,0.2976501305483046,Eu-Dy
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Gd,Tb,64,65,1,0.03969631687086794,Gd-Tb
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tb,Dy,65,66,1,-0.06700187808523062,Tb-Dy
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Dy,Ho,66,67,1,-0.007058127785524615,Dy-Ho
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ho,Er,67,68,1,0.014265894675294932,Ho-Er
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Er,Tm,68,69,1,-0.0815965752144272,Er-Tm
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Tm,Yb,69,70,1,-0.11233803374444395,Tm-Yb
495,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Yb,Lu,70,71,1,-0.19255538600237398,Yb-Lu
496,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,La,Ce,57,58,1,0.37818478798032334,La-Ce
496,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Ce,Pr,58,59,1,0.30073024724347097,Ce-Pr
496,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Pr,Nd,59,60,1,0.16963438341096854,Pr-Nd
496,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,Nd,Sm,60,62,2,0.6665995641484197,Nd-Sm
