extractant,chemotype,mae_all,n_pairs,n_cells,mae_adjacent,mae_far,entry
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.1938353173154973,91,1,0.09885794832471509,0.2512997549974365,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.2063304902944597,36,1,0.2303112490220779,0.15089840160421591,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,0.5847631336736885,10,5,0.5671883327074727,,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.634754215219182,21,1,0.4844953282375489,0.7851656279842274,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.18940314211298662,3457,171,0.10097144067379644,0.2374417009738756,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.16350950634241765,43,2,0.13282632279879444,0.1329055973346819,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.27027380591637096,91,1,0.12200709505124492,0.33880124681531926,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.12075407015144603,78,1,0.05986680394239318,0.1494024885502034,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.11748461324239727,91,1,0.06992602150171107,0.1253017887272574,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.29561390704446244,91,1,0.17982863830348023,0.35626575286479656,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.18254836845588834,127,2,0.2087057877467409,0.1940414999806262,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.1750881407186841,81,2,0.07892728305722065,0.22080232334459363,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.32215731671324693,182,2,0.158251942356859,0.3897011697300174,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.1702536958212365,36,1,0.1773984365453348,0.13061240840924873,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.14744354388478573,91,1,0.13676643673183508,0.16434062785862086,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.13172788022998902,91,1,0.1386046951721327,0.1454345063534279,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.2166344879402201,36,1,0.2573787557670277,0.1576180565575412,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.07986791667099777,59,3,0.09303787875758736,0.0781685089914693,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.22765428653656572,4,2,,0.03596561218048311,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCOP(=O)(O)OCCCCCC,sc058,0.42419705853716505,45,1,0.22353862803670832,0.4513622813850807,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.15378353042272813,91,1,0.09296077955398122,0.16839808092335373,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.2830718745452767,182,2,0.21272074179466255,0.3172887202896337,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.24532571827548294,1236,16,0.17825762451081775,0.27398351283863415,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.07390315552741557,7,3,,0.010292990586098984,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.04163523330665381,6,1,,0.0355561934293223,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.23372580597423478,36,1,0.2396275096070407,0.174505691661309,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.06011469269770209,10,1,0.055500323418943925,0.014497465558538869,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.1529076781499427,186,33,0.19343049675620638,0.15684483439635222,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,sc029,0.13255983080979306,91,1,0.14796553884656996,0.12316293053348194,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCCN(CCCC)C(=O)c1ccccc1C(=O)O,sc063,2.1012841432802345,3,1,,2.1012841432802345,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,sc009,0.053882130347090065,178,9,0.053086383414654874,0.05668186462007742,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,sc061,0.4181919845850931,91,1,0.22953645281607588,0.46782573057204546,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1ccc2ccc3ccc(C(=O)N(CC)c4ccc(C)cc4)nc3c2n1)c1ccc(C)cc1,sc068,0.11180854835242078,3,1,,0.11180854835242078,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,sc068,0.09467812510907352,91,1,0.05114666579651573,0.10889941976188301,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,sc069,0.1729153767494344,91,1,0.09395257715453663,0.1867785762623126,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,sc069,0.12926970650816272,91,1,0.08245394859471583,0.13500516380021843,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,sc068,0.1162302158325431,91,1,0.07563226937970005,0.11712674240819422,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,sc068,0.31357242185768563,91,1,0.13330228589929927,0.3746002390447614,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,sc068,0.3108936669800989,91,1,0.12621420500043523,0.37775960486091503,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,sc070,0.20171406815796836,91,1,0.10654120859512914,0.21772673442649512,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCN(CC)C(=O)COCC(=O)N(CC)CC,sc071,0.0945055911308609,258,12,0.06894624044988013,0.08757785976574722,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,sc068,0.2286595729449668,91,1,0.11890713352968697,0.2445125890316208,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,sc075,0.28353774641144897,91,1,0.22686676589040056,0.3149830986966694,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,sc076,0.06287446032473758,243,11,0.056111952370718435,0.055656701904433635,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,sc077,0.20859098298600284,910,10,0.1028739238248084,0.2305385958528651,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,sc078,0.041485736001208896,91,1,0.029559835306566886,0.040330073713973104,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
O=C(COCC(=O)N1CCCCC1)N1CCCCC1,sc083,0.037774336502669835,91,1,0.02919841480028451,0.03681362871551288,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,sc084,0.3782007165782499,28,1,0.23691125041954422,0.39426952784999925,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,sc085,0.34380160837254575,28,1,0.25593915077284685,0.36857233781387455,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,sc086,0.0816608727891032,182,2,0.07290668393967814,0.07893003271507942,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,sc092,0.29383447066147705,3,1,,0.29383447066147705,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,sc096,0.0943553483227773,10,1,0.09395047633250359,0.08028315879721507,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,sc097,0.32119389957245803,10,1,0.23614284310300743,0.2713549471728536,L7_ORACLE_AMPLITUDE_CORPUS_RANK1
C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,sc000,0.07252807386660154,10,1,0.09493473238690373,0.06967034964972114,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
C1COCCOCCOCCOCCOCCO1,sc001,0.06182466516572917,10,1,0.11005014250142386,0.04468294642119871,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,sc007,0.14137879730240036,91,1,0.145515196732809,0.12906381608482878,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.1076166619734363,15,1,0.08099948699711082,0.09394919287748103,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,sc010,0.1354027100153956,28,1,0.056834442175526335,0.145412510334908,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,sc012,0.32870432369913233,91,1,0.1429046404121215,0.3852694052541483,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,sc015,0.45883740115046195,91,1,0.3927265046606371,0.45230703187657134,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,sc009,0.20117325414408838,91,1,0.20495745395657355,0.18552440445028415,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCC(CC)CN(CC(=O)N(CC(CC)CCCC)CC(CC)CCCC)CC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc016,2.220446049250313e-16,1,1,,,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCC(CC)CN(CC(CC)CCCC)C(=O)COCC(=O)N(CC(CC)CCCC)CC(CC)CCCC,sc009,0.10678272887514798,242,6,0.0921517141085735,0.11076386009474609,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc017,0.10183020974364167,15,1,0.0769703402369794,0.08606519382791285,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCC(C)N(CCCC)C(=O)COCC(=O)N(CCCC)C(C)CCCCCC,sc018,0.3621640926295486,170,17,0.27995862100536895,0.3654528844673133,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,sc009,0.34632502974861085,91,1,0.27214737381088266,0.361168931577522,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,sc019,0.2513084222404907,91,1,0.1904180311528769,0.26601843525068364,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCCCN(C)C(=O)C1CC(OC)CC(C(=O)N(C)CCCCCCCCCCCC)O1,sc020,0.08476002203444785,63,3,0.06325114402683996,0.09430849969641956,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,sc009,0.5406590900687208,78,1,0.3561731233545334,0.6386961717040894,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,sc021,0.5889591834153118,91,1,0.33880784985474816,0.6864666559746722,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.18994336168414735,247,21,0.14587347690677926,0.21346898290521812,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,sc009,0.22815879589768384,229,10,0.13825752386874438,0.3365914620244796,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.05744506224502299,140,5,0.0630986607049139,0.05012270829508488,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.0839398740697314,376,20,0.07311975002012497,0.08211447432514443,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCN(CCCCCCCCCC)C(=O)COCC(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc009,0.17919007665248865,41,14,0.2621044044743325,0.28772889787269257,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc027,0.20382822130606584,91,1,0.10545930430707172,0.261723515920354,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,sc028,0.3881601972213071,78,1,0.20439658482972764,0.45343639333742464,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,sc029,0.3423510153401043,91,1,0.18600938174397524,0.3400122270815516,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.17721144280966072,36,1,0.08771695552425528,0.19242472633135066,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,sc030,0.3348651336552772,91,1,0.1302585370877184,0.41357666744135785,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,sc031,0.33934319566550736,36,1,0.33474058479607366,0.37681130319431305,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,sc009,0.38657766605501787,1282,74,0.2438886203612576,0.4517313183960998,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.33593450215140525,91,1,0.2977209183671071,0.3303265042829349,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,sc009,0.15175831483912677,28,1,0.16355779296640516,0.15682871861104739,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CC(CC)CCCC)C(=O)COCC(=O)N(CCCCCCCC)CC(CC)CCCC,sc009,0.1595982026659212,28,1,0.17080748793521958,0.1650873396693702,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,sc009,0.29782628240876263,91,1,0.26344887175993087,0.276119600313839,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,sc033,0.30269526159329546,91,1,0.24122142992523454,0.3094429122557285,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,sc009,0.3236047552303508,91,1,0.294213450091233,0.3050072316304175,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,sc009,0.36098733767498875,78,1,0.31762209704748634,0.39124290315412397,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,sc009,0.36354068577005416,91,1,0.2579780034981274,0.39375512128698187,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.1568010604743232,91,1,0.12654549698006443,0.18533495279646128,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,sc036,0.22661650355605234,36,1,0.2376856455469131,0.16626215012273002,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)CN(CC(=O)N(CCCCCCCC)CCCCCCCC)CC(=O)N(CCCCCCCC)CCCCCCCC,sc032,0.6162283967268329,10,5,0.2680575561033315,,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,sc009,0.5698814059908086,21,1,0.41567360055665414,0.7016817692245844,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.2858719282712338,3457,171,0.1791096054271206,0.33987245287557455,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCC)CCCCCCCC,sc009,0.21632778551392057,43,2,0.17131026258949236,0.24512187057398396,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.19182254551680658,91,1,0.14925066620323715,0.2220427222392406,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.11059657877762735,78,1,0.07824024996631385,0.12331081221490936,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,sc027,0.10533975842285331,91,1,0.07204559363088624,0.10982623796075634,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,sc028,0.331604858077312,91,1,0.189084463682887,0.4026751661320376,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,sc029,0.1801931071043418,127,2,0.2004387161145816,0.19109541998152507,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,sc008,0.1703296414328341,81,2,0.0725434835858214,0.2173067578503987,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],sc055,0.35789380728908,182,2,0.16687489416410067,0.4364763028053512,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,sc031,0.18931263515917793,36,1,0.1807203109440502,0.1563476594612002,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,sc057,0.36554808991561605,91,1,0.31368746446069556,0.3730891114916958,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,sc009,0.33625830499695664,91,1,0.27574947227613683,0.3479623097429841,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,sc036,0.23358645039800624,36,1,0.2725718537555704,0.16821994568335732,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCN(CCCCCC)C(=O)COCC(=O)N(CCCCCC)CCCCCC,sc009,0.077504759615451,59,3,0.09686134867398925,0.08089652680312948,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCOCCC(C(=O)N(C)CCCC)C(=O)N(C)CCCC,sc030,0.2810983790119199,4,2,,0.04434676441042662,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCOP(=O)(O)OCCCCCC,sc058,0.5467244250695986,45,1,0.28768331842542655,0.6021659690845016,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,sc059,0.18978632604691656,91,1,0.10799209845157653,0.21357447429862803,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,sc060,0.3544013757706681,182,2,0.3309905298332904,0.3649754435885408,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,sc061,0.3834113355111041,1236,16,0.22913045670558718,0.45998126395799915,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCN(C)C(=O)CC(=O)N(C)CCCC,sc031,0.08679221241409622,7,3,,0.012957633457692205,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCN(CCCC)C(=O)C(Cc1ccccc1CC(C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC)C(=O)N(CCCC)CCCC,sc062,0.042350595361609754,6,1,,0.03372065402516755,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,sc036,0.2554375424780992,36,1,0.2548118793580236,0.18447727027109828,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,sc036,0.062665422675463,10,1,0.05240679529537498,0.005515134534128774,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
CCCCN(CCCC)C(=O)COCC(=O)N(CCCC)CCCC,sc009,0.25604745975998994,186,33,0.20584296781366593,0.32242385837260934,L7a_ORACLE_AMPLITUDE_CORPUS_MEANSHAPE
