design,comparison,value,reference,candidate,point,ci95_low,ci95_high,bca_low,bca_high,p_two_sided,bootstrap_se,mde_80,block_macro,n_units,units_improved,seeds_positive,n_seeds,loco_min,loco_max,loco_sign_stable,margin,passes_intervals,passes_P1,family,endpoint,lead,loco_stable,p_bh_within_lead_family,src,budget,p_bh_all_L4
BQ,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,0.0075571563393013,-0.0366442318806758,0.0392424160017479,-0.0324091010004652,0.0421360582067763,0.7058,0.0192384868267149,0.0538677631148017,-0.008968486017259,90,49,4,5,-0.0029045911392035,0.0133126817938877,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.8238910505836576,contrasts_per_budget.csv,9.0,0.8421123287671233
BQ,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,0.0180683375272977,-0.046262900892177,0.05989643215558,-0.031019316066682,0.0719508576103638,0.6246,0.0281617786245852,0.0788529801488387,-0.0153453852876146,90,44,4,5,-0.0124471255135578,0.0271711609817215,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.782,contrasts_per_budget.csv,9.0,0.7957192982456142
BQ,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.0105111811879964,-0.0370605485551491,0.0267690554022507,-0.0461070570159877,0.0188575243657333,0.6754,0.0171843673762156,0.0481162286534037,0.0063768992703555,90,43,1,5,-0.0144192679015641,0.0095425343743542,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.8170161290322581,contrasts_per_budget.csv,9.0,0.8322917847025495
BQ,AOPT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.095708352001499,0.0507741791873318,0.1418581313282061,0.0500560190450589,0.1412828673584472,0.0,0.0226438972564851,0.0634029123181585,0.0946169745794849,86,68,4,5,0.0856865764543984,0.1043340610627592,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BQ,AOPT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.2061865431944716,0.1199508798919598,0.2594619486987993,0.1308688252353944,0.2667465143309062,0.0,0.0354509056034302,0.0992625356896046,0.1714857186735556,86,75,5,5,0.1834120685013734,0.2183493385021317,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BQ,UNCERT_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0533517195128995,-0.0085452966407107,0.1074153236563278,-0.010559260693666,0.1056708548476153,0.083,0.0286229556597032,0.080144275847169,0.0475894827809604,86,62,4,5,0.0428241824090175,0.064153196529154,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.1729166666666667,contrasts_per_budget.csv,9.0,0.1761219512195122
BQ,UNCERT_vs_MAXMIN_k9_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.1638299107058721,0.0759640984053866,0.216095598293531,0.092364851417636,0.2257193530083848,0.0002,0.0365546133432839,0.1023529173611949,0.1244582268750311,86,71,5,5,0.1314937991589137,0.1770260917494344,True,0.02,True,True,exploratory,budget9_sign_acc_strong,L4,True,0.0011111111111111,contrasts_per_budget.csv,9.0,0.0010116279069767443
BQ,MAXMIN_vs_RANDOM_k9_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.1104781911929725,-0.1499300563264916,-0.0444436668311404,-0.1597652605864369,-0.0595720330777369,0.0,0.0276767395293474,0.0774948706821729,-0.0768687440940707,86,19,0,5,-0.1169500170875434,-0.0820514156905931,True,0.02,False,False,exploratory,budget9_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,9.0,0.0
BQ,AOPT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,AOPT,-0.0284565497472862,-0.1026927235883942,0.0555184694747682,-0.1368295389026675,0.0426174352549286,0.7452,0.0462823899454729,0.1295906918473241,0.0270152967226717,90,46,2,5,-0.0358702550559629,0.0335905014189383,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.843622641509434,contrasts_per_budget.csv,12.0,0.8598461538461538
BQ,AOPT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,AOPT,0.0091234593826656,-0.0383860919236095,0.0723921161365771,-0.0562629592118731,0.0575892389516744,0.6702,0.0300569331035315,0.0841594126898883,0.0474714584278458,90,44,2,5,-0.0009208500775628,0.0464296287369306,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.8140080971659919,contrasts_per_budget.csv,12.0,0.8282301136363638
BQ,UNCERT_vs_RANDOM_k12_mae_all,mae_all,RANDOM,UNCERT,0.0010981764266929,-0.0315955770073058,0.0333481705863605,-0.030259914335325,0.0349931923643065,0.946,0.0162073644621257,0.0453806204939521,0.0052668213402804,90,41,2,5,-0.0071018311910212,0.0065982057675245,False,0.02,False,False,exploratory,budget12_mae_all,L4,False,0.9587837837837838,contrasts_per_budget.csv,12.0,0.9674154929577465
BQ,UNCERT_vs_MAXMIN_k12_mae_all,mae_all,MAXMIN,UNCERT,0.0386781855566448,-0.0222174666790105,0.0780791001306403,-0.0121363621774946,0.0861293376551459,0.226,0.0263587120524582,0.073804393746883,0.0257229830454546,90,51,5,5,0.0134941571741185,0.0494812890963175,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.3874285714285714,contrasts_per_budget.csv,12.0,0.39011904761904764
BQ,MAXMIN_vs_RANDOM_k12_mae_all,mae_all,RANDOM,MAXMIN,-0.0375800091299519,-0.0697859414189174,0.006636815529011,-0.0814187854985252,-0.0029253210569798,0.1254,0.0207657378788812,0.0581440660608675,-0.0204561617051741,90,28,0,5,-0.0428830833287929,-0.0128391273179923,True,0.02,False,False,exploratory,budget12_mae_all,L4,True,0.2396178343949045,contrasts_per_budget.csv,12.0,0.24571621621621625
BQ,AOPT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0670433326609005,-0.1968280525452545,0.0842029471618273,-0.2552888231871033,0.0619308666049387,0.7178,0.0828006085591377,0.2318417039655857,0.0330800584154427,86,41,2,5,-0.0826046108265994,0.0452056097760064,False,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,False,0.8274999999999999,contrasts_per_budget.csv,12.0,0.8439
BQ,AOPT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0231463806996033,-0.0553564175100725,0.1382192447923305,-0.0787254416861909,0.1114913163310869,0.5696,0.0515041079910111,0.1442115023748313,0.0816885584716485,86,35,2,5,-0.0015806483152944,0.0838082807770271,False,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,False,0.7472489082969432,contrasts_per_budget.csv,12.0,0.7560273556231002
BQ,UNCERT_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0297415251376625,-0.0108344179840111,0.09221499587216,-0.0177754421129487,0.0816577281151993,0.1738,0.0266636034702727,0.0746580897167635,0.0597196084623755,86,41,3,5,0.0200129760614051,0.0519834916638043,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.3122155688622754,contrasts_per_budget.csv,12.0,0.31900000000000006
BQ,UNCERT_vs_MAXMIN_k12_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.1199312384981663,0.0359139263628258,0.1698191769858089,0.0478886190175025,0.1763435419544785,0.0062,0.0345246473744616,0.0966690126484925,0.1083281085185813,86,66,5,5,0.090586162664825,0.1359178476486737,True,0.02,True,True,exploratory,budget12_sign_acc_strong,L4,True,0.0221428571428571,contrasts_per_budget.csv,12.0,0.020587786259541985
BQ,MAXMIN_vs_RANDOM_k12_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0901897133605038,-0.1551885783577279,0.0021255471098786,-0.1783372057768059,-0.0171789272411484,0.0574,0.0428482631010819,0.1199751366830293,-0.0486085000562058,86,31,0,5,-0.0987929576628814,-0.0386026710010206,True,0.02,False,False,exploratory,budget12_sign_acc_strong,L4,True,0.1275,contrasts_per_budget.csv,12.0,0.12937305699481866
BQ,AOPT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,AOPT,-0.0143836869057552,-0.0767944165785778,0.0544101197262345,-0.1044753518158702,0.0446823988011778,0.7816,0.0387995778536714,0.10863881799028,0.0309638894467273,90,56,3,5,-0.0197490371794299,0.0378692212151697,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8589010989010989,contrasts_per_budget.csv,16.0,0.8706675191815856
BQ,AOPT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,AOPT,0.008483277548033,-0.0522383366117301,0.0786844969574935,-0.0785751622828831,0.0668095962868744,0.704,0.0376146645705162,0.1053210607974454,0.0521276548162581,90,57,3,5,-0.0021153181886232,0.0580018816361408,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8238910505836576,contrasts_per_budget.csv,16.0,0.8421123287671233
BQ,UNCERT_vs_RANDOM_k16_mae_all,mae_all,RANDOM,UNCERT,-0.0193535149632867,-0.0492515891909412,0.010833366070784,-0.0504796613821206,0.009587610829568,0.191,0.0149254007237652,0.0417911220265426,-0.0115467406772165,90,34,1,5,-0.0253061423212417,-0.0126256713333509,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.3370588235294118,contrasts_per_budget.csv,16.0,0.3419135802469136
BQ,UNCERT_vs_MAXMIN_k16_mae_all,mae_all,MAXMIN,UNCERT,0.0035134494905015,-0.0418472614876712,0.0428752364416313,-0.0465321099551621,0.0398880232554294,0.8282,0.021218372896235,0.059411444109458,0.0096170246923142,90,45,2,5,-0.0039450218443379,0.0145038294571374,False,0.02,False,False,exploratory,budget16_mae_all,L4,False,0.8884697508896798,contrasts_per_budget.csv,16.0,0.9005149253731344
BQ,MAXMIN_vs_RANDOM_k16_mae_all,mae_all,RANDOM,MAXMIN,-0.0228669644537882,-0.0431906488736254,0.0012648727450734,-0.0449784659093416,-0.0010195015359474,0.0578,0.0110169856926093,0.0308475599393061,-0.0211637653695308,90,25,0,5,-0.0271295007904884,-0.0167713018092396,True,0.02,False,False,exploratory,budget16_mae_all,L4,True,0.1275,contrasts_per_budget.csv,16.0,0.12960309278350515
BQ,AOPT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.0357146303971131,-0.1337314665285508,0.0810329968210239,-0.1777847533586242,0.0627285459702119,0.7484,0.062828623919589,0.1759201469748492,0.0449987592796341,86,49,3,5,-0.0446520812753473,0.0488467620317122,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.8440601503759397,contrasts_per_budget.csv,16.0,0.8612539682539682
BQ,AOPT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0264526490618127,-0.0672898465726461,0.1484626642418185,-0.1019288843784166,0.1235484455203501,0.5694,0.0595773210543221,0.166816498952102,0.0966261189578806,86,45,3,5,0.0018332085757048,0.1023088001065145,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.7472489082969432,contrasts_per_budget.csv,16.0,0.7560273556231002
BQ,UNCERT_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,-0.0013835307107483,-0.0579489144880703,0.0734342002423885,-0.081082597340237,0.0585239586865921,0.9248,0.0360097776575643,0.1008273774411801,0.0442913233847996,86,46,4,5,-0.0094383997626279,0.0419421628748469,False,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,False,0.9436734693877552,contrasts_per_budget.csv,16.0,0.9555534441805225
BQ,UNCERT_vs_MAXMIN_k16_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0607837487481775,-0.0046258447407337,0.1537547171835413,-0.0134230553601085,0.1428516615629134,0.0708,0.0409519924593951,0.1146655788863063,0.0959186830630461,86,38,4,5,0.038739140738547,0.0954042009496492,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.1499999999999999,contrasts_per_budget.csv,16.0,0.1528960396039604
BQ,MAXMIN_vs_RANDOM_k16_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0621672794589258,-0.1059708764960165,-0.0104144733250959,-0.1166712472366918,-0.0198070888816272,0.0182,0.0235927442207711,0.0660596838181593,-0.0516273596782464,86,25,0,5,-0.0686501372401833,-0.0458306011889248,True,0.02,False,False,exploratory,budget16_sign_acc_strong,L4,True,0.0551515151515151,contrasts_per_budget.csv,16.0,0.05208552631578948
BQ,AOPT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,AOPT,0.0078194761932619,-0.0144858525277124,0.0314374711515509,-0.0224068884284308,0.0262050544375395,0.4374,0.0115337562331119,0.0322945174527134,0.0156253583918219,90,56,4,5,0.0043572285947223,0.0171145769743796,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.6308653846153847,contrasts_per_budget.csv,20.0,0.6363511705685619
BQ,AOPT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,AOPT,0.0146590244669062,-0.0087415123566471,0.0409180183308484,-0.0125342301841476,0.0377513608423634,0.215,0.0125895977124691,0.0352508735949137,0.0227970142480839,90,59,3,5,0.0080843042195938,0.0237809598182876,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.3706896551724138,contrasts_per_budget.csv,20.0,0.37260956175298804
BQ,UNCERT_vs_RANDOM_k20_mae_all,mae_all,RANDOM,UNCERT,0.0006954734615542,-0.0363661367863825,0.0249912935042208,-0.0349337304545016,0.0259271001507569,0.9544,0.0156580581194686,0.0438425627345122,-0.0007978443393413,90,43,3,5,-0.0089683801303782,0.0084597373890136,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.962013422818792,contrasts_per_budget.csv,20.0,0.9689650349650349
BQ,UNCERT_vs_MAXMIN_k20_mae_all,mae_all,MAXMIN,UNCERT,0.0075350217351986,-0.0371508538601873,0.0359756767597817,-0.0400040852161228,0.0347066911317439,0.6628,0.0185840625800339,0.052035375224095,0.0063738115169206,90,43,3,5,-0.0017817565118579,0.0184715268681474,False,0.02,False,False,exploratory,budget20_mae_all,L4,False,0.8082926829268292,contrasts_per_budget.csv,20.0,0.8214188034188034
BQ,MAXMIN_vs_RANDOM_k20_mae_all,mae_all,RANDOM,MAXMIN,-0.0068395482736443,-0.0216799551624638,0.0080906657687381,-0.0230494237101353,0.0068332735113958,0.3294,0.0073233149345907,0.0205052818168541,-0.0071716558562619,90,32,1,5,-0.0100117894791338,-0.0028221119064645,True,0.02,False,False,exploratory,budget20_mae_all,L4,True,0.5201052631578947,contrasts_per_budget.csv,20.0,0.5229525547445256
BQ,AOPT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.0083752571129599,-0.0515771051724293,0.0475813119821319,-0.0622825199016702,0.0435061197065825,0.7028,0.025746773927154,0.0720909669960312,0.0130511329196512,86,65,4,5,-0.0060644188964797,0.0288802923663871,False,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,False,0.8238910505836576,contrasts_per_budget.csv,20.0,0.8421123287671233
BQ,AOPT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0323123492358053,-0.0331896127352693,0.080402760830253,-0.0359964124161187,0.0787330008484961,0.3026,0.0290324101294569,0.0812907483624794,0.032656147227856,86,56,4,5,0.017562016661418,0.052501236249263,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.492192513368984,contrasts_per_budget.csv,20.0,0.4948533834586466
BQ,UNCERT_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0312210172391602,-0.0027401791754463,0.0771279260652283,-0.0097993522866455,0.0704252145834255,0.071,0.0207018426739423,0.0579651594870384,0.0562063038937765,86,73,5,5,0.0234394845020524,0.0472811081287673,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.1499999999999999,contrasts_per_budget.csv,20.0,0.1528960396039604
BQ,UNCERT_vs_MAXMIN_k20_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0551581093620056,0.0039260830737267,0.1157734779249547,-0.0010195818382995,0.110318550691484,0.0346,0.0282444174376066,0.0790843688252986,0.0758113182019813,86,64,5,5,0.0421212087970833,0.0710386585239699,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.0902608695652173,contrasts_per_budget.csv,20.0,0.08905917159763314
BQ,MAXMIN_vs_RANDOM_k20_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0239370921228454,-0.0540059089269854,0.0062370548535856,-0.0616699255835106,0.0007499647812033,0.1066,0.0148695352861783,0.0416346988012994,-0.0196050143082048,86,27,1,5,-0.0288947149664685,-0.0135910263253405,True,0.02,False,False,exploratory,budget20_sign_acc_strong,L4,True,0.2117880794701986,contrasts_per_budget.csv,20.0,0.21770422535211267
BQ,AOPT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,AOPT,-0.0165423603597746,-0.0551607802035991,0.0249707265170071,-0.0715161908032528,0.0197454835943816,0.7282,0.0236120018567463,0.0661136051988897,0.0035885924386964,90,49,4,5,-0.0223340469671991,0.0148799047354523,False,0.02,False,False,exploratory,budget24_mae_all,L4,False,0.8274999999999999,contrasts_per_budget.csv,24.0,0.8469705882352941
BQ,AOPT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,AOPT,0.0049326703793905,-0.0431552909401718,0.0602685492529999,-0.0627331827872231,0.0514814190044821,0.7774,0.0296735103611869,0.0830858290113235,0.0281700842961531,90,55,4,5,-0.0034392499774075,0.0434831155606517,False,0.02,False,False,exploratory,budget24_mae_all,L4,False,0.8574264705882353,contrasts_per_budget.csv,24.0,0.8706675191815856
BQ,UNCERT_vs_RANDOM_k24_mae_all,mae_all,RANDOM,UNCERT,0.0045714816207175,-0.0222422858117121,0.024708095328083,-0.0217888757944221,0.0250668173469792,0.6978,0.0118006877946061,0.0330419258248971,0.007953832433708,90,43,4,5,-0.0016856296097051,0.0095373939802867,False,0.02,False,False,exploratory,budget24_mae_all,L4,False,0.8238910505836576,contrasts_per_budget.csv,24.0,0.8421123287671233
BQ,UNCERT_vs_MAXMIN_k24_mae_all,mae_all,MAXMIN,UNCERT,0.0260465123598827,-0.0030675904121007,0.0542127423458973,-0.0030051625603544,0.0542837948198366,0.0726,0.0142213289744837,0.0398197211285545,0.0325353242911647,90,45,5,5,0.0204888953105948,0.0328255331416751,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.1523076923076923,contrasts_per_budget.csv,24.0,0.15523529411764708
BQ,MAXMIN_vs_RANDOM_k24_mae_all,mae_all,RANDOM,MAXMIN,-0.0214750307391651,-0.0433535814627536,-0.0064157527076191,-0.0419771590719863,-0.0057640684495073,0.001,0.0094730908102358,0.0265246542686604,-0.0245814918574567,90,32,0,5,-0.0286032108251993,-0.016018087330015,True,0.02,False,False,exploratory,budget24_mae_all,L4,True,0.0046875,contrasts_per_budget.csv,24.0,0.00435
BQ,AOPT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,-0.034081957354755,-0.0820512942950616,0.0252437924320766,-0.1003451704325921,0.0152515910219283,0.4764,0.0304755999440854,0.0853316798434393,-0.0095410675267608,86,40,3,5,-0.0438283111114341,0.0049382046915818,False,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,False,0.6678504672897195,contrasts_per_budget.csv,24.0,0.673685064935065
BQ,AOPT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.0104613890183955,-0.0522934048170818,0.0944663821385908,-0.0703197999247888,0.0775388655325698,0.721,0.0396656114179331,0.1110637119702129,0.0333930383250047,86,35,3,5,-0.0076034600167419,0.0580121880142862,False,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,False,0.8274999999999999,contrasts_per_budget.csv,24.0,0.845377358490566
BQ,UNCERT_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.0209138038188704,-0.0088259497272721,0.0646993095415521,-0.0133172447928727,0.0590200465789192,0.1824,0.0189907320195924,0.0531740496548589,0.0471484806578771,86,65,5,5,0.0130422015108571,0.0342481285220564,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.3257142857142857,contrasts_per_budget.csv,24.0,0.33060000000000006
BQ,UNCERT_vs_MAXMIN_k24_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.0654571501920209,0.0183793402616179,0.1324074167663975,0.0135057031569114,0.1242871156573651,0.0046,0.0291124289036077,0.0815148009301017,0.0900825865096427,86,58,5,5,0.0515169832449054,0.0873221118447608,True,0.02,True,True,exploratory,budget24_sign_acc_strong,L4,True,0.0172499999999999,contrasts_per_budget.csv,24.0,0.016007999999999998
BQ,MAXMIN_vs_RANDOM_k24_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.0445433463731505,-0.0846823350874846,-0.0160258556607207,-0.0951220354814494,-0.0195588087176169,0.0006,0.0177148427980278,0.049601559834478,-0.0429341058517656,86,24,0,5,-0.0530739833227044,-0.0309818663618418,True,0.02,False,False,exploratory,budget24_sign_acc_strong,L4,True,0.003,contrasts_per_budget.csv,24.0,0.0028681318681318675
A,AOPT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,AOPT,0.0635849680272209,0.0105601596614353,0.1006976956013312,0.0228259820858763,0.1128088395096001,0.0162,0.0240640839225125,0.0673794349830351,0.0420161007375913,90,60,5,5,0.0367304530497688,0.0687466714581916,True,0.02,True,True,exploratory,budget6_mae_all,L4,True,0.0495918367346938,contrasts_per_budget.csv,6.0,0.04666887417218543
A,AOPT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,AOPT,0.0578817233966453,-0.0417959429591504,0.1323512453065596,-0.0196236903012637,0.1626208194086717,0.3662,0.0473714953725335,0.1326401870430938,0.0132597954518206,90,52,5,5,0.000654315722346,0.0679296690313469,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.5608163265306123,contrasts_per_budget.csv,6.0,0.5612112676056339
A,UNCERT_vs_RANDOM_k6_mae_all,mae_all,RANDOM,UNCERT,-0.0143520925731904,-0.0410455701974388,0.0208168137268272,-0.0419732125495144,0.0196296295738716,0.3962,0.0158320659474786,0.0443297846529403,-0.0128118500858564,90,40,2,5,-0.0221926784423769,-0.0052879030754072,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.5919402985074627,contrasts_per_budget.csv,6.0,0.5928556701030928
A,UNCERT_vs_MAXMIN_k6_mae_all,mae_all,MAXMIN,UNCERT,-0.020055337203766,-0.0692806319206972,0.0116847910882732,-0.0580159543716166,0.0204651291801607,0.2518,0.0210938771634876,0.0590628560577654,-0.0415681553716271,90,41,2,5,-0.0413640404028299,-0.0158088258241318,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.4173480662983426,contrasts_per_budget.csv,6.0,0.4212807692307693
A,MAXMIN_vs_RANDOM_k6_mae_all,mae_all,RANDOM,MAXMIN,0.0057032446305756,-0.0327676417960847,0.0556811320431591,-0.0487790478176273,0.044883268654222,0.7272,0.0243848168554336,0.0682774871952141,0.0287563052857707,90,48,4,5,0.0007517373965102,0.0360761373274227,True,0.02,False,False,exploratory,budget6_mae_all,L4,True,0.8274999999999999,contrasts_per_budget.csv,6.0,0.8469705882352941
A,AOPT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,AOPT,0.2529151992511133,0.1655257225218992,0.3041012007097485,0.1833379013326525,0.3145880206406422,0.0,0.0361116236795268,0.101112546302675,0.2108528930433092,86,73,5,5,0.218554393106349,0.2628077380087929,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
A,AOPT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,AOPT,0.5928059367814229,0.4597423766299175,0.672362282000294,0.491060713142367,0.6917595993437098,0.0,0.055458350654805,0.1552833818334541,0.528129258840728,86,81,5,5,0.5365027130905085,0.607444091955912,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
A,UNCERT_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,UNCERT,0.1411377014390696,0.0894957286832752,0.2080044608465497,0.0866882410409376,0.2054451457844829,0.0,0.0300516595391903,0.0841446467097328,0.1388786923491426,86,62,5,5,0.1311636576204969,0.1564530540332827,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
A,UNCERT_vs_MAXMIN_k6_sign_acc_strong,sign_acc_strong,MAXMIN,UNCERT,0.4810284389693791,0.4169289001584773,0.5317775600687195,0.4176709565361308,0.5322570603300126,0.0,0.0283029938802073,0.0792483828645806,0.4561550581465616,86,83,5,5,0.4704498149428374,0.4890213864045866,True,0.02,True,True,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
A,MAXMIN_vs_RANDOM_k6_sign_acc_strong,sign_acc_strong,RANDOM,MAXMIN,-0.3398907375303097,-0.3716364692808257,-0.2888904726589975,-0.3793390814330648,-0.3001046965010985,0.0,0.0216500955236414,0.0606202674661959,-0.3172763657974189,86,0,0,5,-0.346314988698892,-0.3179483199841594,True,0.02,False,False,exploratory,budget6_sign_acc_strong,L4,True,0.0,contrasts_per_budget.csv,6.0,0.0
A,AOPT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,AOPT,0.056144419644314,0.0212192672900311,0.0794984122862754,0.0259444195270347,0.0833960799730167,0.002,0.0152176785868058,0.0426095000430564,0.0492295515072114,90,66,5,5,0.0432792719356021,0.0598855143603879,True,0.02,True,True,exploratory,budget9_mae_all,L4,True,0.0088235294117647,contrasts_per_budget.csv,9.0,0.008130841121495327
A,AOPT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,AOPT,0.0790884874022276,0.0115719336395442,0.1274160358950755,0.0268167432059927,0.1443937456606636,0.0184,0.0311971918285315,0.0873521371198882,0.0570516065020697,90,59,5,5,0.0428297312672489,0.0864785122982557,True,0.02,True,True,exploratory,budget9_mae_all,L4,True,0.0552,contrasts_per_budget.csv,9.0,0.05231372549019608
A,UNCERT_vs_RANDOM_k9_mae_all,mae_all,RANDOM,UNCERT,-0.045635337556861,-0.0715951630602274,-0.0077819362324872,-0.0745313453377852,-0.0116522717351966,0.0156,0.0165890480887038,0.0464493346483708,-0.0409643100039738,90,29,1,5,-0.0537805938224955,-0.0321604661752086,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.0482474226804123,contrasts_per_budget.csv,9.0,0.045239999999999995
A,UNCERT_vs_MAXMIN_k9_mae_all,mae_all,MAXMIN,UNCERT,-0.0226912697989475,-0.0579838399693932,0.0004104648354574,-0.0537794054672416,0.0024140731304332,0.052,0.014755635875311,0.041315780450871,-0.0331422550091156,90,38,1,5,-0.0326100068435617,-0.0186982884518189,True,0.02,False,False,exploratory,budget9_mae_all,L4,True,0.1190839694656488,contrasts_per_budget.csv,9.0,0.1203191489361702
A,MAXMIN_vs_RANDOM_k9_mae_all,mae_all,RANDOM,MAXMIN,-0.0229440677579134,-0.0537641047379001,0.0178215887148004,-0.0647492705833124,0.0095643176691381,0.3966,0.0194808029623874,0.0545462482946848,-0.0078220549948582,90,41,0,5,-0.0271846793120714,0.0004495406683531,False,0.02,False,False,exploratory,budget9_mae_all,L4,False,0.5919402985074627,contrasts_per_budget.csv,9.0,0.5928556701030928
