arm,policy,form,lam,k,n_draws,delta_mean,delta_sd,delta_q10,frac_harmful,delta_free_mean,frac_harmful_free
A2_refit_TP,adjacent,trend,0.3,1,100,0.005850937734780233,0.01423122845172692,-0.014533935869205383,0.32,0.016652228647912982,0.07
A2_refit_TP,adjacent,trend,0.3,2,100,0.015052641954669098,0.01772908991659848,-0.00778690765972102,0.17,0.034823848281161945,0.03
A2_refit_TP,adjacent,trend,0.3,3,100,0.026751539789241104,0.018733686769556376,0.004451728541180529,0.08,0.04850890994130976,0.01
A2_refit_TP,adjacent,trend,0.3,5,100,0.05271305401797489,0.015864453926767032,0.031274019148565764,0.0,0.07205962762414521,0.0
A2_refit_TP,adjacent,trend,0.3,10,100,0.10001414894315898,0.012447052704956463,0.0823589600602149,0.0,0.12242121190604457,0.0
A2_refit_TP,adjacent,trend,1.0,1,100,0.004701922448151133,0.005895030985536798,-0.002404146281664709,0.21,0.009037390419478077,0.04
A2_refit_TP,adjacent,trend,1.0,2,100,0.012846209849812247,0.010056782813034874,-0.0017140793676159057,0.11,0.023944477608350733,0.01
A2_refit_TP,adjacent,trend,1.0,3,100,0.02112724116301806,0.012378185418177218,0.005445391087833268,0.03,0.03471659855330424,0.01
A2_refit_TP,adjacent,trend,1.0,5,100,0.039632540677960154,0.011915833632464444,0.026223870774501508,0.0,0.05372537291765149,0.0
A2_refit_TP,adjacent,trend,1.0,10,100,0.07286580561239876,0.010174132493449778,0.05928407209764348,0.0,0.09068102909788105,0.0
A2_refit_TP,adjacent,trend,3.0,1,100,0.002466960043786653,0.0020608995250057504,-0.00030160914188774314,0.13,0.003655583197199758,0.03
A2_refit_TP,adjacent,trend,3.0,2,100,0.006695695134015086,0.004680518605083241,0.0011083464340183704,0.08,0.011137549846540789,0.01
A2_refit_TP,adjacent,trend,3.0,3,100,0.011290435487794827,0.006217747379941969,0.0036860142262694186,0.03,0.016929760608555364,0.0
A2_refit_TP,adjacent,trend,3.0,5,100,0.0220705933477726,0.006726247685944763,0.014250159508095689,0.0,0.02864487966874931,0.0
A2_refit_TP,adjacent,trend,3.0,10,100,0.042399167319470125,0.006668156936077996,0.03330460612735102,0.0,0.053671227232342765,0.0
A2_refit_TP,adjacent,trend,10.0,1,100,0.0010096236982781303,0.0007420925260498279,0.00012247445773896362,0.07,0.0011784407920551704,0.03
A2_refit_TP,adjacent,trend,10.0,2,100,0.0029079311792559975,0.0016783252736809451,0.0011283897084602868,0.05,0.0038705962298241376,0.02
A2_refit_TP,adjacent,trend,10.0,3,100,0.004713117190062499,0.0022755829702075245,0.0016878746244717246,0.01,0.006086587227978617,0.0
A2_refit_TP,adjacent,trend,10.0,5,100,0.008667710045994193,0.0026515545952918987,0.005430704549946269,0.0,0.010819931717125563,0.0
A2_refit_TP,adjacent,trend,10.0,10,100,0.017431994099991202,0.0031217635114545736,0.013096561826581598,0.0,0.02226209454806281,0.0
A2_refit_TP,cross_condition,affine,0.03,1,100,-0.021606889698807148,0.07571431821513223,-0.1293524459988733,0.57,-0.02160688969880715,0.57
A2_refit_TP,cross_condition,affine,0.03,2,100,0.013801111350194737,0.0910551192492327,-0.0878223519701845,0.35,0.013801111350194737,0.35
A2_refit_TP,cross_condition,affine,0.03,3,100,0.03485635630457327,0.08380565922836014,-0.06345725578161117,0.33,0.034856356304573274,0.33
A2_refit_TP,cross_condition,affine,0.03,5,100,0.0727043352738526,0.07067003926231241,-0.004318112122107528,0.11,0.0727043352738526,0.11
A2_refit_TP,cross_condition,affine,0.03,10,100,0.09044336549144776,0.06306726839184065,0.007941677270985778,0.07,0.09044336549144776,0.07
A2_refit_TP,cross_condition,affine,0.1,1,100,-0.014258512762387918,0.07227582841927811,-0.11729967483384802,0.52,-0.014258512762387918,0.52
A2_refit_TP,cross_condition,affine,0.1,2,100,0.033380913380588996,0.0741914356864264,-0.06261204463633979,0.26,0.033380913380589,0.26
A2_refit_TP,cross_condition,affine,0.1,3,100,0.05197314779968159,0.06935660674935742,-0.027247224281317393,0.23,0.05197314779968158,0.23
A2_refit_TP,cross_condition,affine,0.1,5,100,0.0791740629874277,0.06577399009053761,0.00845271667463802,0.09,0.0791740629874277,0.09
A2_refit_TP,cross_condition,affine,0.1,10,100,0.09398986292642954,0.061733932483871615,0.013593737768369446,0.07,0.09398986292642954,0.07
A2_refit_TP,cross_condition,affine,0.3,1,100,0.0013584399661166926,0.06423238063003135,-0.09162436641532233,0.44,0.0013584399661166933,0.44
A2_refit_TP,cross_condition,affine,0.3,2,100,0.03946828337563585,0.06370017128152895,-0.050167622306828565,0.21,0.03946828337563584,0.21
A2_refit_TP,cross_condition,affine,0.3,3,100,0.05647000862344995,0.058965808809698574,-0.023852867153035962,0.18,0.05647000862344995,0.18
A2_refit_TP,cross_condition,affine,0.3,5,100,0.08024737861540066,0.06143339387482947,0.011083251731759775,0.08,0.08024737861540066,0.08
A2_refit_TP,cross_condition,affine,0.3,10,100,0.09672526027046838,0.05962911293764778,0.015466686981940023,0.06,0.09672526027046838,0.06
A2_refit_TP,cross_condition,affine,1.0,1,100,0.024802023407565578,0.04784916661824159,-0.04599612408148841,0.28,0.024802023407565578,0.28
A2_refit_TP,cross_condition,affine,1.0,2,100,0.047341407147826864,0.051711952239639564,-0.0173317824116023,0.17,0.047341407147826864,0.17
A2_refit_TP,cross_condition,affine,1.0,3,100,0.05905826683286977,0.049898330631583984,-0.0053301640275167815,0.12,0.05905826683286977,0.12
A2_refit_TP,cross_condition,affine,1.0,5,100,0.07671356678108351,0.05514912963532138,0.01629545994257427,0.07,0.07671356678108351,0.07
A2_refit_TP,cross_condition,affine,1.0,10,100,0.09569722671180372,0.05586662158431296,0.017546967260130476,0.05,0.09569722671180371,0.05
A2_refit_TP,cross_condition,affine,3.0,1,100,0.03177960017078386,0.03124364975739865,-0.0037179753913039225,0.12,0.03177960017078386,0.12
A2_refit_TP,cross_condition,affine,3.0,2,100,0.05096293384315662,0.03601624559308405,0.012352615796901294,0.06,0.05096293384315662,0.06
A2_refit_TP,cross_condition,affine,3.0,3,100,0.06026087990910102,0.03805231062177904,0.016335581539960967,0.05,0.06026087990910102,0.05
A2_refit_TP,cross_condition,affine,3.0,5,100,0.07241879554448541,0.04583162499812257,0.017199114948657074,0.05,0.07241879554448541,0.05
A2_refit_TP,cross_condition,affine,3.0,10,100,0.09039828590560685,0.049419551199244925,0.019813688101204364,0.05,0.09039828590560686,0.05
A2_refit_TP,cross_condition,affine,10.0,1,100,0.019010275661227392,0.014885113737333498,0.0015522722936103074,0.07,0.019010275661227392,0.07
A2_refit_TP,cross_condition,affine,10.0,2,100,0.033978281012929316,0.017686887284064198,0.014168453605521302,0.03,0.033978281012929316,0.03
A2_refit_TP,cross_condition,affine,10.0,3,100,0.04367662755048674,0.02083035576814576,0.02283973616970276,0.03,0.04367662755048674,0.03
A2_refit_TP,cross_condition,affine,10.0,5,100,0.05653146395902647,0.02839053179349454,0.02179043700232159,0.03,0.05653146395902647,0.03
A2_refit_TP,cross_condition,affine,10.0,10,100,0.07711038313772278,0.03620206103106502,0.023897270762745393,0.02,0.07711038313772278,0.02
A2_refit_TP,cross_condition,offset,0.03,1,100,-0.08558287526974187,0.0947964574058212,-0.22079584120757773,0.82,-0.08558287526974187,0.82
A2_refit_TP,cross_condition,offset,0.03,2,100,-0.03224328650151173,0.08086923459978788,-0.13656500068953362,0.6,-0.03224328650151173,0.6
A2_refit_TP,cross_condition,offset,0.03,3,100,-0.008926781322100001,0.06792671029358947,-0.10608707899702198,0.51,-0.008926781322100003,0.51
A2_refit_TP,cross_condition,offset,0.03,5,100,0.011284155761677352,0.06464060111428199,-0.07187176275768337,0.39,0.01128415576167735,0.39
A2_refit_TP,cross_condition,offset,0.03,10,100,0.028881103955190803,0.06039813159787592,-0.057129032735431844,0.29,0.028881103955190803,0.29
A2_refit_TP,cross_condition,offset,0.1,1,100,-0.07072830841782678,0.08798550166266954,-0.1980081755879802,0.78,-0.07072830841782679,0.78
A2_refit_TP,cross_condition,offset,0.1,2,100,-0.026348496623920734,0.07816470645755963,-0.12715892247724084,0.59,-0.026348496623920734,0.59
A2_refit_TP,cross_condition,offset,0.1,3,100,-0.005700028139186736,0.06637187791733308,-0.09951150991841654,0.51,-0.0057000281391867335,0.51
A2_refit_TP,cross_condition,offset,0.1,5,100,0.01287420424941839,0.06376210117737457,-0.06944026872463478,0.37,0.012874204249418385,0.37
A2_refit_TP,cross_condition,offset,0.1,10,100,0.02955808019353897,0.05996218983305712,-0.05567254344402546,0.29,0.02955808019353897,0.29
A2_refit_TP,cross_condition,offset,0.3,1,100,-0.03992048638808586,0.07323274767714427,-0.14484557681636764,0.67,-0.03992048638808587,0.67
A2_refit_TP,cross_condition,offset,0.3,2,100,-0.01260557176678715,0.07124203933151968,-0.10196623998731946,0.54,-0.012605571766787161,0.54
A2_refit_TP,cross_condition,offset,0.3,3,100,0.002305856056693649,0.062295727165242155,-0.08267922000424627,0.42,0.0023058560566936483,0.42
A2_refit_TP,cross_condition,offset,0.3,5,100,0.017014592321741333,0.06136672760045726,-0.06287748868499504,0.34,0.017014592321741337,0.34
A2_refit_TP,cross_condition,offset,0.3,10,100,0.0313896399879051,0.05875302358721514,-0.051635882186256137,0.28,0.0313896399879051,0.28
A2_refit_TP,cross_condition,offset,1.0,1,100,0.004709524108412507,0.04829270066101241,-0.06595916823783815,0.42,0.0047095241084125095,0.42
A2_refit_TP,cross_condition,offset,1.0,2,100,0.014362132039589135,0.054298046306030745,-0.051159926801117035,0.38,0.014362132039589132,0.38
A2_refit_TP,cross_condition,offset,1.0,3,100,0.020610709048255377,0.05120733790029263,-0.04551519547070019,0.31,0.020610709048255377,0.31
A2_refit_TP,cross_condition,offset,1.0,5,100,0.027765302619795575,0.05414925221961518,-0.0405012455723769,0.29,0.027765302619795568,0.29
A2_refit_TP,cross_condition,offset,1.0,10,100,0.03683883412247401,0.05484752379142042,-0.039413271883915676,0.23,0.03683883412247401,0.23
A2_refit_TP,cross_condition,offset,3.0,1,100,0.021834596217117527,0.026533693518824408,-0.012309077452996846,0.18,0.021834596217117527,0.18
A2_refit_TP,cross_condition,offset,3.0,2,100,0.03205137258006727,0.03179041046940329,-0.006738845591017489,0.16,0.032051372580067274,0.16
A2_refit_TP,cross_condition,offset,3.0,3,100,0.037014616027625825,0.03420681504861528,-0.008729250221310353,0.16,0.037014616027625825,0.16
A2_refit_TP,cross_condition,offset,3.0,5,100,0.04089535821536154,0.040773639714393385,-0.010132638929606702,0.15,0.04089535821536154,0.15
A2_refit_TP,cross_condition,offset,3.0,10,100,0.04644439263017132,0.04610134140986512,-0.014477877253001757,0.17,0.04644439263017131,0.17
A2_refit_TP,cross_condition,offset,10.0,1,100,0.014069690312934842,0.010554440708422343,0.001943896608211132,0.08,0.014069690312934839,0.08
A2_refit_TP,cross_condition,offset,10.0,2,100,0.024161839774979224,0.012779438601979564,0.008160730447415675,0.03,0.02416183977497922,0.03
A2_refit_TP,cross_condition,offset,10.0,3,100,0.031160306574057148,0.01565737016193732,0.012802727190881514,0.02,0.031160306574057148,0.02
A2_refit_TP,cross_condition,offset,10.0,5,100,0.039292823308564755,0.021897643940465318,0.013850424095621879,0.05,0.039292823308564755,0.05
A2_refit_TP,cross_condition,offset,10.0,10,100,0.050921843487101014,0.029852038661610406,0.010522617261310076,0.07,0.050921843487101014,0.07
A2_refit_TP,cross_condition,scale,0.03,1,100,0.03953067184403714,0.08018186285334726,-0.051806648479923126,0.25,0.03953067184403713,0.25
A2_refit_TP,cross_condition,scale,0.03,2,100,0.06763544902763652,0.07032077181294391,-0.0020394736873200646,0.11,0.06763544902763652,0.11
A2_refit_TP,cross_condition,scale,0.03,3,100,0.07813000613384462,0.06418524394259158,0.0179092330422285,0.04,0.07813000613384462,0.04
A2_refit_TP,cross_condition,scale,0.03,5,100,0.09556980934525622,0.060344437842465105,0.03353994915395135,0.03,0.09556980934525622,0.03
A2_refit_TP,cross_condition,scale,0.03,10,100,0.1028667029296356,0.059955893158973546,0.03023310756461161,0.05,0.1028667029296356,0.05
A2_refit_TP,cross_condition,scale,0.1,1,100,0.048311069635892656,0.05547204177466004,-0.012612935441655815,0.15,0.048311069635892656,0.15
A2_refit_TP,cross_condition,scale,0.1,2,100,0.07508426682998998,0.05745484791973224,0.022658153509931295,0.03,0.07508426682998999,0.03
A2_refit_TP,cross_condition,scale,0.1,3,100,0.08415362324581559,0.056790577688105914,0.034491752362304326,0.03,0.08415362324581556,0.03
A2_refit_TP,cross_condition,scale,0.1,5,100,0.09833176950926681,0.05710346661866879,0.03389559751248584,0.03,0.09833176950926681,0.03
A2_refit_TP,cross_condition,scale,0.1,10,100,0.10579481390716566,0.05794519027674532,0.036517234080588046,0.05,0.10579481390716566,0.05
A2_refit_TP,cross_condition,scale,0.3,1,100,0.04352071349039416,0.04074107731539243,-0.0047171104006141365,0.13,0.043520713490394144,0.13
A2_refit_TP,cross_condition,scale,0.3,2,100,0.07249807356084355,0.04391981605588251,0.03145844656374164,0.02,0.07249807356084355,0.02
A2_refit_TP,cross_condition,scale,0.3,3,100,0.08299940121239946,0.04635045113065871,0.033303088868995086,0.03,0.08299940121239946,0.03
A2_refit_TP,cross_condition,scale,0.3,5,100,0.09755864992471873,0.05158192256766431,0.04066113036725246,0.03,0.09755864992471873,0.03
A2_refit_TP,cross_condition,scale,0.3,10,100,0.10821680175812,0.054544296458601114,0.04054116230710691,0.04,0.10821680175812,0.04
A2_refit_TP,cross_condition,scale,1.0,1,100,0.031141408386078043,0.02952815380281663,-0.001999932728933218,0.13,0.031141408386078043,0.13
A2_refit_TP,cross_condition,scale,1.0,2,100,0.05710028104614117,0.03283167557115717,0.02232848499156372,0.03,0.05710028104614117,0.03
A2_refit_TP,cross_condition,scale,1.0,3,100,0.06886624584362135,0.034657451248734795,0.0265597598731651,0.03,0.06886624584362135,0.03
A2_refit_TP,cross_condition,scale,1.0,5,100,0.08575217183810788,0.042685890058202065,0.0357485230028286,0.03,0.08575217183810788,0.03
A2_refit_TP,cross_condition,scale,1.0,10,100,0.10513708185014499,0.04755290167933536,0.04669255998693224,0.02,0.10513708185014499,0.02
A2_refit_TP,cross_condition,scale,3.0,1,100,0.017131894695004625,0.017535602738560512,-0.0010811617882828246,0.11,0.017131894695004625,0.11
A2_refit_TP,cross_condition,scale,3.0,2,100,0.03396145052475792,0.020736794208854083,0.010268407483964449,0.04,0.03396145052475793,0.04
A2_refit_TP,cross_condition,scale,3.0,3,100,0.04378926150599796,0.023010934450191225,0.018056426203174013,0.03,0.04378926150599796,0.03
A2_refit_TP,cross_condition,scale,3.0,5,100,0.0592098485703774,0.030135452888810848,0.022526160797245655,0.03,0.0592098485703774,0.03
A2_refit_TP,cross_condition,scale,3.0,10,100,0.08603520802300796,0.037902561930146975,0.037961655989653495,0.03,0.08603520802300796,0.03
A2_refit_TP,cross_condition,scale,10.0,1,100,0.006724970833791235,0.0070452371383468455,-0.00017597517461320755,0.11,0.006724970833791231,0.11
A2_refit_TP,cross_condition,scale,10.0,2,100,0.014257286481776796,0.009057312573548476,0.002955697466717605,0.03,0.0142572864817768,0.03
A2_refit_TP,cross_condition,scale,10.0,3,100,0.01958982170135903,0.010645817517335612,0.007841446777947004,0.04,0.019589821701359027,0.04
A2_refit_TP,cross_condition,scale,10.0,5,100,0.02873491206581007,0.014884776517169705,0.009961824079107378,0.04,0.02873491206581006,0.04
A2_refit_TP,cross_condition,scale,10.0,10,100,0.04925789359671014,0.02240325685365002,0.0220090445451995,0.02,0.04925789359671015,0.02
A2_refit_TP,cross_condition,trend,0.03,1,100,0.03953067184403714,0.08018186285334726,-0.051806648479923126,0.25,0.03953067184403713,0.25
A2_refit_TP,cross_condition,trend,0.03,2,100,0.07754377738277249,0.07014643025891201,-0.002188283874665586,0.12,0.07754377738277249,0.12
A2_refit_TP,cross_condition,trend,0.03,3,100,0.09456602672920669,0.0636372590579147,0.022957851252977148,0.05,0.09456602672920666,0.05
A2_refit_TP,cross_condition,trend,0.03,5,100,0.1142566607771438,0.06537325197540057,0.03393954107988024,0.04,0.1142566607771438,0.04
A2_refit_TP,cross_condition,trend,0.03,10,100,0.12695934048986873,0.06234481649717204,0.04609974339658706,0.03,0.12695934048986873,0.03
A2_refit_TP,cross_condition,trend,0.1,1,100,0.048311069635892656,0.05547204177466004,-0.012612935441655815,0.15,0.048311069635892656,0.15
A2_refit_TP,cross_condition,trend,0.1,2,100,0.08506459569878261,0.06171108921929133,0.018009419234789204,0.05,0.08506459569878261,0.05
A2_refit_TP,cross_condition,trend,0.1,3,100,0.09923970720885199,0.05904799641406893,0.027514138377821757,0.03,0.09923970720885197,0.03
A2_refit_TP,cross_condition,trend,0.1,5,100,0.11768768094532575,0.061421985180836726,0.04422568642951268,0.03,0.11768768094532576,0.03
A2_refit_TP,cross_condition,trend,0.1,10,100,0.13019534549887493,0.06020315679688743,0.05257940454121685,0.03,0.13019534549887493,0.03
A2_refit_TP,cross_condition,trend,0.3,1,100,0.04352071349039416,0.04074107731539243,-0.0047171104006141365,0.13,0.043520713490394144,0.13
A2_refit_TP,cross_condition,trend,0.3,2,100,0.08414218285508994,0.051650607901797235,0.029411709470818104,0.03,0.08414218285508994,0.03
A2_refit_TP,cross_condition,trend,0.3,3,100,0.097410220431405,0.052373316667113146,0.03266803253795582,0.03,0.097410220431405,0.03
A2_refit_TP,cross_condition,trend,0.3,5,100,0.11570382281651406,0.0570996311500246,0.04685208400114313,0.03,0.11570382281651406,0.03
A2_refit_TP,cross_condition,trend,0.3,10,100,0.13072694314879477,0.05685817985704203,0.06267600143319005,0.03,0.13072694314879477,0.03
A2_refit_TP,cross_condition,trend,1.0,1,100,0.031141408386078043,0.02952815380281663,-0.001999932728933218,0.13,0.031141408386078043,0.13
A2_refit_TP,cross_condition,trend,1.0,2,100,0.07292522230395837,0.04006526229380756,0.027489287773865997,0.02,0.07292522230395837,0.02
A2_refit_TP,cross_condition,trend,1.0,3,100,0.08636500817004471,0.04061681595558593,0.03760237338270081,0.03,0.08636500817004471,0.03
A2_refit_TP,cross_condition,trend,1.0,5,100,0.10402033393524386,0.048194142031680695,0.040163368556862505,0.04,0.10402033393524386,0.04
A2_refit_TP,cross_condition,trend,1.0,10,100,0.12473044828455197,0.05034040508493197,0.05726586168948026,0.01,0.12473044828455197,0.01
A2_refit_TP,cross_condition,trend,3.0,1,100,0.017131894695004625,0.017535602738560512,-0.0010811617882828246,0.11,0.017131894695004625,0.11
A2_refit_TP,cross_condition,trend,3.0,2,100,0.05064629100383221,0.0276599456481003,0.01463542143436032,0.02,0.05064629100383221,0.02
A2_refit_TP,cross_condition,trend,3.0,3,100,0.0633608584551197,0.02866379003876572,0.023570776201355982,0.03,0.06336085845511968,0.03
A2_refit_TP,cross_condition,trend,3.0,5,100,0.08071748650828851,0.03661848735189252,0.029002073251752282,0.03,0.08071748650828851,0.03
A2_refit_TP,cross_condition,trend,3.0,10,100,0.10836291057472655,0.04180150320906548,0.0488319214851102,0.01,0.10836291057472655,0.01
A2_refit_TP,cross_condition,trend,10.0,1,100,0.006724970833791235,0.0070452371383468455,-0.00017597517461320755,0.11,0.006724970833791231,0.11
A2_refit_TP,cross_condition,trend,10.0,2,100,0.024777163685891224,0.014382190755543606,0.004759680633907499,0.05,0.024777163685891227,0.05
A2_refit_TP,cross_condition,trend,10.0,3,100,0.03342942654503216,0.016144804890039135,0.010592203535347284,0.04,0.03342942654503216,0.04
A2_refit_TP,cross_condition,trend,10.0,5,100,0.046519507249077025,0.022370149692962887,0.009298704019430904,0.04,0.046519507249077025,0.04
