full_arm,global_model,arm,k,mae,n_ligands
GEN9_A0_ROW_ONLY | NEAREST_OBSERVED@CENTRAL,GEN9_A0_ROW_ONLY,NEAREST_OBSERVED@CENTRAL,1,0.8318047597214827,99
REC_ecfp_plus_recovered | SERIES_MAP@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP@CENTRAL_THEN_SPREAD,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP@CENTRAL_THEN_SPREAD,2,0.6734115825651789,99
REC_ecfp_plus_recovered | SERIES_MAP@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP@CENTRAL_THEN_SPREAD,3,0.6309085952499912,99
REC_ecfp_plus_recovered | SERIES_MAP@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP@CENTRAL_THEN_SPREAD,5,0.5936531028928476,99
REC_ecfp_plus_recovered | SERIES_MAP@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP@D_OPTIMAL,1,1.006522161877242,99
REC_ecfp_plus_recovered | SERIES_MAP@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP@D_OPTIMAL,2,0.718347026533481,99
REC_ecfp_plus_recovered | SERIES_MAP@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP@D_OPTIMAL,3,0.6648065187750274,99
REC_ecfp_plus_recovered | SERIES_MAP@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP@D_OPTIMAL,5,0.6025453370996586,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_BLEND,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_BLEND,2,0.6726417877125331,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_BLEND,3,0.6258517496560037,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_BLEND,5,0.587337747270842,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_RANK,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_RANK,2,0.6726417877125331,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_RANK,3,0.6258517496560037,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_RANK,5,0.587337747270842,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_SCALAR,1,0.7518374148190201,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_SCALAR,2,0.682845020981481,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_SCALAR,3,0.629788473269454,99
REC_ecfp_plus_recovered | SERIES_MAP@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP@LEARNED_SCALAR,5,0.5917501981259683,99
REC_ecfp_plus_recovered | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,99
REC_ecfp_plus_recovered | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,2,0.6859929406760276,99
REC_ecfp_plus_recovered | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,3,0.6313450147484356,99
REC_ecfp_plus_recovered | SERIES_MAP@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP@MAX_PREDICTIVE_VARIANCE,5,0.5925750789806922,99
REC_ecfp_plus_recovered | SERIES_MAP@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP@MEDOID,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP@MEDOID,2,0.6541130379883111,99
REC_ecfp_plus_recovered | SERIES_MAP@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP@MEDOID,3,0.6259363382127769,99
REC_ecfp_plus_recovered | SERIES_MAP@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP@MEDOID,5,0.5933457805068008,99
REC_ecfp_plus_recovered | SERIES_MAP@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP@ORACLE[OFFSET_K1],1,0.5325625770147346,99
REC_ecfp_plus_recovered | SERIES_MAP@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP@ORACLE[OFFSET_K1],2,0.5292177246645448,99
REC_ecfp_plus_recovered | SERIES_MAP@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP@ORACLE[OFFSET_K1],3,0.5302494496446807,99
REC_ecfp_plus_recovered | SERIES_MAP@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP@ORACLE[OFFSET_K1],5,0.5420090488198447,99
REC_ecfp_plus_recovered | SERIES_MAP@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP@RANDOM,1,0.792732533836449,99
REC_ecfp_plus_recovered | SERIES_MAP@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP@RANDOM,2,0.6914229742520595,99
REC_ecfp_plus_recovered | SERIES_MAP@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP@RANDOM,3,0.6429787897441602,99
REC_ecfp_plus_recovered | SERIES_MAP@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP@RANDOM,5,0.5927166048827297,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL,1,0.6963986244888282,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL,2,0.6467356008654788,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL,3,0.6196784381460896,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL,5,0.5902160991125025,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,2,0.6750047812368458,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,3,0.6335163668076272,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@CENTRAL_THEN_SPREAD,5,0.5972518460592051,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@D_OPTIMAL,1,1.006522161877242,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@D_OPTIMAL,2,0.72028035090979,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@D_OPTIMAL,3,0.6678230874243308,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@D_OPTIMAL,5,0.6069676661512377,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_BLEND,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_BLEND,2,0.6743611169480703,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_BLEND,3,0.6283578443875042,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_BLEND,5,0.5909102585418086,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_RANK,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_RANK,2,0.6743611169480703,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_RANK,3,0.6283578443875042,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_RANK,5,0.5909102585418086,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,1,0.7518374148190201,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,2,0.6846057171946565,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,3,0.6322931819484987,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@LEARNED_SCALAR,5,0.5953378089634479,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,2,0.6880578990325207,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,3,0.6338649761213577,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MAX_PREDICTIVE_VARIANCE,5,0.5963265780878163,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MEDOID,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MEDOID,2,0.654158073116851,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MEDOID,3,0.6261582362749231,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@MEDOID,5,0.5944002236675326,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],1,0.5325625770147346,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],2,0.5293464564019651,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],3,0.530598691205841,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@ORACLE[OFFSET_K1],5,0.543267359836539,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@RANDOM,1,0.792732533836449,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@RANDOM,2,0.6921505327357792,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@RANDOM,3,0.644369446306471,99
REC_ecfp_plus_recovered | SERIES_MAP_LEVELONLY@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_LEVELONLY@RANDOM,5,0.5953775837985613,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL,1,0.6963986244888282,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL,2,0.6566468659685335,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL,3,0.6362791026556179,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL,5,0.6201646193957807,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,2,0.6826875221215073,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,3,0.6518123790973819,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@CENTRAL_THEN_SPREAD,5,0.6246807153648577,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@D_OPTIMAL,1,1.006522161877242,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@D_OPTIMAL,2,0.7235170581003003,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@D_OPTIMAL,3,0.6785928865341799,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@D_OPTIMAL,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@D_OPTIMAL,5,0.6313508873829901,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_BLEND,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_BLEND,2,0.6842700618294472,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_BLEND,3,0.6485195645433403,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_BLEND,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_BLEND,5,0.6216713786090147,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_RANK,1,0.7402611190712463,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_RANK,2,0.6842700618294472,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_RANK,3,0.6485195645433403,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_RANK,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_RANK,5,0.6216713786090147,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_SCALAR,1,0.7518374148190201,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_SCALAR,2,0.6928410019848584,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_SCALAR,3,0.6553600686427882,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@LEARNED_SCALAR,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@LEARNED_SCALAR,5,0.626477060405093,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,1,0.8056222274887606,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,2,0.6909528785353661,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,3,0.6504665337497452,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MAX_PREDICTIVE_VARIANCE,5,0.6263322526766567,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MEDOID,1,0.6915825683739637,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MEDOID,2,0.6639034632192766,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MEDOID,3,0.6427692402813651,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@MEDOID,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@MEDOID,5,0.6241862454768409,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],1,0.5325625770147346,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],2,0.5296208898810222,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],3,0.5321733993177277,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@ORACLE[OFFSET_K1],5,0.5513103535716515,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@RANDOM,1,0.792732533836449,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@RANDOM,2,0.7008416559729789,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@RANDOM,3,0.6610537979172436,99
REC_ecfp_plus_recovered | SERIES_MAP_NOSERIES@RANDOM,REC_ecfp_plus_recovered,SERIES_MAP_NOSERIES@RANDOM,5,0.6249904876225544,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL,1,0.6761923504031754,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL,2,0.6388777885707344,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL,3,0.6202281495368546,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL,5,0.6045667095068447,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,1,0.6751828667813538,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,2,0.6648003167061137,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,3,0.6363552931676881,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,5,0.611993370995158,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@D_OPTIMAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@D_OPTIMAL,1,0.9584379641427133,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@D_OPTIMAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@D_OPTIMAL,2,0.7035698597389821,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@D_OPTIMAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@D_OPTIMAL,3,0.6611576409755641,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@D_OPTIMAL,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@D_OPTIMAL,5,0.6192500465823716,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_BLEND,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_BLEND,1,0.7227811598487086,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_BLEND,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_BLEND,2,0.6687772578596656,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_BLEND,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_BLEND,3,0.6324489362936052,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_BLEND,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_BLEND,5,0.6091343129367276,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_RANK,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_RANK,1,0.7227811598487086,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_RANK,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_RANK,2,0.6687772578596656,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_RANK,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_RANK,3,0.6324489362936052,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_RANK,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_RANK,5,0.6091343129367276,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_SCALAR,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_SCALAR,1,0.7264402554801785,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_SCALAR,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_SCALAR,2,0.6762239794666642,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_SCALAR,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_SCALAR,3,0.6404903381025959,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@LEARNED_SCALAR,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@LEARNED_SCALAR,5,0.6134285609394962,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,1,0.7920991307702582,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,2,0.6767472328872828,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,3,0.6341922045188323,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MAX_PREDICTIVE_VARIANCE,5,0.6147881186497058,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MEDOID,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MEDOID,1,0.6751828667813538,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MEDOID,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MEDOID,2,0.6463801986150625,99
REC_ecfp_plus_recovered | SLOPE_L_s1_K1@MEDOID,REC_ecfp_plus_recovered,SLOPE_L_s1_K1@MEDOID,3,0.6255077669297664,99
