arm,subset,gain,macro_mae,pooled_mae,n_pairs
X_ENS_DIRECT+LOWRANK_K2,all,1.4,0.4819028150559375,0.47057019023985935,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.45,0.48381523495164946,0.4699285258118641,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.5,0.48618810657611194,0.46978179217837857,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.55,0.48895975656997825,0.4701180651044603,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.6,0.49209397045767644,0.47092561057015414,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.65,0.49561413384908226,0.47221939924664613,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.7,0.4994947805022772,0.4739735093369244,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.75,0.5037447322201211,0.4762023865550307,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.8,0.5083638043824674,0.47890867161587575,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.85,0.5133404277598699,0.482050832361588,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.9,0.5186367895780328,0.48563663978521415,70750
X_ENS_DIRECT+LOWRANK_K2,all,1.95,0.5242171197400272,0.4896489312108316,70750
X_ENS_DIRECT+LOWRANK_K2,all,2.0,0.5300322579115841,0.4940873948109699,70750
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),0.8,0.18410684775452812,0.1648654151135554,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),0.85,0.18349950135414425,0.16405743218093,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),0.9,0.18300398987450633,0.16334748844245797,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),0.95,0.1825679917334948,0.1627434947456789,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.0,0.18222956940646035,0.1622616484549115,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.05,0.18195454526947957,0.16186429891755488,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.1,0.18177771350402142,0.16158200261861996,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.15,0.18173459733401226,0.16143042802780863,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.2,0.18177484241459585,0.1613629302193994,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.25,0.18190102597200042,0.16139552259253018,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.3,0.18215503772702452,0.16154112561539738,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.35,0.18250902777345165,0.16177993552530753,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.4,0.18296328710564422,0.1621244509170709,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.45,0.18348263443380453,0.16255085881863585,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.5,0.18407740195366085,0.16305302650379652,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.55,0.18474419364326047,0.1636315090281105,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.6,0.18549282460821845,0.16429747711259565,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.65,0.18634127395186556,0.16506329690952304,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.7,0.1872711341537276,0.16592989242787123,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.75,0.18828332797290637,0.16690181342311902,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.8,0.18938582132039455,0.16797160710151618,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.85,0.19058670863131122,0.16913865916908263,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.9,0.19186703517374054,0.17039830043455464,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),1.95,0.1932059671615659,0.17174379311137786,11740
X_ENS_DIRECT+LOWRANK_K2,adjacent(gap=1),2.0,0.1945918729483579,0.1731560101053322,11740
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),0.8,0.740153677937549,0.9362200173119474,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),0.85,0.7349423252892678,0.9235150053783128,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),0.9,0.7306459051630878,0.9115144166757989,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),0.95,0.7269454528195978,0.8999823596288229,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.0,0.7237326542805599,0.8889400221365364,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.05,0.7211125994295644,0.8785207460258456,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.1,0.7189620240017333,0.8686757707773709,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.15,0.7174826689103119,0.8595775471723262,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.2,0.7165519453098941,0.8512721707493057,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.25,0.715996192193186,0.8436886847715314,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.3,0.7162278605101907,0.8370931133825518,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.35,0.7172260332100006,0.831452423839793,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.4,0.7189411183365562,0.826738161519797,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.45,0.7213129513725282,0.8229022893040798,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.5,0.7245978156371026,0.8200865712289774,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.55,0.7285914728840398,0.8182301803683628,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.6,0.7332042776476813,0.8172655136474878,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.65,0.7384716348379481,0.8172477462801544,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.7,0.7443334306770943,0.8181406443714644,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.75,0.7508502512863094,0.8199767030283822,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.8,0.7580816356662707,0.8227016108003795,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.85,0.7659912235991799,0.826288846700827,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.9,0.7745164760521839,0.8307931908143513,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),1.95,0.7836019756904238,0.8361433288235082,17410
X_ENS_DIRECT+LOWRANK_K2,far(gap>=7),2.0,0.7931022177095162,0.842415692929912,17410
