design,seed,fold,order,draw,k,cells_at_k,cell_share_at_k,overlap_top_k_by_cells,overlap_top_k_by_richcells
BP,155921,0,UNCERT,0,24,477.0,0.9714867617107943,0.7083333333333334,0.7083333333333334
BP,155921,1,AOPT,0,6,390.0,0.8091286307053942,0.3333333333333333,0.3333333333333333
BP,155921,1,AOPT,0,9,407.0,0.8443983402489627,0.3333333333333333,0.5555555555555556
BP,155921,1,AOPT,0,12,437.0,0.9066390041493776,0.6666666666666666,0.75
BP,155921,1,AOPT,0,16,461.0,0.9564315352697096,0.8125,0.875
BP,155921,1,AOPT,0,20,470.0,0.975103734439834,0.9,0.95
BP,155921,1,AOPT,0,24,474.0,0.983402489626556,0.9166666666666666,0.9583333333333334
BP,155921,1,MAXMIN,0,6,49.0,0.1016597510373444,0.5,0.5
BP,155921,1,MAXMIN,0,9,53.0,0.10995850622406639,0.3333333333333333,0.3333333333333333
BP,155921,1,MAXMIN,0,12,60.0,0.12448132780082988,0.3333333333333333,0.4166666666666667
BP,155921,1,MAXMIN,0,16,70.0,0.14522821576763487,0.5,0.5
BP,155921,1,MAXMIN,0,20,91.0,0.1887966804979253,0.65,0.65
BP,155921,1,MAXMIN,0,24,461.0,0.9564315352697096,0.8333333333333334,0.7916666666666666
BP,155921,1,RANDOM,0,6,23.0,0.04771784232365145,0.16666666666666666,0.16666666666666666
BP,155921,1,RANDOM,0,9,388.0,0.8049792531120332,0.3333333333333333,0.2222222222222222
BP,155921,1,RANDOM,0,12,402.0,0.8340248962655602,0.4166666666666667,0.3333333333333333
BP,155921,1,RANDOM,0,16,423.0,0.8775933609958506,0.625,0.5625
BP,155921,1,RANDOM,0,20,428.0,0.8879668049792531,0.7,0.65
BP,155921,1,RANDOM,0,24,454.0,0.941908713692946,0.8333333333333334,0.7916666666666666
BP,155921,1,UNCERT,0,6,390.0,0.8091286307053942,0.3333333333333333,0.3333333333333333
BP,155921,1,UNCERT,0,9,413.0,0.8568464730290456,0.4444444444444444,0.5555555555555556
BP,155921,1,UNCERT,0,12,426.0,0.8838174273858921,0.5833333333333334,0.5833333333333334
BP,155921,1,UNCERT,0,16,458.0,0.950207468879668,0.6875,0.6875
BP,155921,1,UNCERT,0,20,465.0,0.9647302904564315,0.8,0.75
BP,155921,1,UNCERT,0,24,471.0,0.9771784232365145,0.8333333333333334,0.7916666666666666
BP,155921,2,AOPT,0,6,391.0,0.8593406593406593,0.3333333333333333,0.5
BP,155921,2,AOPT,0,9,396.0,0.8703296703296703,0.4444444444444444,0.5555555555555556
BP,155921,2,AOPT,0,12,400.0,0.8791208791208791,0.5833333333333334,0.5833333333333334
BP,155921,2,AOPT,0,16,435.0,0.9560439560439561,0.75,0.75
BP,155921,2,AOPT,0,20,443.0,0.9736263736263736,0.8,0.9
BP,155921,2,AOPT,0,24,447.0,0.9824175824175824,0.875,0.9583333333333334
BP,155921,2,MAXMIN,0,6,8.0,0.017582417582417582,0.0,0.0
BP,155921,2,MAXMIN,0,9,12.0,0.026373626373626374,0.0,0.1111111111111111
BP,155921,2,MAXMIN,0,12,15.0,0.03296703296703297,0.16666666666666666,0.25
BP,155921,2,MAXMIN,0,16,39.0,0.08571428571428572,0.375,0.4375
BP,155921,2,MAXMIN,0,20,50.0,0.10989010989010989,0.6,0.6
BP,155921,2,MAXMIN,0,24,65.0,0.14285714285714285,0.8333333333333334,0.7916666666666666
BP,155921,2,RANDOM,0,6,32.0,0.07032967032967033,0.3333333333333333,0.3333333333333333
BP,155921,2,RANDOM,0,9,35.0,0.07692307692307693,0.2222222222222222,0.2222222222222222
BP,155921,2,RANDOM,0,12,40.0,0.08791208791208792,0.25,0.3333333333333333
BP,155921,2,RANDOM,0,16,47.0,0.10329670329670329,0.375,0.4375
BP,155921,2,RANDOM,0,20,64.0,0.14065934065934066,0.6,0.6
BP,155921,2,RANDOM,0,24,437.0,0.9604395604395605,0.8333333333333334,0.7916666666666666
BP,155921,2,UNCERT,0,6,389.0,0.8549450549450549,0.3333333333333333,0.3333333333333333
BP,155921,2,UNCERT,0,9,396.0,0.8703296703296703,0.4444444444444444,0.3333333333333333
BP,155921,2,UNCERT,0,12,424.0,0.9318681318681319,0.6666666666666666,0.5833333333333334
BP,155921,2,UNCERT,0,16,439.0,0.9648351648351648,0.75,0.75
BP,155921,2,UNCERT,0,20,446.0,0.9802197802197802,0.85,0.8
BP,155921,2,UNCERT,0,24,451.0,0.9912087912087912,0.9166666666666666,0.8333333333333334
BP,155921,3,AOPT,0,6,18.0,0.21951219512195122,0.3333333333333333,0.3333333333333333
BP,155921,3,AOPT,0,9,37.0,0.45121951219512196,0.4444444444444444,0.4444444444444444
BP,155921,3,AOPT,0,12,51.0,0.6219512195121951,0.5833333333333334,0.5833333333333334
BP,155921,3,AOPT,0,16,67.0,0.8170731707317073,0.8125,0.875
BP,155921,3,AOPT,0,20,73.0,0.8902439024390244,0.85,0.85
BP,155921,3,AOPT,0,24,78.0,0.9512195121951219,0.875,1.0
BP,155921,3,MAXMIN,0,6,23.0,0.2804878048780488,0.16666666666666666,0.16666666666666666
BP,155921,3,MAXMIN,0,9,27.0,0.32926829268292684,0.1111111111111111,0.1111111111111111
BP,155921,3,MAXMIN,0,12,32.0,0.3902439024390244,0.25,0.3333333333333333
BP,155921,3,MAXMIN,0,16,38.0,0.4634146341463415,0.5,0.4375
BP,155921,3,MAXMIN,0,20,48.0,0.5853658536585366,0.7,0.7
BP,155921,3,MAXMIN,0,24,68.0,0.8292682926829268,0.875,0.8333333333333334
BP,155921,3,RANDOM,0,6,7.0,0.08536585365853659,0.0,0.0
BP,155921,3,RANDOM,0,9,14.0,0.17073170731707318,0.2222222222222222,0.2222222222222222
BP,155921,3,RANDOM,0,12,20.0,0.24390243902439024,0.3333333333333333,0.4166666666666667
BP,155921,3,RANDOM,0,16,40.0,0.4878048780487805,0.5625,0.5625
BP,155921,3,RANDOM,0,20,56.0,0.6829268292682927,0.7,0.7
BP,155921,3,RANDOM,0,24,69.0,0.8414634146341463,0.8333333333333334,0.8333333333333334
BP,155921,3,UNCERT,0,6,26.0,0.3170731707317073,0.5,0.6666666666666666
BP,155921,3,UNCERT,0,9,46.0,0.5609756097560976,0.6666666666666666,0.6666666666666666
BP,155921,3,UNCERT,0,12,54.0,0.6585365853658537,0.75,0.6666666666666666
BP,155921,3,UNCERT,0,16,68.0,0.8292682926829268,0.75,0.6875
BP,155921,3,UNCERT,0,20,73.0,0.8902439024390244,0.8,0.8
BP,155921,3,UNCERT,0,24,77.0,0.9390243902439024,0.9583333333333334,0.875
BP,155921,4,AOPT,0,6,371.0,0.8318385650224215,0.3333333333333333,0.3333333333333333
BP,155921,4,AOPT,0,9,380.0,0.852017937219731,0.4444444444444444,0.4444444444444444
BP,155921,4,AOPT,0,12,417.0,0.9349775784753364,0.6666666666666666,0.75
BP,155921,4,AOPT,0,16,425.0,0.952914798206278,0.75,0.75
BP,155921,4,AOPT,0,20,432.0,0.968609865470852,0.75,0.85
BP,155921,4,AOPT,0,24,436.0,0.9775784753363229,0.875,0.9583333333333334
BP,155921,4,MAXMIN,0,6,7.0,0.01569506726457399,0.0,0.0
BP,155921,4,MAXMIN,0,9,14.0,0.03139013452914798,0.0,0.1111111111111111
BP,155921,4,MAXMIN,0,12,20.0,0.04484304932735426,0.16666666666666666,0.25
BP,155921,4,MAXMIN,0,16,67.0,0.15022421524663676,0.5625,0.625
BP,155921,4,MAXMIN,0,20,74.0,0.16591928251121077,0.7,0.7
BP,155921,4,MAXMIN,0,24,87.0,0.19506726457399104,0.75,0.7916666666666666
BP,155921,4,RANDOM,0,6,17.0,0.03811659192825112,0.16666666666666666,0.0
BP,155921,4,RANDOM,0,9,32.0,0.07174887892376682,0.5555555555555556,0.3333333333333333
BP,155921,4,RANDOM,0,12,51.0,0.11434977578475336,0.5833333333333334,0.5833333333333334
BP,155921,4,RANDOM,0,16,72.0,0.16143497757847533,0.625,0.5625
BP,155921,4,RANDOM,0,20,76.0,0.17040358744394618,0.7,0.7
BP,155921,4,RANDOM,0,24,429.0,0.9618834080717489,0.8333333333333334,0.875
BP,155921,4,UNCERT,0,6,368.0,0.8251121076233184,0.3333333333333333,0.3333333333333333
BP,155921,4,UNCERT,0,9,372.0,0.8340807174887892,0.2222222222222222,0.2222222222222222
BP,155921,4,UNCERT,0,12,379.0,0.8497757847533632,0.25,0.16666666666666666
BP,155921,4,UNCERT,0,16,401.0,0.899103139013453,0.4375,0.4375
BP,155921,4,UNCERT,0,20,415.0,0.9304932735426009,0.55,0.5
BP,155921,4,UNCERT,0,24,436.0,0.9775784753363229,0.75,0.75
BP,196613,0,AOPT,0,6,363.0,0.8194130925507901,0.3333333333333333,0.3333333333333333
BP,196613,0,AOPT,0,9,369.0,0.8329571106094809,0.3333333333333333,0.4444444444444444
BP,196613,0,AOPT,0,12,400.0,0.9029345372460497,0.5833333333333334,0.6666666666666666
BP,196613,0,AOPT,0,16,418.0,0.9435665914221218,0.8125,0.8125
BP,196613,0,AOPT,0,20,428.0,0.9661399548532731,0.9,0.9
BP,196613,0,AOPT,0,24,432.0,0.9751693002257337,0.875,0.9166666666666666
BP,196613,0,MAXMIN,0,6,23.0,0.05191873589164785,0.16666666666666666,0.16666666666666666
BP,196613,0,MAXMIN,0,9,28.0,0.06320541760722348,0.1111111111111111,0.1111111111111111
BP,196613,0,MAXMIN,0,12,33.0,0.0744920993227991,0.08333333333333333,0.16666666666666666
BP,196613,0,MAXMIN,0,16,44.0,0.09932279909706546,0.375,0.375
BP,196613,0,MAXMIN,0,20,67.0,0.15124153498871332,0.6,0.6
BP,196613,0,MAXMIN,0,24,93.0,0.20993227990970656,0.7916666666666666,0.7916666666666666
BP,196613,0,RANDOM,0,6,18.0,0.040632054176072234,0.16666666666666666,0.16666666666666666
BP,196613,0,RANDOM,0,9,23.0,0.05191873589164785,0.2222222222222222,0.1111111111111111
BP,196613,0,RANDOM,0,12,30.0,0.06772009029345373,0.3333333333333333,0.3333333333333333
BP,196613,0,RANDOM,0,16,57.0,0.12866817155756208,0.5625,0.5625
BP,196613,0,RANDOM,0,20,399.0,0.9006772009029346,0.65,0.65
BP,196613,0,RANDOM,0,24,416.0,0.9390519187358917,0.7916666666666666,0.7916666666666666
BP,196613,0,UNCERT,0,6,28.0,0.06320541760722348,0.16666666666666666,0.16666666666666666
BP,196613,0,UNCERT,0,9,31.0,0.06997742663656885,0.2222222222222222,0.2222222222222222
BP,196613,0,UNCERT,0,12,54.0,0.12189616252821671,0.4166666666666667,0.3333333333333333
BP,196613,0,UNCERT,0,16,404.0,0.9119638826185101,0.5625,0.5
BP,196613,0,UNCERT,0,20,409.0,0.9232505643340858,0.65,0.65
BP,196613,0,UNCERT,0,24,429.0,0.9683972911963883,0.8333333333333334,0.8333333333333334
BP,196613,1,AOPT,0,6,18.0,0.21176470588235294,0.16666666666666666,0.3333333333333333
BP,196613,1,AOPT,0,9,24.0,0.2823529411764706,0.4444444444444444,0.4444444444444444
BP,196613,1,AOPT,0,12,52.0,0.611764705882353,0.5833333333333334,0.6666666666666666
BP,196613,1,AOPT,0,16,69.0,0.8117647058823529,0.75,0.75
BP,196613,1,AOPT,0,20,78.0,0.9176470588235294,0.85,0.85
BP,196613,1,AOPT,0,24,84.0,0.9882352941176471,0.9583333333333334,0.9583333333333334
BP,196613,1,MAXMIN,0,6,10.0,0.11764705882352941,0.0,0.0
BP,196613,1,MAXMIN,0,9,15.0,0.17647058823529413,0.1111111111111111,0.1111111111111111
BP,196613,1,MAXMIN,0,12,38.0,0.4470588235294118,0.4166666666666667,0.4166666666666667
BP,196613,1,MAXMIN,0,16,48.0,0.5647058823529412,0.6875,0.625
BP,196613,1,MAXMIN,0,20,70.0,0.8235294117647058,0.85,0.8
BP,196613,1,MAXMIN,0,24,84.0,0.9882352941176471,0.9583333333333334,0.9166666666666666
BP,196613,1,RANDOM,0,6,12.0,0.1411764705882353,0.16666666666666666,0.3333333333333333
BP,196613,1,RANDOM,0,9,16.0,0.18823529411764706,0.2222222222222222,0.2222222222222222
BP,196613,1,RANDOM,0,12,23.0,0.27058823529411763,0.4166666666666667,0.3333333333333333
BP,196613,1,RANDOM,0,16,38.0,0.4470588235294118,0.5625,0.5625
BP,196613,1,RANDOM,0,20,69.0,0.8117647058823529,0.8,0.8
BP,196613,1,RANDOM,0,24,83.0,0.9764705882352941,0.9583333333333334,0.9166666666666666
BP,196613,1,UNCERT,0,6,16.0,0.18823529411764706,0.16666666666666666,0.3333333333333333
BP,196613,1,UNCERT,0,9,36.0,0.4235294117647059,0.3333333333333333,0.4444444444444444
BP,196613,1,UNCERT,0,12,57.0,0.6705882352941176,0.5,0.5833333333333334
BP,196613,1,UNCERT,0,16,64.0,0.7529411764705882,0.625,0.6875
BP,196613,1,UNCERT,0,20,71.0,0.8352941176470589,0.8,0.8
BP,196613,1,UNCERT,0,24,83.0,0.9764705882352941,0.9583333333333334,0.9166666666666666
BP,196613,2,AOPT,0,6,398.0,0.8257261410788381,0.3333333333333333,0.3333333333333333
BP,196613,2,AOPT,0,9,404.0,0.8381742738589212,0.3333333333333333,0.4444444444444444
BP,196613,2,AOPT,0,12,434.0,0.9004149377593361,0.6666666666666666,0.6666666666666666
BP,196613,2,AOPT,0,16,464.0,0.9626556016597511,0.75,0.75
BP,196613,2,AOPT,0,20,468.0,0.970954356846473,0.75,0.75
BP,196613,2,AOPT,0,24,472.0,0.979253112033195,0.8333333333333334,0.9166666666666666
BP,196613,2,MAXMIN,0,6,7.0,0.014522821576763486,0.0,0.0
BP,196613,2,MAXMIN,0,9,10.0,0.02074688796680498,0.0,0.0
BP,196613,2,MAXMIN,0,12,15.0,0.03112033195020747,0.16666666666666666,0.25
BP,196613,2,MAXMIN,0,16,48.0,0.0995850622406639,0.5,0.5
BP,196613,2,MAXMIN,0,20,59.0,0.12240663900414937,0.65,0.65
BP,196613,2,MAXMIN,0,24,462.0,0.9585062240663901,0.7916666666666666,0.8333333333333334
BP,196613,2,RANDOM,0,6,28.0,0.058091286307053944,0.3333333333333333,0.3333333333333333
BP,196613,2,RANDOM,0,9,38.0,0.07883817427385892,0.3333333333333333,0.3333333333333333
BP,196613,2,RANDOM,0,12,57.0,0.11825726141078838,0.4166666666666667,0.4166666666666667
BP,196613,2,RANDOM,0,16,61.0,0.12655601659751037,0.4375,0.4375
BP,196613,2,RANDOM,0,20,445.0,0.9232365145228216,0.55,0.6
BP,196613,2,RANDOM,0,24,460.0,0.9543568464730291,0.75,0.7916666666666666
BP,196613,2,UNCERT,0,6,397.0,0.8236514522821576,0.3333333333333333,0.3333333333333333
BP,196613,2,UNCERT,0,9,400.0,0.8298755186721992,0.2222222222222222,0.2222222222222222
BP,196613,2,UNCERT,0,12,407.0,0.8443983402489627,0.3333333333333333,0.3333333333333333
BP,196613,2,UNCERT,0,16,436.0,0.9045643153526971,0.625,0.5625
BP,196613,2,UNCERT,0,20,461.0,0.9564315352697096,0.75,0.75
BP,196613,2,UNCERT,0,24,474.0,0.983402489626556,0.875,0.8333333333333334
BP,196613,3,AOPT,0,6,348.0,0.8246445497630331,0.3333333333333333,0.3333333333333333
BP,196613,3,AOPT,0,9,354.0,0.8388625592417062,0.5555555555555556,0.5555555555555556
BP,196613,3,AOPT,0,12,384.0,0.909952606635071,0.6666666666666666,0.75
BP,196613,3,AOPT,0,16,402.0,0.95260663507109,0.6875,0.75
BP,196613,3,AOPT,0,20,408.0,0.966824644549763,0.8,0.8
BP,196613,3,AOPT,0,24,412.0,0.976303317535545,0.75,0.9583333333333334
BP,196613,3,MAXMIN,0,6,8.0,0.018957345971563982,0.0,0.0
BP,196613,3,MAXMIN,0,9,13.0,0.030805687203791468,0.0,0.0
BP,196613,3,MAXMIN,0,12,18.0,0.04265402843601896,0.16666666666666666,0.3333333333333333
BP,196613,3,MAXMIN,0,16,41.0,0.0971563981042654,0.4375,0.5625
BP,196613,3,MAXMIN,0,20,46.0,0.10900473933649289,0.6,0.55
BP,196613,3,MAXMIN,0,24,68.0,0.16113744075829384,0.75,0.7083333333333334
BP,196613,3,RANDOM,0,6,20.0,0.04739336492890995,0.16666666666666666,0.16666666666666666
BP,196613,3,RANDOM,0,9,26.0,0.061611374407582936,0.3333333333333333,0.3333333333333333
BP,196613,3,RANDOM,0,12,349.0,0.8270142180094787,0.4166666666666667,0.3333333333333333
BP,196613,3,RANDOM,0,16,369.0,0.8744075829383886,0.5,0.5625
BP,196613,3,RANDOM,0,20,390.0,0.9241706161137441,0.65,0.6
BP,196613,3,RANDOM,0,24,396.0,0.9383886255924171,0.75,0.75
BP,196613,3,UNCERT,0,6,345.0,0.8175355450236966,0.3333333333333333,0.3333333333333333
BP,196613,3,UNCERT,0,9,364.0,0.8625592417061612,0.3333333333333333,0.3333333333333333
BP,196613,3,UNCERT,0,12,370.0,0.8767772511848341,0.5,0.5
BP,196613,3,UNCERT,0,16,394.0,0.933649289099526,0.5625,0.5
BP,196613,3,UNCERT,0,20,406.0,0.9620853080568721,0.65,0.7
BP,196613,3,UNCERT,0,24,412.0,0.976303317535545,0.8333333333333334,0.8333333333333334
BP,196613,4,AOPT,0,6,333.0,0.8604651162790697,0.3333333333333333,0.3333333333333333
BP,196613,4,AOPT,0,9,337.0,0.8708010335917312,0.3333333333333333,0.4444444444444444
BP,196613,4,AOPT,0,12,346.0,0.8940568475452196,0.5,0.5
BP,196613,4,AOPT,0,16,369.0,0.9534883720930233,0.625,0.6875
BP,196613,4,AOPT,0,20,375.0,0.9689922480620154,0.8,0.85
BP,196613,4,AOPT,0,24,379.0,0.979328165374677,0.9166666666666666,0.9583333333333334
BP,196613,4,MAXMIN,0,6,10.0,0.025839793281653745,0.0,0.16666666666666666
BP,196613,4,MAXMIN,0,9,15.0,0.03875968992248062,0.2222222222222222,0.3333333333333333
BP,196613,4,MAXMIN,0,12,18.0,0.046511627906976744,0.3333333333333333,0.4166666666666667
BP,196613,4,MAXMIN,0,16,47.0,0.12144702842377261,0.5625,0.625
BP,196613,4,MAXMIN,0,20,63.0,0.16279069767441862,0.7,0.75
BP,196613,4,MAXMIN,0,24,68.0,0.17571059431524547,0.8333333333333334,0.8333333333333334
BP,196613,4,RANDOM,0,6,336.0,0.8682170542635659,0.5,0.5
BP,196613,4,RANDOM,0,9,343.0,0.8863049095607235,0.5555555555555556,0.5555555555555556
BP,196613,4,RANDOM,0,12,348.0,0.8992248062015504,0.6666666666666666,0.5833333333333334
BP,196613,4,RANDOM,0,16,371.0,0.958656330749354,0.6875,0.5625
BP,196613,4,RANDOM,0,20,375.0,0.9689922480620154,0.75,0.75
BP,196613,4,RANDOM,0,24,380.0,0.9819121447028424,0.875,0.7916666666666666
BP,196613,4,UNCERT,0,6,341.0,0.8811369509043928,0.5,0.5
BP,196613,4,UNCERT,0,9,344.0,0.8888888888888888,0.5555555555555556,0.5555555555555556
BP,196613,4,UNCERT,0,12,357.0,0.9224806201550387,0.6666666666666666,0.6666666666666666
BP,196613,4,UNCERT,0,16,374.0,0.9664082687338501,0.8125,0.75
BP,196613,4,UNCERT,0,20,379.0,0.979328165374677,0.9,0.85
BP,196613,4,UNCERT,0,24,383.0,0.9896640826873385,0.9166666666666666,0.7916666666666666
BP,262147,0,AOPT,0,6,385.0,0.8244111349036403,0.3333333333333333,0.3333333333333333
BP,262147,0,AOPT,0,9,394.0,0.8436830835117773,0.4444444444444444,0.5555555555555556
BP,262147,0,AOPT,0,12,434.0,0.9293361884368309,0.75,0.8333333333333334
BP,262147,0,AOPT,0,16,441.0,0.9443254817987152,0.8125,0.75
BP,262147,0,AOPT,0,20,450.0,0.9635974304068522,0.85,0.85
BP,262147,0,AOPT,0,24,454.0,0.9721627408993576,0.8333333333333334,0.8333333333333334
BP,262147,0,MAXMIN,0,6,7.0,0.014989293361884369,0.0,0.0
BP,262147,0,MAXMIN,0,9,11.0,0.023554603854389723,0.0,0.0
BP,262147,0,MAXMIN,0,12,25.0,0.05353319057815846,0.16666666666666666,0.25
BP,262147,0,MAXMIN,0,16,31.0,0.06638115631691649,0.3125,0.3125
BP,262147,0,MAXMIN,0,20,41.0,0.08779443254817987,0.55,0.6
BP,262147,0,MAXMIN,0,24,77.0,0.16488222698072805,0.7083333333333334,0.7083333333333334
BP,262147,0,RANDOM,0,6,12.0,0.02569593147751606,0.0,0.0
BP,262147,0,RANDOM,0,9,382.0,0.8179871520342612,0.3333333333333333,0.2222222222222222
BP,262147,0,RANDOM,0,12,385.0,0.8244111349036403,0.25,0.25
BP,262147,0,RANDOM,0,16,398.0,0.8522483940042827,0.5625,0.5
BP,262147,0,RANDOM,0,20,419.0,0.8972162740899358,0.65,0.65
BP,262147,0,RANDOM,0,24,430.0,0.9207708779443254,0.8333333333333334,0.7916666666666666
BP,262147,0,UNCERT,0,6,382.0,0.8179871520342612,0.3333333333333333,0.3333333333333333
BP,262147,0,UNCERT,0,9,389.0,0.8329764453961456,0.3333333333333333,0.3333333333333333
BP,262147,0,UNCERT,0,12,408.0,0.8736616702355461,0.4166666666666667,0.4166666666666667
BP,262147,0,UNCERT,0,16,436.0,0.9336188436830836,0.5625,0.625
BP,262147,0,UNCERT,0,20,447.0,0.9571734475374732,0.75,0.75
BP,262147,0,UNCERT,0,24,455.0,0.974304068522484,0.875,0.875
BP,262147,1,AOPT,0,6,394.0,0.8008130081300813,0.3333333333333333,0.3333333333333333
BP,262147,1,AOPT,0,9,398.0,0.8089430894308943,0.2222222222222222,0.3333333333333333
BP,262147,1,AOPT,0,12,414.0,0.8414634146341463,0.5,0.5
BP,262147,1,AOPT,0,16,458.0,0.9308943089430894,0.6875,0.75
BP,262147,1,AOPT,0,20,472.0,0.959349593495935,0.7,0.7
BP,262147,1,AOPT,0,24,478.0,0.9715447154471545,0.8333333333333334,0.875
BP,262147,1,MAXMIN,0,6,7.0,0.014227642276422764,0.0,0.0
BP,262147,1,MAXMIN,0,9,12.0,0.024390243902439025,0.0,0.0
BP,262147,1,MAXMIN,0,12,17.0,0.034552845528455285,0.08333333333333333,0.08333333333333333
BP,262147,1,MAXMIN,0,16,24.0,0.04878048780487805,0.3125,0.375
BP,262147,1,MAXMIN,0,20,55.0,0.11178861788617886,0.5,0.55
BP,262147,1,MAXMIN,0,24,88.0,0.17886178861788618,0.6666666666666666,0.6666666666666666
BP,262147,1,RANDOM,0,6,9.0,0.018292682926829267,0.0,0.0
BP,262147,1,RANDOM,0,9,31.0,0.06300813008130081,0.2222222222222222,0.2222222222222222
BP,262147,1,RANDOM,0,12,54.0,0.10975609756097561,0.3333333333333333,0.4166666666666667
BP,262147,1,RANDOM,0,16,59.0,0.11991869918699187,0.5,0.5625
BP,262147,1,RANDOM,0,20,65.0,0.13211382113821138,0.6,0.65
BP,262147,1,RANDOM,0,24,103.0,0.20934959349593496,0.7083333333333334,0.75
BP,262147,1,UNCERT,0,6,389.0,0.790650406504065,0.3333333333333333,0.3333333333333333
BP,262147,1,UNCERT,0,9,396.0,0.8048780487804879,0.3333333333333333,0.2222222222222222
BP,262147,1,UNCERT,0,12,417.0,0.8475609756097561,0.4166666666666667,0.3333333333333333
BP,262147,1,UNCERT,0,16,432.0,0.8780487804878049,0.5,0.4375
BP,262147,1,UNCERT,0,20,466.0,0.9471544715447154,0.7,0.65
BP,262147,1,UNCERT,0,24,479.0,0.9735772357723578,0.75,0.75
BP,262147,2,AOPT,0,6,34.0,0.4,0.3333333333333333,0.5
BP,262147,2,AOPT,0,9,47.0,0.5529411764705883,0.5555555555555556,0.5555555555555556
BP,262147,2,AOPT,0,12,57.0,0.6705882352941176,0.8333333333333334,0.8333333333333334
BP,262147,2,AOPT,0,16,73.0,0.8588235294117647,0.8125,0.8125
BP,262147,2,AOPT,0,20,79.0,0.9294117647058824,0.85,0.85
BP,262147,2,AOPT,0,24,83.0,0.9764705882352941,0.9166666666666666,0.9583333333333334
BP,262147,2,MAXMIN,0,6,9.0,0.10588235294117647,0.0,0.0
BP,262147,2,MAXMIN,0,9,16.0,0.18823529411764706,0.0,0.1111111111111111
BP,262147,2,MAXMIN,0,12,21.0,0.24705882352941178,0.3333333333333333,0.3333333333333333
BP,262147,2,MAXMIN,0,16,34.0,0.4,0.6875,0.6875
BP,262147,2,MAXMIN,0,20,70.0,0.8235294117647058,0.8,0.75
BP,262147,2,MAXMIN,0,24,83.0,0.9764705882352941,0.9166666666666666,0.875
BP,262147,2,RANDOM,0,6,16.0,0.18823529411764706,0.16666666666666666,0.16666666666666666
BP,262147,2,RANDOM,0,9,21.0,0.24705882352941178,0.1111111111111111,0.1111111111111111
BP,262147,2,RANDOM,0,12,36.0,0.4235294117647059,0.3333333333333333,0.3333333333333333
BP,262147,2,RANDOM,0,16,61.0,0.7176470588235294,0.5625,0.5625
BP,262147,2,RANDOM,0,20,72.0,0.8470588235294118,0.75,0.75
BP,262147,2,RANDOM,0,24,82.0,0.9647058823529412,0.9166666666666666,0.875
BP,262147,2,UNCERT,0,6,29.0,0.3411764705882353,0.16666666666666666,0.3333333333333333
BP,262147,2,UNCERT,0,9,34.0,0.4,0.3333333333333333,0.4444444444444444
BP,262147,2,UNCERT,0,12,39.0,0.4588235294117647,0.4166666666666667,0.4166666666666667
BP,262147,2,UNCERT,0,16,58.0,0.6823529411764706,0.6875,0.6875
BP,262147,2,UNCERT,0,20,72.0,0.8470588235294118,0.8,0.8
BP,262147,2,UNCERT,0,24,82.0,0.9647058823529412,0.9166666666666666,0.9166666666666666
BP,262147,3,AOPT,0,6,323.0,0.8239795918367347,0.3333333333333333,0.3333333333333333
BP,262147,3,AOPT,0,9,328.0,0.8367346938775511,0.3333333333333333,0.2222222222222222
BP,262147,3,AOPT,0,12,335.0,0.8545918367346939,0.5,0.5
BP,262147,3,AOPT,0,16,345.0,0.8801020408163265,0.625,0.6875
BP,262147,3,AOPT,0,20,384.0,0.9795918367346939,0.8,0.8
BP,262147,3,AOPT,0,24,388.0,0.9897959183673469,0.9166666666666666,0.9583333333333334
BP,262147,3,MAXMIN,0,6,7.0,0.017857142857142856,0.0,0.0
BP,262147,3,MAXMIN,0,9,19.0,0.04846938775510204,0.1111111111111111,0.1111111111111111
BP,262147,3,MAXMIN,0,12,25.0,0.06377551020408163,0.25,0.25
BP,262147,3,MAXMIN,0,16,40.0,0.10204081632653061,0.5,0.5625
BP,262147,3,MAXMIN,0,20,48.0,0.12244897959183673,0.6,0.65
BP,262147,3,MAXMIN,0,24,382.0,0.9744897959183674,0.8333333333333334,0.8333333333333334
BP,262147,3,RANDOM,0,6,16.0,0.04081632653061224,0.16666666666666666,0.16666666666666666
BP,262147,3,RANDOM,0,9,28.0,0.07142857142857142,0.2222222222222222,0.2222222222222222
BP,262147,3,RANDOM,0,12,31.0,0.07908163265306123,0.16666666666666666,0.16666666666666666
BP,262147,3,RANDOM,0,16,54.0,0.1377551020408163,0.5,0.5625
BP,262147,3,RANDOM,0,20,376.0,0.9591836734693877,0.75,0.75
BP,262147,3,RANDOM,0,24,383.0,0.9770408163265306,0.8333333333333334,0.8333333333333334
