arm,mode,anchor,rep,clip_lo,clip_hi,n_eval_pairs,n_groups,frac_groups_calibratable,frac_gains_clipped,median_fitted_gain,macro_mae_g1,macro_mae_calibrated,macro_mae_gain
M_SELECTED,per_cell,random,2,0.25,4.0,68145,2605,0.8069097888675624,0.3489443378119002,1.0,0.4901331982184775,0.40183768093508504,0.08829551728339247
M_SELECTED,per_cell,random,3,0.5,2.0,68145,2605,0.8034548944337812,0.5727447216890595,1.0,0.48825312654292913,0.4245093878817731,0.06374373866115601
M_SELECTED,per_cell,random,4,0.5,2.0,68145,2605,0.8111324376199616,0.581573896353167,1.0,0.4822045085710749,0.42167154542728225,0.06053296314379264
M_SELECTED,per_cell,random,5,0.5,2.0,68145,2605,0.8057581573896353,0.5654510556621881,1.0,0.4924235610925036,0.4348400438155956,0.057583517276908025
M_SELECTED,per_cell,random,6,0.5,2.0,68145,2605,0.8142034548944338,0.5750479846449136,1.0,0.48265752522585076,0.4108221856140294,0.07183533961182137
M_SELECTED,per_cell,random,7,0.5,2.0,68145,2605,0.799616122840691,0.5685220729366602,1.0,0.486510931657112,0.42788116024161926,0.05862977141549275
M_SELECTED,per_cell,random,8,0.5,2.0,68145,2605,0.7965451055662188,0.5677543186180423,1.0,0.48570149610357766,0.41784297477321547,0.06785852133036219
M_SELECTED,per_cell,random,9,0.5,2.0,68145,2605,0.8099808061420346,0.5742802303262956,1.0,0.47978762687652426,0.4120887663745051,0.06769886050201918
M_SELECTED,per_cell,random,10,0.5,2.0,68145,2605,0.8092130518234165,0.5677543186180423,1.0,0.4854825549109278,0.4223164827913501,0.0631660721195777
M_SELECTED,per_cell,random,11,0.5,2.0,68145,2605,0.8080614203454894,0.5712092130518234,1.0,0.4807882461670351,0.4194966241340953,0.06129162203293981
M_SELECTED,per_cell,random,12,0.5,2.0,68145,2605,0.8107485604606526,0.5777351247600768,1.0,0.48910060426644525,0.4241471078432294,0.06495349642321585
M_SELECTED,per_cell,random,13,0.5,2.0,68145,2605,0.8053742802303263,0.5719769673704415,1.0,0.48371923656950677,0.4145783297450684,0.06914090682443835
M_SELECTED,per_cell,random,14,0.5,2.0,68145,2605,0.8069097888675624,0.5669865642994242,1.0,0.4858075483403829,0.42443696196396286,0.06137058637642007
M_SELECTED,per_cell,random,15,0.5,2.0,68145,2605,0.8084452975047984,0.5700575815738963,1.0,0.4857680663940635,0.431797289709216,0.05397077668484751
M_SELECTED,per_cell,random,16,0.5,2.0,68145,2605,0.8072936660268714,0.5596928982725528,1.0,0.4811344586126912,0.4159416984160146,0.06519276019667664
M_SELECTED,per_cell,random,17,0.5,2.0,68145,2605,0.8088291746641075,0.5738963531669866,1.0,0.4860083763337141,0.4228033404300201,0.06320503590369397
M_SELECTED,per_cell,random,18,0.5,2.0,68145,2605,0.8046065259117082,0.564299424184261,1.0,0.48331796395676446,0.41436142695818196,0.06895653699858251
