global_model,arm,adapter,policy,k,mae,n_ligands
GEN9_REL_MONOLITH,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,2,0.6099813319837157,99
GEN9_REL_MONOLITH,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,3,0.5199144273815937,99
GEN9_REL_MONOLITH,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,5,0.4358187837004989,99
GEN9_REL_MONOLITH,SERIES_ML@MEDOID,SERIES_ML,MEDOID,1,0.6703881125569006,99
GEN9_REL_MONOLITH,SERIES_ML@MEDOID,SERIES_ML,MEDOID,2,0.6255075011543875,99
GEN9_REL_MONOLITH,SERIES_ML@MEDOID,SERIES_ML,MEDOID,3,0.575351875932093,99
GEN9_REL_MONOLITH,SERIES_ML@MEDOID,SERIES_ML,MEDOID,5,0.5031089701717582,99
GEN9_REL_MONOLITH,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],1,0.5159926705751414,99
GEN9_REL_MONOLITH,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],2,0.4964502838767718,99
GEN9_REL_MONOLITH,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],3,0.4805896735493,99
GEN9_REL_MONOLITH,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],5,0.455859200462873,99
GEN9_REL_MONOLITH,SERIES_ML@RANDOM,SERIES_ML,RANDOM,1,0.7674025820857706,99
GEN9_REL_MONOLITH,SERIES_ML@RANDOM,SERIES_ML,RANDOM,2,0.6122392824435537,99
GEN9_REL_MONOLITH,SERIES_ML@RANDOM,SERIES_ML,RANDOM,3,0.5342639100843906,99
GEN9_REL_MONOLITH,SERIES_ML@RANDOM,SERIES_ML,RANDOM,5,0.4531475252091905,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,1,0.6591255843529291,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,2,0.647549442504408,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,3,0.6200137409969049,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K1,CENTRAL_THEN_SPREAD,5,0.5965653704322182,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,1,0.9335270175942344,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,2,0.691582085291836,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,3,0.6488184489518685,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@D_OPTIMAL,SLOPE_L_s1_K1,D_OPTIMAL,5,0.6041512534771996,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,1,0.6591255843529291,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,2,0.6299522296396652,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,3,0.6097246886298316,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@MEDOID,SLOPE_L_s1_K1,MEDOID,5,0.5937984077874165,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],1,0.5115030566414696,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],2,0.5058047504937078,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],3,0.50749474255483,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@ORACLE[OFFSET_K1],SLOPE_L_s1_K1,ORACLE[OFFSET_K1],5,0.5252577105798543,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,1,0.7563279376405844,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,2,0.6694846637082024,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,3,0.6318167461839613,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K1@RANDOM,SLOPE_L_s1_K1,RANDOM,5,0.5972399652267558,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,1,0.6591255843529291,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,2,0.5758076617954855,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,3,0.5108601512899745,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@CENTRAL_THEN_SPREAD,SLOPE_L_s1_K3,CENTRAL_THEN_SPREAD,5,0.467744264481011,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,1,0.9335270175942346,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,2,0.6165519860524075,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,3,0.5322648053533401,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@D_OPTIMAL,SLOPE_L_s1_K3,D_OPTIMAL,5,0.4674988587972319,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,1,0.6591255843529291,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,2,0.6254558196927037,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,3,0.5921465773950944,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@MEDOID,SLOPE_L_s1_K3,MEDOID,5,0.537464887857582,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],1,0.5115030566414696,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],2,0.4960142426344265,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],3,0.486284788603251,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@ORACLE[OFFSET_K1],SLOPE_L_s1_K3,ORACLE[OFFSET_K1],5,0.4707319572740153,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,1,0.7563279376405844,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,2,0.6275591943772438,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,3,0.5623402078655243,99
GEN9_REL_MONOLITH,SLOPE_L_s1_K3@RANDOM,SLOPE_L_s1_K3,RANDOM,5,0.490965633941677,99
GEN9_REL_MONOLITH,ZERO_SHOT,ZERO_SHOT_REF,NONE,0,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,1,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,2,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,3,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@CENTRAL_THEN_SPREAD,ZERO_SHOT,CENTRAL_THEN_SPREAD,5,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,1,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,2,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,3,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@D_OPTIMAL,ZERO_SHOT,D_OPTIMAL,5,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,1,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,2,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,3,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@MEDOID,ZERO_SHOT,MEDOID,5,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],1,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],2,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],3,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@ORACLE[OFFSET_K1],ZERO_SHOT,ORACLE[OFFSET_K1],5,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,1,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,2,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,3,1.0651898881419934,99
GEN9_REL_MONOLITH,ZERO_SHOT@RANDOM,ZERO_SHOT,RANDOM,5,1.0651898881419934,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,2,0.6950799164142283,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,3,0.6004034513413431,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@CENTRAL_THEN_SPREAD,NEAREST_OBSERVED,CENTRAL_THEN_SPREAD,5,0.5191199199517904,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,1,1.199971537757043,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,2,0.8021406853605014,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,3,0.6608554276600818,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@D_OPTIMAL,NEAREST_OBSERVED,D_OPTIMAL,5,0.5533122148454758,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,1,0.8252974768084728,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,2,0.7720468667569355,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,3,0.7089494683909865,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@MEDOID,NEAREST_OBSERVED,MEDOID,5,0.6217730265965451,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],1,0.7290930301751952,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],2,0.6398550925041878,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],3,0.5956419071410853,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@ORACLE[OFFSET_K1],NEAREST_OBSERVED,ORACLE[OFFSET_K1],5,0.539541252752896,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,1,0.9459775028894392,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,2,0.7630663154930473,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,3,0.6700591572967497,99
GEN9_SHAPE_RECOMPOSED,NEAREST_OBSERVED@RANDOM,NEAREST_OBSERVED,RANDOM,5,0.5619447134754055,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,1,0.8252974768084728,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,2,0.8172571360213573,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,3,0.7879096274409648,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@CENTRAL_THEN_SPREAD,NO_MODEL,CENTRAL_THEN_SPREAD,5,0.7615849126435005,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,1,1.199971537757043,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,2,0.8623267800819991,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,3,0.825175852676328,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@D_OPTIMAL,NO_MODEL,D_OPTIMAL,5,0.7761169849969408,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@MEDOID,NO_MODEL,MEDOID,1,0.8252974768084728,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@MEDOID,NO_MODEL,MEDOID,2,0.7958143257403774,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@MEDOID,NO_MODEL,MEDOID,3,0.7792362829525142,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@MEDOID,NO_MODEL,MEDOID,5,0.7657437731812652,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],1,0.7290930301751952,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],2,0.6978164459756511,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],3,0.6912520338841848,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@ORACLE[OFFSET_K1],NO_MODEL,ORACLE[OFFSET_K1],5,0.70548561518642,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@RANDOM,NO_MODEL,RANDOM,1,0.9459775028894392,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@RANDOM,NO_MODEL,RANDOM,2,0.8466128596341697,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@RANDOM,NO_MODEL,RANDOM,3,0.8014821783216913,99
GEN9_SHAPE_RECOMPOSED,NO_MODEL@RANDOM,NO_MODEL,RANDOM,5,0.7687039885593794,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,2,0.6472566622648167,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,3,0.6195330949851172,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@CENTRAL_THEN_SPREAD,OFFSET_K1,CENTRAL_THEN_SPREAD,5,0.5943048948700314,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,2,0.6864136540845555,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,3,0.646292188443084,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@D_OPTIMAL,OFFSET_K1,D_OPTIMAL,5,0.6016775103087725,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,2,0.6306727363942045,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,3,0.6111554761920199,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@MEDOID,OFFSET_K1,MEDOID,5,0.5936669471494052,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],2,0.5021924147087408,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],3,0.5050374224664314,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@ORACLE[OFFSET_K1],OFFSET_K1,ORACLE[OFFSET_K1],5,0.5227577163493299,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,2,0.6672905852973631,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,3,0.6313374411954432,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K1@RANDOM,OFFSET_K1,RANDOM,5,0.5953332746341149,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,2,0.611396732610748,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,3,0.5682058736279997,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@CENTRAL_THEN_SPREAD,OFFSET_K2,CENTRAL_THEN_SPREAD,5,0.5335982120096423,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,2,0.6462620759405684,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,3,0.5879298893290653,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@D_OPTIMAL,OFFSET_K2,D_OPTIMAL,5,0.5328146395614537,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,2,0.6287260413612329,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,3,0.6000301859908068,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@MEDOID,OFFSET_K2,MEDOID,5,0.556443373587923,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],2,0.4970176906317523,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],3,0.4922654104801103,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@ORACLE[OFFSET_K1],OFFSET_K2,ORACLE[OFFSET_K1],5,0.4900874482326093,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,2,0.6491087587058061,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,3,0.5942532359897964,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K2@RANDOM,OFFSET_K2,RANDOM,5,0.5394638020844865,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,2,0.5858925893071244,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,3,0.5212073496086657,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@CENTRAL_THEN_SPREAD,OFFSET_K3,CENTRAL_THEN_SPREAD,5,0.4788515075255072,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,2,0.617991419849602,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,3,0.5422567723267026,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@D_OPTIMAL,OFFSET_K3,D_OPTIMAL,5,0.4773658180407216,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,2,0.6271215262286385,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,3,0.5962053266702942,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@MEDOID,OFFSET_K3,MEDOID,5,0.5422677824213566,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],2,0.4944554844280809,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],3,0.4875577124214412,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@ORACLE[OFFSET_K1],OFFSET_K3,ORACLE[OFFSET_K1],5,0.4744318776499098,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,1,0.7506369430625743,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,2,0.6290919306072881,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,3,0.5675273220857026,99
GEN9_SHAPE_RECOMPOSED,OFFSET_K3@RANDOM,OFFSET_K3,RANDOM,5,0.4976877713735483,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,2,0.5592988144741076,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,3,0.4928089826231498,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@CENTRAL_THEN_SPREAD,SERIES_ML,CENTRAL_THEN_SPREAD,5,0.4405418081356232,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,1,0.9237062506632704,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,2,0.598881946814103,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,3,0.51855181678389,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@D_OPTIMAL,SERIES_ML,D_OPTIMAL,5,0.4403209017320286,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@MEDOID,SERIES_ML,MEDOID,1,0.6628685958387509,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@MEDOID,SERIES_ML,MEDOID,2,0.6157157727797296,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@MEDOID,SERIES_ML,MEDOID,3,0.5687570549935513,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@MEDOID,SERIES_ML,MEDOID,5,0.4994402993712771,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],1,0.5042242850540751,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],2,0.4874735456829406,99
GEN9_SHAPE_RECOMPOSED,SERIES_ML@ORACLE[OFFSET_K1],SERIES_ML,ORACLE[OFFSET_K1],3,0.4740588251896835,99
