design,K,cell,chemotype,nats,post_max,collapsed
BP,6,323,sc009,1.4432005989478127,0.4457850410388219,False
BP,2,324,sc009,0.35354620197542513,0.7403818466917959,False
BP,4,324,sc009,2.443052571389063,0.7375091491916362,False
BP,6,324,sc009,0.6194565291305589,0.2524656027665554,False
BP,2,325,sc009,0.7938086663210672,0.8158104455224774,False
BP,4,325,sc009,0.7967025508798178,0.6653253865989627,False
BP,6,325,sc009,0.7280006856703042,0.22299012361343853,False
BP,2,326,sc009,0.4818695397412804,0.7642778264704416,False
BP,4,326,sc009,3.0832067673166996,0.6776936624358842,False
BP,6,326,sc009,0.7086954008525728,0.26538600308947263,False
BP,2,327,sc009,1.2563877387693552,0.6369105013819615,False
BP,4,327,sc009,2.117775958669133,0.5178699789761055,False
BP,6,327,sc009,1.0509984203229084,0.3695855473967577,False
BP,2,328,sc009,0.5741181803569089,0.7804903413045007,False
BP,4,328,sc009,3.728045161369659,0.6219709011059525,False
BP,6,328,sc009,0.7937432804738025,0.27462813807914593,False
BP,2,329,sc009,0.15527737568781672,0.6316101439469713,False
BP,4,329,sc009,0.6846580184784152,0.4611996043557594,False
BP,6,329,sc009,0.615300028852189,0.24588223686012048,False
BP,2,341,sc009,0.8230571419761628,0.8201648991243591,False
BP,4,341,sc009,5.3211411141517395,0.4380346232760744,False
BP,6,341,sc009,1.1054474015268054,0.2991942603952893,False
BP,2,342,sc009,1.689915202151677,0.7301743343941999,False
BP,4,342,sc009,2.90198470523571,0.6236786521043967,False
BP,6,342,sc009,1.31107091847257,0.4199424617738464,False
BP,2,343,sc009,0.2994542300527273,0.7298500998783584,False
BP,4,343,sc009,2.2834440204432243,0.7560791403545681,False
BP,6,343,sc009,0.5800009004466827,0.24700990183917265,False
BP,2,344,sc009,1.8981879836638118,0.7691965478468289,False
BP,4,344,sc009,3.3228292527009664,0.6725668242614227,False
BP,6,344,sc009,1.4305999869700876,0.44332580657901405,False
BP,2,345,sc009,0.4039237786239467,0.5721146619167508,False
BP,4,345,sc009,0.9205714412770323,0.45561918575638116,False
BP,6,345,sc009,0.3277392369766978,0.2527516945333348,False
BP,2,346,sc009,0.4862403286542032,0.5518547851592368,False
BP,4,346,sc009,2.028336186990798,0.6281756086137599,False
BP,6,346,sc009,0.548840767018614,0.28095863020281364,False
BP,2,347,sc009,0.5048775547845645,0.5472412675143101,False
BP,4,347,sc009,3.1700256412010663,0.6492360860015469,False
BP,6,347,sc009,0.6713789643912427,0.29770646175052734,False
BP,2,348,sc009,0.4944322042766373,0.5498279939193218,False
BP,4,348,sc009,2.3871587557595078,0.6428434319904239,False
BP,6,348,sc009,0.5887988748575137,0.28633215242761634,False
BP,2,349,sc009,0.4182765233375787,0.5685975375396759,False
BP,4,349,sc009,8.062733738801805,0.5371162118356315,False
BP,6,349,sc009,1.1008538261188137,0.3626250253597659,False
BP,2,350,sc009,0.21579648898983184,0.6174199378943878,False
BP,4,350,sc009,5.177430832530096,0.4938182865547089,False
BP,6,350,sc009,0.9931805608692938,0.2855767750976796,False
BP,2,351,sc009,1.2322780674217362,0.6313168138615889,False
BP,4,351,sc009,6.023426491960384,0.7204886532916861,False
BP,6,351,sc009,1.3560982571028548,0.4352436080551145,False
BP,2,352,sc009,0.5013623792747262,0.5481120709398103,False
BP,4,352,sc009,4.824997207663811,0.5984353763949347,False
BP,6,352,sc009,0.8224867089914913,0.31945592189360134,False
BP,2,354,sc009,0.08062291259227505,0.6488037359971044,False
BP,4,354,sc009,8.648071290667145,0.6667368527290208,False
BP,6,354,sc009,1.365788319400217,0.3031065601761209,False
BP,2,355,sc009,1.1006077525148164,0.6001763137449303,False
BP,4,355,sc009,7.23077586895145,0.6758009064881385,False
BP,6,355,sc009,1.4015791383542415,0.4534657773219407,False
BP,2,356,sc009,0.36446508595716987,0.5817454746687618,False
BP,4,356,sc009,9.279878783974857,0.5734778319293289,False
BP,6,356,sc009,1.200386823290463,0.3789941319645617,False
BP,2,357,sc009,0.5034754348929442,0.5475886452573852,False
BP,4,357,sc009,4.605627910877733,0.6078689587636776,False
BP,6,357,sc009,0.8028300664298194,0.31655849997363983,False
BP,2,358,sc009,0.44709701659691237,0.5615145196131318,False
BP,4,358,sc009,7.268704457172825,0.5061189504611253,False
BP,6,358,sc009,1.0344984946710478,0.3519789600702677,False
BP,2,359,sc009,0.5023854371093116,0.5478586621751098,False
BP,4,359,sc009,2.882379994218657,0.6505394323209565,False
BP,6,359,sc009,0.6440228903822741,0.2938983622553345,False
BP,2,360,sc009,0.41581382832640695,0.5692015204412645,False
BP,4,360,sc009,1.017062107223024,0.471818755950937,False
BP,6,360,sc009,0.3515809079872424,0.255669779177797,False
BP,2,361,sc009,0.4185650023185743,0.5685267738676638,False
BP,4,361,sc009,1.0406187226268664,0.4773130340877923,False
BP,6,361,sc009,0.3573154364365547,0.2563760730828688,False
BP,2,362,sc009,0.3590857231566763,0.5830537902593419,False
BP,4,362,sc009,1.2995097619284333,0.5373438867462531,False
BP,6,362,sc009,0.264328641924517,0.2432484049698865,False
BP,2,363,sc009,0.298596413197066,0.597680922109202,False
BP,4,363,sc009,1.9086588224537835,0.6095227478040068,False
BP,6,363,sc009,0.20250034000398087,0.2328822710911762,False
BP,2,364,sc009,0.462527069885147,0.5577118602376309,False
BP,4,364,sc009,1.509748439015559,0.5748576760142546,False
BP,6,364,sc009,0.465373921099828,0.2700074874312558,False
BP,2,365,sc009,0.5036672714030105,0.547541120144292,False
BP,4,365,sc009,3.013995809687791,0.6503279164096619,False
BP,6,365,sc009,0.6567835310453067,0.2956697562014406,False
BP,2,366,sc009,0.505066709604913,0.547194400534442,False
BP,4,366,sc009,3.1982281422809744,0.6489462811340341,False
BP,6,366,sc009,0.6740103959403991,0.29807486667793476,False
BP,2,368,sc009,0.2662399842266123,0.6054361107780062,False
BP,4,368,sc009,2.2937754981576317,0.636209724465921,False
BP,6,368,sc009,0.1727490866316923,0.23386907851331912,False
BP,2,369,sc009,0.2662399842266123,0.6054361107780062,False
BP,4,369,sc009,2.2937754981576317,0.636209724465921,False
BP,6,369,sc009,0.1727490866316923,0.23386907851331912,False
BP,2,374,sc009,0.17953313772194623,0.6259485471079635,False
BP,4,374,sc009,0.9598196006136918,0.6666490263290474,False
BP,6,374,sc009,0.43705228999133705,0.28980739782392667,False
BP,2,375,sc009,0.30009838222530283,0.729977087867969,False
BP,4,375,sc009,2.2853836225526956,0.7558815356344992,False
BP,6,375,sc009,0.5804778175589916,0.24707487336850711,False
BP,2,376,sc009,1.8968127763195008,0.7689523124830118,False
BP,4,376,sc009,3.3199454156709836,0.6722505976024897,False
BP,6,376,sc009,1.4298236406201814,0.44317421949862884,False
BP,2,377,sc009,0.1285937106548442,0.6377967727712534,False
BP,4,377,sc009,3.140979716595341,0.7515461862996389,False
BP,6,377,sc009,0.3416039117406419,0.26732986291459176,False
BP,2,378,sc009,4.235168676348333,0.9928223279934515,True
BP,4,378,sc009,2.3543565290498005,0.8337361520027627,False
BP,6,378,sc009,2.913816678216244,0.39479164970199837,False
BP,2,383,sc029,0.11503161475325685,0.6409238884144773,False
BP,4,383,sc029,3.7635958643210388,0.701002461770572,False
BP,6,383,sc029,0.1313596891447405,0.24280652054520202,False
BP,2,384,sc029,0.32999234634970437,0.5901089053139347,False
BP,4,384,sc029,1.547287576882053,0.576377387766432,False
BP,6,384,sc029,0.23340612651300296,0.23798975492900523,False
BP,2,391,sc009,0.36613106712196375,0.5813400568825722,False
BP,4,391,sc009,9.24565095009523,0.5726271477940978,False
BP,6,391,sc009,1.1976223963791452,0.37853316941679216,False
BP,2,394,sc009,0.2835011983199865,0.6013052809000476,False
BP,4,394,sc009,2.0925091269302207,0.6227986814504588,False
BP,6,394,sc009,0.18838362946299858,0.23263570338686831,False
BP,2,395,sc009,0.2835011983199865,0.6013052809000476,False
BP,4,395,sc009,2.0925091269302207,0.6227986814504588,False
BP,6,395,sc009,0.18838362946299858,0.23263570338686831,False
BP,2,398,sc058,1.2093956898899867,0.6259749873555137,False
BP,4,398,sc058,5.670845682205625,0.7137150422361823,False
BP,6,398,sc058,1.2977167329938988,0.42498952584624394,False
BP,2,424,sc009,1.452932445531049,0.8954199852178607,False
BP,4,424,sc009,1.9806284942982408,0.7874522729365583,False
BP,6,424,sc009,1.0478510634696994,0.27946291201655415,False
BP,2,428,sc009,0.8374977366012998,0.5357115356074426,False
BP,4,428,sc009,2.814786279201937,0.6214376164037428,False
BP,6,428,sc009,0.7258537664767325,0.33375512050718215,False
BP,2,429,sc009,0.7908274560969735,0.5240862192271669,False
BP,4,429,sc009,2.42714396779318,0.6000606254449284,False
BP,6,429,sc009,0.6594031216204227,0.3225073309966218,False
BP,2,430,sc009,0.62121892429861,0.5182890931058038,False
BP,4,430,sc009,3.189879432901021,0.5663689124571704,False
BP,6,430,sc009,0.7097574358532894,0.32314441017100143,False
BP,2,431,sc009,0.7282467947533835,0.5084589040867673,False
BP,4,431,sc009,1.9594714885841849,0.5661706978692828,False
BP,6,431,sc009,0.5773343986636557,0.3088283682574462,False
BP,2,437,sc009,0.023810002732146174,0.6722144774261676,False
BP,4,437,sc009,2.9701766953397,0.43609363151419506,False
BP,6,437,sc009,0.8866511442651626,0.2594305076904873,False
BP,2,439,sc009,0.02350110078120865,0.6617061881192521,False
BP,4,439,sc009,1.8715453076694804,0.48670296180343403,False
BP,6,439,sc009,0.5607542031778148,0.2794142832946948,False
BP,2,456,sc009,0.26585671654410636,0.605527663297852,False
BP,4,456,sc009,2.2981434442151776,0.6364879045847925,False
BP,6,456,sc009,0.1724076565748906,0.23389582585209598,False
BP,2,457,sc029,0.19753185682021313,0.6217249211021244,False
BP,4,457,sc029,3.0174609338170795,0.6750973740572996,False
BP,6,457,sc029,0.11490302791663504,0.23828713145657918,False
BP,2,459,sc009,2.2331290566934565,0.949191022565062,True
BP,4,459,sc009,1.2769107711583554,0.7834921706333876,False
BP,6,459,sc009,1.9809336540008393,0.32841205345789437,False
BP,2,460,sc009,0.07677022286725921,0.6496810959753766,False
BP,4,460,sc009,2.77502772528859,0.7693445817819511,False
BP,6,460,sc009,0.3217111134030093,0.2614755181788529,False
BP,2,461,sc009,1.5471984016768872,0.7011521756310205,False
BP,4,461,sc009,2.63095673809647,0.5892230858635485,False
BP,6,461,sc009,1.2270348469350338,0.4035322172315872,False
BP,2,462,sc009,0.42283635080160503,0.7534772048138055,False
BP,4,462,sc009,2.652200046268465,0.7079154798238864,False
BP,6,462,sc009,0.6683567824351628,0.2594484884030505,False
BP,2,463,sc009,0.3322770878433601,0.5895561576046112,False
BP,4,463,sc009,0.8388561775341872,0.4125823597049186,False
BP,6,463,sc009,0.6538598652901583,0.26449692290905347,False
BP,2,464,sc009,0.08501276291490842,0.6478028236901062,False
BP,4,464,sc009,2.831809216229134,0.7669448553063559,False
BP,6,464,sc009,0.324996332353571,0.2624126495821714,False
BP,2,465,sc009,0.565456658920596,0.5321932248306213,False
BP,4,465,sc009,1.0756020381989735,0.3581956711489588,False
BP,6,465,sc009,0.6997675195354022,0.2899701709710901,False
BP,2,466,sc009,0.2024102927960869,0.7102952118983001,False
BP,4,466,sc009,1.9795352893988043,0.7793592085853605,False
BP,6,466,sc009,0.5060281849739103,0.23722791855447176,False
BP,2,467,sc009,1.0230001435175171,0.581416796513111,False
BP,4,467,sc009,1.7400029219600184,0.46115291185330953,False
BP,6,467,sc009,0.9055388963873877,0.34227577901446476,False
BP,2,470,sc068,0.2720280765265958,0.6040525921510395,False
BP,4,470,sc068,2.2272906572307565,0.6319083071783741,False
BP,6,470,sc068,0.17793481984083925,0.2334618490480225,False
BP,2,473,sc068,0.0031722415188831787,0.6662417598113733,False
BP,4,473,sc068,4.6272902851896305,0.7147180760284666,False
BP,6,473,sc068,0.20153177099610675,0.2479759433393309,False
BP,2,474,sc068,0.26262102446292235,0.606300288876311,False
BP,4,474,sc068,2.334852056976451,0.638804317805098,False
BP,6,474,sc068,0.16953464732797363,0.23412057825055324,False
BP,2,475,sc068,0.1264335008325818,0.6944149275224285,False
BP,4,475,sc068,5.479087304924293,0.7119209965554799,False
BP,6,475,sc068,0.27429648089050773,0.2529867628689266,False
BP,2,477,sc071,0.14057328198118862,0.6350248047826209,False
BP,4,477,sc071,3.228788317964797,0.7464452226079468,False
BP,6,477,sc071,0.3459284522217058,0.26866882311021095,False
BP,2,478,sc071,1.4461410360151878,0.8947823070091596,False
BP,4,478,sc071,1.1743253091851775,0.7488965755288615,False
BP,6,478,sc071,1.1234349404745378,0.2551731919923429,False
BP,2,479,sc071,0.15241077835570033,0.6322768882869196,False
BP,4,479,sc071,3.3168439483934673,0.7410019052118582,False
BP,6,479,sc071,0.35009193054912313,0.2699857588168435,False
BP,2,480,sc071,0.691836483136455,0.7999920113703676,False
BP,4,480,sc071,0.7649304958250867,0.6484065945803758,False
BP,6,480,sc071,0.6640235670378662,0.21804120877636193,False
BP,2,481,sc071,0.13550372825453139,0.6963362542882067,False
BP,4,481,sc071,1.7550008755607895,0.7878516159089745,False
BP,6,481,sc071,0.4523047764409285,0.23691300711369917,False
BP,2,482,sc071,0.606464005886282,0.7859816951808863,False
BP,4,482,sc071,0.7574890676120497,0.6333394761162848,False
BP,6,482,sc071,0.6099751701629612,0.2139186293125307,False
BP,2,483,sc071,0.33167438266505495,0.5897019921436386,False
BP,4,483,sc071,5.2703440070789505,0.5908023651150887,False
BP,6,483,sc071,0.46360378506594435,0.28877746302875,False
BP,2,484,sc071,1.2339739310080007,0.8730702103674657,False
BP,4,484,sc071,1.0691761416350078,0.7259847955333919,False
BP,6,484,sc071,0.9973220144331039,0.24461961430722295,False
BP,2,485,sc071,0.12034923963433139,0.6931223050230809,False
BP,4,485,sc071,1.7022332365358595,0.7889007493427651,False
BP,6,485,sc071,0.4397896642258578,0.2386797871059603,False
BP,2,486,sc071,1.2791132090437511,0.8779888177128791,False
BP,4,486,sc071,1.0929130393713378,0.7311737808963605,False
BP,6,486,sc071,1.0243462128705518,0.2468588808088017,False
BP,2,487,sc071,0.2978405675744937,0.5978626581400319,False
BP,4,487,sc071,4.725263990016627,0.6314775309799556,False
BP,6,487,sc071,0.4345658695268067,0.2854551129802964,False
BP,2,488,sc071,0.8792435201280334,0.828303531303476,False
BP,4,488,sc071,0.8556204520679974,0.6786262390866563,False
BP,6,488,sc071,0.7811284269334909,0.22715593609762333,False
BP,2,489,sc068,1.746813021190286,0.9199170824545773,True
BP,4,489,sc068,13.582278302641129,0.5655178362642735,False
BP,6,489,sc068,1.1466106991752785,0.2806622376764647,False
BP,2,1,sc001,1.876421179295377,0.9199317291982311,True
BP,4,1,sc001,2.5176855501111195,0.44698826431214306,False
BP,6,1,sc001,3.7666331370047317,0.3695507575908992,False
BP,2,111,sc028,7.979883510118993,0.9998054996614336,True
BP,4,111,sc028,8.95679272507824,0.8177637512801714,False
BP,6,111,sc028,12.134405369713269,0.7899621644145263,False
BP,2,382,sc028,7.735029678308391,0.9997515519483728,True
BP,4,382,sc028,10.235704083870377,0.7526778888919992,False
BP,6,382,sc028,15.260086781650712,0.7701686084081698,False
BP,2,387,sc055,1.0838273166740917,0.6268738345259819,False
BP,4,387,sc055,2.0280375853431507,0.42113810367114,False
BP,6,387,sc055,4.301608871471514,0.33017371322175126,False
BP,2,388,sc055,0.4753859267123446,0.5223881942883456,False
BP,4,388,sc055,1.6294870535626145,0.4338923972958292,False
BP,6,388,sc055,3.405699360474732,0.40745162623413544,False
BP,2,400,sc060,13.7954784736595,0.9999994201391514,True
BP,4,400,sc060,17.92090665659941,0.9496907393358474,True
BP,6,400,sc060,29.50760560540685,0.9426068022811269,True
BP,2,401,sc060,5.756410774650667,0.9982058164270649,True
BP,4,401,sc060,7.708911561392498,0.677592843722531,False
BP,6,401,sc060,11.54569795978714,0.7540735005119382,False
BP,2,502,sc077,5.079908309630491,0.9964769781472802,True
BP,4,502,sc077,6.883166896461332,0.6525979227015367,False
BP,6,502,sc077,10.238773830743641,0.7083691521003996,False
BP,2,503,sc077,5.079908311830308,0.9964769781550031,True
BP,4,503,sc077,6.883166899050978,0.6525979227835874,False
BP,6,503,sc077,10.238773835024974,0.7083691522859789,False
BP,2,504,sc077,6.313829064520502,0.998971708415841,True
BP,4,504,sc077,8.421716806497468,0.698237238628461,False
BP,6,504,sc077,12.60819056842856,0.7754684965963319,False
BP,2,505,sc077,6.313829064721907,0.9989717084160481,True
BP,4,505,sc077,8.42171680675488,0.6982372386359758,False
BP,6,505,sc077,12.60819056881014,0.7754684966015578,False
BP,2,506,sc077,4.296973282459178,0.992324158575097,True
BP,4,506,sc077,5.948996817317014,0.6224270249838532,False
BP,6,506,sc077,8.701796323907267,0.6269027950229652,False
BP,2,507,sc077,4.296973285405637,0.99232415859754,True
BP,4,507,sc077,5.948996820880064,0.6224270251026993,False
BP,6,507,sc077,8.701796329741628,0.6269027953861785,False
BP,2,508,sc077,0.9308656047839607,0.816956830369151,False
BP,4,508,sc077,2.335917273303742,0.4012630736707778,False
BP,6,508,sc077,3.637700435010232,0.44984053937151386,False
BP,2,509,sc077,0.9308656036282871,0.8169568301963336,False
BP,4,509,sc077,2.335917272499826,0.4012630735517546,False
BP,6,509,sc077,3.637700433503582,0.4498405394175971,False
BP,2,510,sc077,1.4363428699778313,0.7050253304468144,False
BP,4,510,sc077,2.2582074656163638,0.41750030019580403,False
BP,6,510,sc077,4.815344784061757,0.2958927735519853,False
BP,2,511,sc077,1.973021837340414,0.9267645848584622,True
BP,4,511,sc077,3.033532159846773,0.4950895193180759,False
BP,6,511,sc077,5.0101940030301,0.3690561436266083,False
BP,2,515,sc085,2.752467357885068,0.9650231603321071,True
BP,4,515,sc085,3.0472212917666273,0.544108867557666,False
BP,6,515,sc085,4.192560127657026,0.41716561622261866,False
BP,2,516,sc086,0.7423257517463988,0.544215978450605,False
BP,4,516,sc086,1.8045393923490072,0.43379684742046964,False
BP,6,516,sc086,3.800180732660479,0.3770287551316426,False
BP,2,517,sc086,1.120652563948693,0.6354463505359167,False
BP,4,517,sc086,2.052107715300003,0.4189378356001051,False
BP,6,517,sc086,4.355460418182253,0.3247063914993923,False
BP,2,3,sc008,1.1444620437582322,0.5855633082720632,False
BP,4,3,sc008,2.985882902227827,0.6076109124561392,False
BP,6,3,sc008,3.3080952907497037,0.321238103257233,False
BP,2,5,sc012,4.699767980272244,0.9959240857119628,True
BP,4,5,sc012,11.473667450853158,0.7537030167036943,False
BP,6,5,sc012,13.752111798933145,0.4230119355526386,False
BP,2,71,sc027,1.8453469232186266,0.9336498152027353,True
BP,4,71,sc027,6.608517149962386,0.701741577838311,False
BP,6,71,sc027,6.09305153384098,0.3435169440263935,False
BP,2,72,sc027,1.1117205141497308,0.8710785084924539,False
BP,4,72,sc027,5.472536934699874,0.6042872342578681,False
BP,6,72,sc027,5.0293382057167575,0.26427528121711436,False
BP,2,73,sc027,0.5675410932761094,0.7967896491172413,False
BP,4,73,sc027,4.622682045291507,0.518507942401254,False
BP,6,73,sc027,4.297573330158669,0.25770715063862537,False
