record,arm,job,fold_id,fold_hash,digest,steps,parquet_sha256
B6r0/V1__copy_exact/s104729/pub_a470dfb784.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_a470dfb784,e9f79e749e80881a04854f453a8f745a3c9ae8f62e39e0c40e94c7fe9f33e803,e7d88e3d04c301e93e3be4fd869208fc5ba9da0f4499c9bb7dd6f1a29296b8f7,"intervals,point",45e26db094809947e326910c687e6d521fd4d597ca11e7174327822eb638b310
B6r0/V1__copy_exact/s104729/pub_a9266a9412.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_a9266a9412,657afa8b55565b3beaa9125ae98565ec91416a6c6a943e73fe4b1a4bb47d218e,911213bce833b0161a05e4f53d33644d8a0921d4d17d82bdb5f80d638ca7e3fe,"intervals,point",ee72d81b3a22edd0a02e127e358dc881cf7b1a5884bbb40c0d8353f721f06fdf
B6r0/V1__copy_exact/s104729/pub_ad5a7268e5.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_ad5a7268e5,808afe37e2b2f383c2f72263634a10a8e6475699f9985e793d9876dea56fab64,a17b2d224b5164969b2826f39d14dd3bb41027f734d091c976a3e519de7daca5,"intervals,point",c11b42fb2ae6ab29c5b98fa740009bcace33747c1646988628165dd6a82b6993
B6r0/V1__copy_exact/s104729/pub_b0b3296ec5.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_b0b3296ec5,878b58eecc667ab1589c9f0461c1646a5ebc64bdd68972110e1e15407eb88fb7,2bce1dc340835a1999835f0c6bd7229f87cf9c28c5977656dcc41e8042dab014,"intervals,point",ea8482e123ebf17f90ddd87be2388889cce26ac9280a28068bd2ae484f111ad4
B6r0/V1__copy_exact/s104729/pub_b155314682.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_b155314682,0523f015bb98b462cfaf3a85648dbe7387de2701b5ec958b241b99f9dbbe9b3f,1a89d93589adfb170d6df92e6586e7743f28aa825eefe513e4147f9386b8ed21,"intervals,point",70aec3d2962e31168f262dcdbc7ef33ca0a60b06081d665d2c44478a6c8b0614
B6r0/V1__copy_exact/s104729/pub_b4273fb42a.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_b4273fb42a,5e0a3e060d718e3d99468d773aa251a32640270a36ee79d10db07bb4cccafee9,0661d71374cb367e7ff0b7b4ecb9695eb4461323a73f46b117fdd9b52ac49932,"intervals,point",310e066d8153f8f3562df72fb054aabb7bb4387313f0982a1e04880b965715c3
B6r0/V1__copy_exact/s104729/pub_b92b9c1ebe.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_b92b9c1ebe,96811920799a659f6d062b4fe84acc479a6bedbd7f3192da3729d243996d74c7,b779f6cfb483fc21a0d2c52c24a66e84b66b37da6c4f67d5941484c3c7e9333d,"intervals,point",a98469647dee091fa6a08018709e1ad568e6c7b8c6d14112bfb4e2c4bae85aa7
B6r0/V1__copy_exact/s104729/pub_c929bc0daa.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_c929bc0daa,5e52aa598909abd621d294ec31a0168e4231697a4c3e62d24f2c3d7796773481,f31ec37aa5943542988c069275efefedb92d5ae4364a009993bb87304febb491,"intervals,point",8b19fea668166383549d80db531a7566042fdc0c4f6bc2b6dec483767226fce3
B6r0/V1__copy_exact/s104729/pub_cdc2243314.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_cdc2243314,2de83723606f421a0357c3c055dbea81c1bbbdd6a5ba8b82998cc542faac66f1,f57a1c5b694d1eb4e91065d3418540d305dcb5567a7b9e1de2e4c14af0753ad0,"intervals,point",c63282faefeebc4cad072c5f98170e58812e0ff28d49216784898581d9df0798
B6r0/V1__copy_exact/s104729/pub_d3c970567f.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_d3c970567f,870f3ca1b40c22da9c75349abd19bcb0e529cbedf5e1085bdb760913662603fc,011a43b125d26f4a18081ba255dc189a7a7fe776a32eeb6dd4c6254899be6d84,"intervals,point",a6a9d883b5cf4e311d11dc894b5dbb10feda25e853c377363d00dfb371d44ab3
B6r0/V1__copy_exact/s104729/pub_e287124c22.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_e287124c22,9d4f90f1d19e4cbc156a4f60e432d8eaed7b037bce2ce47f76382e7aa7409840,070124c0929de2fcfe35eb66a2db0b2f25144d62e11340d5deb7c98108e57c26,"intervals,point",a909b27c0847bdb51b4dff3c5d79e6de7a093482c0a32eca528c3dff7217e1fb
B6r0/V1__copy_exact/s104729/pub_f5d1922154.json,B6r0,fit:B6:V1__copy_exact:s104729,pub_f5d1922154,67da0b7de80fc34fc2e6500d0da455d0cc6ff4af36f6bc957683f7ffb4700f27,346c2f9e61adfd3641054d099fd2066a06548af74ee88f70a3baddd57c029160,"intervals,point",b8a63a7bb1341686b23d9a860ac47b025fec491160c7ea6f71b8a2692749feb9
B6r0/V1__copy_exact/s104729/REMAINDER.json,B6r0,fit:B6:V1__copy_exact:s104729,REMAINDER,041d4ad5f2375fa7ec9cadbafe8284c0dbeba2c6045fb82074327e9e09c6872c,9dbf6493f0a93722e511dc951aa408297483706d3ae8e63b353e72d4a89c666a,"intervals,point",a2000a1338fc82f139b9fda2eb25175ec4d49c80767795f59efe3a69a1ca916a
B6r0/V1__copy_grouped10/s104729/s104729_f0.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f0,431c148efa6ed2295c6efd41d647eaccdde3e951609e526c8fb9055084a47df8,2e4803f9c4b0bf5fc40d702c6043b641550233bb2508189f936f7c1c1b539e41,"intervals,point",be73f34de6c7e88c3c51f493b8fec0cc812d2695d3b65d22ab3600eb7f8b7d4c
B6r0/V1__copy_grouped10/s104729/s104729_f1.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f1,1f118e8825f4117748b61b48bd9f5e745b69143050714d6fb4011fdb8940e5ac,61b3071ba114e58fcc9492f8be9aeded9dc5818823df2afb10d59aad82a6d390,"intervals,point",6e26cf76603fce0b2d471ab35924442ce017c5d441ccd2b51c744d944fe8041e
B6r0/V1__copy_grouped10/s104729/s104729_f2.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f2,2b6c1f5a1a30c226a5feeaabfd0fc7b3ccb7863df5437b6b497a860f5d8b7e64,539db000a35cf70ae6fbc20d496659ddd69c0fc38ed4b022873b31dbc1cb4b96,"intervals,point",b62d5fe544014ed10774458f66698a455338a388da5e5deec2f66a477da6a3f0
B6r0/V1__copy_grouped10/s104729/s104729_f3.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f3,b4047cbe07f8251fa4f4f83e4c1fc3b678930c832d6ebe322dc992a875b4e586,cffbb07dd357791f97e1e4d58680cec2cf849d12b8648e577a35a14ed9265dec,"intervals,point",ce7ab96e6ea2ef97826242480e5e912eb123def740a013ecd2896bc4b749f95d
B6r0/V1__copy_grouped10/s104729/s104729_f4.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f4,9d4f90f1d19e4cbc156a4f60e432d8eaed7b037bce2ce47f76382e7aa7409840,8a8ef4885c8486d04407c440e428f127e7a89df0e4eae01f9190ad4f9b477b45,"intervals,point",bb6c677cff7a9b0c49119cb16bd1edccf654a5ad911851b2e935c734efb4ce1c
B6r0/V1__copy_grouped10/s104729/s104729_f5.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f5,329a58ce3d650baab828e8b520a6f45123f618d2bf326837ebf3b5b1d82dfcbc,7a42150c3c9e842d748e37aa0353219581c787a5f4863cd648d122cfed6d4d8f,"intervals,point",c37b930301f97104c4b6ac0be3133bb05c6497e940401a4c3e9950691a3827dc
B6r0/V1__copy_grouped10/s104729/s104729_f6.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f6,b230e653e0ef3613a92c1fdc420f9d75ec8d4b51b9925d8c81797a580bf02c5d,9a02f00267b2ee20e2cf1072842c516fc9ab4c5add181297cd2ab3aa8994d7f3,"intervals,point",3219fd5327ac116e98a156823b3c31ff8899c08b700d3cbc2bedf0f71d90d74e
B6r0/V1__copy_grouped10/s104729/s104729_f7.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f7,360c4e1d457a4a733aed60dc3ad6e349378a0043e2aa02a1553e644290b51185,5cf3a3b721b0a8bb3876f7f154aadc5020ad4c395dd6e648c21865e89dfd10b6,"intervals,point",b43ac0a5f4ca2fcedb0d6d8bfe6e6b0cdcdf464b97cdfea5ed480887696ab82d
B6r0/V1__copy_grouped10/s104729/s104729_f8.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f8,c4ba1d59ab3b611494019074a44f5d5e18082096014d13ebf66c530a809040be,0376f3264328cf5726fe78235a624eb094afb02de3da7e1c11b88b0878d83708,"intervals,point",ce1e3b53f75b89e9171e8ad35c7e1248734d889df5defc981e7831582aa5ce82
B6r0/V1__copy_grouped10/s104729/s104729_f9.json,B6r0,fit:B6:V1__copy_grouped10:s104729,s104729_f9,443aa49162413fc8cab90c35471f764ccd7692a3474c6ba41e2d98f992ca9ecb,b11aae891cb45d540825ba2a08e226c0f0a45b93af1e308f8641589bf010400c,"intervals,point",fbce04ce71503062f8496fba48450a6307c81b4a07b34c425124d90124e5d866
B6r0/V2__element_exact/s104729/Ce(III).json,B6r0,fit:B6:V2__element_exact:s104729,Ce(III),baad6d1b1d4bb4b11ce324af64d78d3955812abfccbd13f52b10851fd8cdca65,555add1d68c18c3f79d8c2a60b1f9499e1802d67a4f023d800d407a7aea31ba3,"intervals,point",15d8b2d1b8e3955cdbda734afb25792c793af326db0ce999a9d7dc55b9720af1
B6r0/V2__element_exact/s104729/Cm(III).json,B6r0,fit:B6:V2__element_exact:s104729,Cm(III),9358db095ee8e72a1ebce252007388f6da0f16111911c7fcd6d3be39741d3fd7,dba7c09bb46b6b4354802a4753b14ae0a029725ace9700c4b9aa38732d49715f,"intervals,point",332d3dd00becc5bdbdd0854caf062663b72bab6a084463a77e63b699c8951bd1
B6r0/V2__element_exact/s104729/Gd(III).json,B6r0,fit:B6:V2__element_exact:s104729,Gd(III),780523562fa0b106523cd99cdc1d976ad0702a33a4ebe4243dcc2299ad2f30ea,50b5e0d2def1785afc12d0ffa280a91b0947fa237c15a9706d0f377430acde36,"intervals,point",9ca902ef04018a2c7a1069c51ecf38c09e1ea9e04efcef460984a6a096fa7df9
B6r0/V2__element_exact/s104729/Ho(III).json,B6r0,fit:B6:V2__element_exact:s104729,Ho(III),d9f356117275f99634ba06a2255c00d87d491bb62dd36f11f24e79a0f7992e12,073a4e9646cb7a3c42521e45181cdfb86b976b0120ba336895717801c0f9f07d,"intervals,point",f48afe8474d646e0ba919dc69328bb639bdb9cb81fe4e265892ecf7b6474fc46
B6r0/V2__element_exact/s104729/Lu(III).json,B6r0,fit:B6:V2__element_exact:s104729,Lu(III),54ec02d99a86b385a7d1f74c7c61e70cda613b92ba3d6867e52954babc055379,21fb2d1f89d011105203e48c0b66444d121d27be8d08e218a302b62cfb251b72,"intervals,point",f270721db019b9aea4ed3ccfa76d85aef455c9286a212120bb84e6d54433a168
B6r0/V2__element_exact/s104729/Nd(III).json,B6r0,fit:B6:V2__element_exact:s104729,Nd(III),b032d41b03c434b091ac0f9837ab74679d7dc11cfb093fdbccfcb0b70f894a15,f89d60a0f2c84811946a156e4d7735c1207abbe47f9d3f4351b8bc5cb5994f38,"intervals,point",19a369b14ab0f8cf363c6a51886f840aecb79c3a49249a029a4c3d319f373aa3
B6r0/V2__element_exact/s104729/Np(IV).json,B6r0,fit:B6:V2__element_exact:s104729,Np(IV),0160be56aa90f12305666726a8c9bf9c607f4715fed5fa4c13b564500ee70dfc,63a3f97f110d1fe8a35c792f06945518596a15b9440938dfb8f7d05f680c28b5,"intervals,point",9ae978185b74459468bb06d9365554f8106596d172f5aa902f3c8702210ab5ee
B6r0/V2__element_exact/s104729/Pr(III).json,B6r0,fit:B6:V2__element_exact:s104729,Pr(III),c626ee65758ae45cf22269c99b772c329217cf5d45d8c763e720588cf288108e,396bb46ff90bd12c645b54a8da18b611d5cfdc74e563ffab7a7c0a62b83535ce,"intervals,point",f67f91b695bb59be437e79fcd77c7169b6cf71bfdd688dfe76303dac2d17fe5b
B6r0/V2__element_exact/s104729/Pu(IV).json,B6r0,fit:B6:V2__element_exact:s104729,Pu(IV),8c64906de59b681828e98bed47cc22b05b281fd04b6dc8f7df3df00a6513e1a8,12bce1e4f1f18d166acb62eecee95557fa43998c5275a9316ffd11fd8b1a9d40,"intervals,point",7ba280932480de89481fa703fbd126973cde785950f83bed4c50b1a2cb057996
B6r0/V2__element_exact/s104729/Tb(III).json,B6r0,fit:B6:V2__element_exact:s104729,Tb(III),9fff6a286aa5d621b98b31d391972daa2f70c4a3e7e02ed22461e7859a2e4a46,28f092b8b4e5af86fdc468cbf9ef7cddc33b6d1c50a48ab68343ad55d5cbe3a5,"intervals,point",93ecc8c42c6aec2488b899c4818d2986dd953ab92bc90a538ee7fbb72a37aec3
B6r0/V2__element_exact/s104729/Th(IV).json,B6r0,fit:B6:V2__element_exact:s104729,Th(IV),31ea7487ab199591ddfaa91a9affd737a7f6c3f59b2e63a6e3ef50236274deac,f943cfcfdf04b6dafb637fdd5c1835f869ff4329b430b31b92b6a3500df116c9,"intervals,point",42ba17e638a64f63bdcc44b5a423f9c1cb01cf15a83480e0ed8e00269c2f2518
B6r0/V2__element_exact/s104729/U(VI).json,B6r0,fit:B6:V2__element_exact:s104729,U(VI),b2a1a12f33a5cc6ae170c2c5876d85d8372d18503110eec0249eb6167b0ab1f1,f896a0e19717ce2fe955c6fecdcc320075096f9e0b91c46818c553d967d3999c,"intervals,point",25e48fe3a4f9c9e5e1b6aadf33487ed190f575a6e6cc09d1dde5b6a46efaea66
B6r0/V5__hno3_only_exact/s104729/Am(III)__1bf1228273.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__1bf1228273,68fe143910671684e3804c487cafe59437b786e30a4aa9f4acd96b7cd3837301,b97f1cd92a7e4e79c755fb02bb3b626a6374aada86195e4697dc150e763ef0ae,"intervals,point",6d5edc0715ea1753a1bf9691439064045ed6c0cee8f140888eca57ca40dc731a
B6r0/V5__hno3_only_exact/s104729/Am(III)__24e3308d46.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__24e3308d46,9eb8ea329d063af2e47d979dae88094e610c1fa6484a276b59af712e50585578,b3b752f5d69fff283a842e27e4662fa48c5f05d1e8199e7e298e0e76eb796471,"intervals,point",6fb18bcbc74f994798651af5d20f1775456c07eeef601e98ea02ba9970edd046
B6r0/V5__hno3_only_exact/s104729/Am(III)__2f6e71f419.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__2f6e71f419,06837cd8a91751591fbb1432ab29f5de7a606db4c7c3dfaa068ba39ad9cec702,ca9a3c00af0a7f77e57c85b566698aae99efbfea07a32dfd6086618cd6a8f5b9,"intervals,point",a67f45f990e1df295d580c7735a0c959ffe6dc81fd203d9fd46e96fd8351531b
B6r0/V5__hno3_only_exact/s104729/Am(III)__8994d875ff.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__8994d875ff,c412d8b6ee61e85fd512bbd5e5d10972f6033689704e55256c7c87d2328e9f72,1275a0ff89812e7c3bce083bf81d47b78e19716c2943c5d14b325458c8b8f2e1,"intervals,point",484eec3ce644e520057d0cb8389db6a55dcc6b78bac706063e122ca9df81ab63
B6r0/V5__hno3_only_exact/s104729/Am(III)__8e1bd18b78.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__8e1bd18b78,838fbd3126e0ecd04e2b102cb99453713500939035ad1193e997472c00d979ec,cf4706e157e34eaae6881d49e2d2535d1997a666cc96772a04b4d5fdf948c9eb,"intervals,point",defd102b6b51d49df11307269d5df5ded96c5977be86ac0d6d716f19e406f6d7
B6r0/V5__hno3_only_exact/s104729/Am(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__a9ed8f70c7,46d9a51457468a83324d4b4dcabc4dd868c43d81989d744b780fabcd51a7e712,358c106d844af5cf61513aa88517324270d29b96b275f8999fe5cd0e46d9ed1b,"intervals,point",7eee8c144a9ba2f0a4a57ea7cd81e49282bb1becec9337facbd6c940b6f68157
B6r0/V5__hno3_only_exact/s104729/Am(III)__abc789e330.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__abc789e330,0fe345026bcc0494df3033356afe83cc201f636931d0c2011f859d7de2eeb1e4,4cd7b748846240e08491af9c73ed65bbf1ddc253335a3be47a29739f1904a349,"intervals,point",439f2015e24f8ac5d08a799de3c370a591711cbbb640103d5d7c571a971cd12a
B6r0/V5__hno3_only_exact/s104729/Am(III)__d503e34a31.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__d503e34a31,c3a5e07e2d50907375eb98aa1462c95d7ed56a4ce19c7f8fea89619c3941a41e,bb55e1880f8fc406304d17ded34c7babfafc3ade19aa18656ba34b3511778c56,"intervals,point",3a9f97c06f29881d94fece075dec3904ff06e85b51ed05cf053b665ba9dc1c54
B6r0/V5__hno3_only_exact/s104729/Am(III)__f2281f47eb.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__f2281f47eb,cdf92ce923a199c923b1d88e566cbc986a81fe44543889e0dd9330313b2c4b66,ef03cf6de1d8db37d8f0d4d70760cd96eaa11810af71bbcc68d42e2458ba8841,"intervals,point",788ea487964a2ee804babb4a44e2fdb5b0133b81d1d578b1659dac446164b2a8
B6r0/V5__hno3_only_exact/s104729/Am(III)__fab2c8c09b.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__fab2c8c09b,db7a20f5abd2efdcf0ff0241e947fd64817240d6de7eef39063e9aae53fe76ef,cdcfaffadea7ea0ce17f399464adfb9e1012b819e9b41588db9a88f3631918c4,"intervals,point",9a3b3e82f1b859e218e3e333309699bd9879fe22fced2d100f6d8410e600bf04
B6r0/V5__hno3_only_exact/s104729/Am(III)__ff4802a276.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Am(III)__ff4802a276,5e80119273987865c5d01057419da59feb586490aa0d10dae6bbc5d49ffecaae,c8a227d73481dd621f1854ef3f1ea45b0f5d10de41705beb8dada83f1849ebaf,"intervals,point",825c77960d359d5b7e0c986f02874a8f23dc85803ec656b064e89eefafe6b285
B6r0/V5__hno3_only_exact/s104729/Ba(II)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Ba(II)__a9ed8f70c7,7c8ec1a1c16387653869c29658dec219ebfe7992757da2c22e1ad6424e257dc9,1dc368226cdd7229d71eefcd4f8823bba21521f7543911459bff787f49319a87,"intervals,point",ed59866ba0204695df2fb9695bfa9aee724ea732ac03529837eb69a464a94ea9
B6r0/V5__hno3_only_exact/s104729/Ce(III)__5a76327cbd.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Ce(III)__5a76327cbd,74c4bca4ce8c95cf9db1d29046f3b311ecab83ec1b91f8c7d75b0ffd363e5f5a,4a0b22ba6b80900324da7b084b8a36748780028f80853cae3bf32db0e5c8a0a1,"intervals,point",ebd060f9fb97f1240151870371c93baed436528e253ce68417c4d6d4d75ee8ca
B6r0/V5__hno3_only_exact/s104729/Ce(III)__78a9063324.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Ce(III)__78a9063324,d71d53b5a08c26ee8835740642d042bcbf1a99c59020d20e67984904d46cddef,8c1960cf511a8ae790dc364fcc7aab899f130421e342eb811c3e534c4dffd43f,"intervals,point",c023744fd1b6fdd5dab8792922878fb9a8aeda6283eb95585410128a02f86278
B6r0/V5__hno3_only_exact/s104729/Ce(III)__a13e6546cf.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Ce(III)__a13e6546cf,e32577bdd1ffeee365bd1981ed28600a7d6bd1ccc64aea1b5f88b27049f95165,ccdf1f0b56c90070321cdd4492a7578a8383dd3fdf5c2aac30892d272395a704,"intervals,point",ec46289664ea64982483bbdffc45c15c17b92d8ec7bd460d3369bb6109598d14
B6r0/V5__hno3_only_exact/s104729/Ce(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Ce(III)__a9ed8f70c7,2d1d470d875faaa6342639e7d6e6de43ef5c62910ebfad1f051f8f4aba82454f,96cd7eadcea347e2d5d0793731369002c7cb40c33680272d5e58d3d9bf686e96,"intervals,point",4afeb598dc89e902c0a7f220bcc246ec047cf72161bac8b9c8c3d82f10a4c321
B6r0/V5__hno3_only_exact/s104729/Cm(III)__8e1bd18b78.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Cm(III)__8e1bd18b78,7150636ddec2ae7b6fe0bbdf078d9a2e285b8bbaacbef03c7fa4e3f09e20262c,6c2b978d8a0cad697029161d3bc0fc99dc89ecca9ba8c3762be12b4a9514e734,"intervals,point",8d6a438d46ec91027c73e8fbb26690ad4bd83d75365c38412e1481b80a90c423
B6r0/V5__hno3_only_exact/s104729/Cm(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Cm(III)__a9ed8f70c7,6f9f903ce4a2186cb26c1065482a6c6beec8b7cfe1633e400eb3ff4b353ad653,086a5afccd26ef385e6751ba1e72707a85ffa778502ab9e111485524665a201a,"intervals,point",5f0852c8b5520e0eda275e771584cd5783b1f9799d2af52cfdbba62e3f2025ee
B6r0/V5__hno3_only_exact/s104729/Dy(III)__5a76327cbd.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Dy(III)__5a76327cbd,4567e486fc9903397bcba8b652ee2710f2a7b288464d2ebf110f1769695d1879,39843a50847333a68992a4444d0111be6d3061f8ce31581d6d3c4c19cdbd82a5,"intervals,point",5312329ed3c5d4c49977c8682341be43da0f0ea5a0b57567226b50a99f06db3e
B6r0/V5__hno3_only_exact/s104729/Dy(III)__78a9063324.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Dy(III)__78a9063324,b59bca1884b3ff0f2c985834ee7ad88a497ec672d706fd9a6a829210112fc036,39c274e737be63ffcce8c1f51991d0a3b5ff2d26d962f72f880025c37324c838,"intervals,point",11aa260a25145fd62a894e9a28a1546e651c91ace5d622df6ce972b7fcf20caf
B6r0/V5__hno3_only_exact/s104729/Dy(III)__a13e6546cf.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Dy(III)__a13e6546cf,b79efcb838762da6dd3339568853fa64b9ce2d068e5b187ffcc0f20aecc137a0,6f3f23ce3203d54e5cf4ddf53f30d62b35642e844fbb1c7fe6c6e290e135c03f,"intervals,point",d0c5fb668f788adbe39bdd53b1cf4b6ebb279e25424ad388e8531294c308823c
B6r0/V5__hno3_only_exact/s104729/Dy(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Dy(III)__a9ed8f70c7,0548d4bda78841ddaaf127761cbb3362899162fe9d282766a87914d7d9179007,b5e8caf7e2fbb8a9c6e76e51d05834291a6f8ca3489cbbbc7f70ce7afb286185,"intervals,point",06bcb83ec328a4ba1e89bd6f4af0f66ba1ae11162c1725af201b34ef9f6d7261
B6r0/V5__hno3_only_exact/s104729/Er(III)__5a76327cbd.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Er(III)__5a76327cbd,d9e735b7464bf2e36cfa09d47538cfc97e7b62da18ecf3d6fa66ba24be548beb,68eacaa2cc7d0d7b4c5046fed78b52ed32a814ca625e0ac28a2fabccd9b177ce,"intervals,point",22759fbcf5ac38c8d3637fb2047587a11f734c61f759a2636460b9ba181d28fb
B6r0/V5__hno3_only_exact/s104729/Er(III)__78a9063324.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Er(III)__78a9063324,372d5079b29e20f16cc781ce2f09ce4f3da47db361ff49da38061eb5bcc797fe,4d630689be5f704eae7e0edc5aa530e418819e7c38f0d1edfb397bf6e1191712,"intervals,point",10f0eeab92d8e73d3fafd12cc6724398b51aa0488e756455f4d08d9e0b03f050
B6r0/V5__hno3_only_exact/s104729/Er(III)__a13e6546cf.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Er(III)__a13e6546cf,e84068b34c495f195a59a1632f1ede2236e78bcd525318f4cace5ab417953d18,ae0364958aed674ba18c9c9e5c92bc5c48e72585612c59de63bd18393e166825,"intervals,point",ab36a13cffe95191937381d8e01f797ebac24bbc34e8dd0c94d4e62203174d72
B6r0/V5__hno3_only_exact/s104729/Er(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Er(III)__a9ed8f70c7,4b6b2988582e54ee367476c60e7a521c606008da76beb41fa5a5f52829a7a3ff,2ed56fcb8ec3c407b30d63ef128e093d5fc9ff1e526e8434643dcc6e6c61297c,"intervals,point",da61d79f45138c2527a8024c838976c578c1342c403dcbe81bcae6c2263b2a56
B6r0/V5__hno3_only_exact/s104729/Eu(III)__2f6e71f419.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__2f6e71f419,a2dc6d599974a0cb79179f44ccba3ac94142f00d45ccfb2c206a6e2964589d6d,3006ee00c032437fa59025a363b3aafa1b00aada644ccda2e2b0d07c7389c5b5,"intervals,point",328dbff1726a854720e75e9cf4f824f2e6d5243846aa4a68e9bd22a81f9b3c87
B6r0/V5__hno3_only_exact/s104729/Eu(III)__5a76327cbd.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__5a76327cbd,f14290edbcac62dd9a8085a40e2296564eafb7ee7f8c92645327e39d781e526b,339826f8b2782a858bee2a81b378a4aa32ef1a884ea75892018cdde9ca9ea38d,"intervals,point",8c3ccbec3618db64c7736e7bdd03b8dae8fd8a226efe6a64554eafdc793e268e
B6r0/V5__hno3_only_exact/s104729/Eu(III)__78a9063324.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__78a9063324,69ed1da7184c73718f55610b9090176e83d2c865c6573cfaa2a4f62babba85a5,0a437a36c803d4494a8cb7a2d23943c90dd7768f13cd98c089f3e96b23a4ba3b,"intervals,point",0eaa1b43357317c58b747a0b87d1c85c96dc4e9c6a879e2682c9952c9e684e0d
B6r0/V5__hno3_only_exact/s104729/Eu(III)__8994d875ff.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__8994d875ff,e6ca84d8c73e340d0dbcc2940fb07d77b68b37507ced449c5d01c516043b526b,80d729671f19aaeed6a701181a79795f129371d75dbad242c357ecfeded92014,"intervals,point",144f96e2595a8b43be2f0dc82845b961a1ade96223943973e132830c475cce3f
B6r0/V5__hno3_only_exact/s104729/Eu(III)__8e1bd18b78.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__8e1bd18b78,9f9c5fbd5f60749069b340d1472af46816e25c8c473a474a8291e65681da64d5,a2bc2cda1917ec7c9538c178f3982d20b5bf824fb5dd1ac463788d6ee8d63aa3,"intervals,point",82cb21899b30998bec09bbab8c794df0b0d8c8460c8b2e4ec2589eabbb7a7ce5
B6r0/V5__hno3_only_exact/s104729/Eu(III)__a13e6546cf.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__a13e6546cf,01aa8fe1d8fe6313c7447dfba9e6bb998079c24aaf77e596bb53c02f72911494,11257358bb1e9aa361e6fff12e767bb51295a96f9f3cf9c58e0b3ae57bd2060f,"intervals,point",19faaf5996de5ac3c80b13e143b66c3baee41727c6acab996671b08175a52039
B6r0/V5__hno3_only_exact/s104729/Eu(III)__a9ed8f70c7.json,B6r0,fit:B6:V5__hno3_only_exact:s104729,Eu(III)__a9ed8f70c7,992fda09ec6d156cf48c597d46047b3aea8b158a4ffe39c59bbe7dc378256bd7,c299c7e6fe1592af78e1de8829a0becc5597a4210a82b3d6d5eeb885ded08dfb,"intervals,point",6102085a602a8da8cee9fce26af3ab068e3aafbee551ce0e235e6b251d85422e
