design,split_seed,A,B,dZ,n_candidates,saved,saved_heavy,saved_light,e_random,e_model,n_no_call,n_called_heavy,n_called_light
B,155921,Ce,Nd,2,65,7.574404761904763,0.4821428571428572,14.666666666666668,12.178571428571429,4.604166666666666,0,44,21
B,155921,Ce,Sm,4,65,3.0675552517657785,0.37320574162679443,5.761904761904763,5.582706766917293,2.515151515151515,0,44,21
B,155921,Ce,Eu,5,68,2.2972222222222225,0.5833333333333335,4.011111111111111,4.408333333333333,2.111111111111111,0,43,25
B,155921,Ce,Gd,6,57,2.0610392720306514,0.4331896551724137,3.6888888888888887,3.80625,1.7452107279693487,0,39,18
B,155921,Ce,Tb,7,53,2.8583333333333334,0.4666666666666668,5.25,5.4,2.5416666666666665,0,39,14
B,155921,Ce,Dy,8,55,2.4985294117647054,0.3970588235294117,4.6,4.823529411764706,2.325,0,39,16
B,155921,Ce,Ho,9,52,2.28125,0.4375,4.125,4.140625,1.859375,0,38,14
B,155921,Ce,Er,10,55,1.3906322843822845,0.509469696969697,2.2717948717948717,2.7151515151515153,1.3245192307692308,0,37,18
B,155921,Ce,Tm,11,48,2.187750866630177,0.39335887611749687,3.982142857142857,3.907327586206897,1.7195767195767195,0,34,14
B,155921,Ce,Yb,12,50,1.9059523809523806,0.37857142857142856,3.4333333333333327,3.4,1.494047619047619,0,36,14
B,155921,Ce,Lu,13,48,2.3571329254727473,0.3392658509454949,4.375,3.852822580645161,1.4956896551724137,0,35,13
B,155921,Pr,Ho,8,52,1.8199507389162561,0.48275862068965525,3.157142857142857,3.5637931034482757,1.7438423645320196,0,38,14
B,155921,Pr,Tm,10,48,1.8931013431013433,0.48461538461538467,3.301587301587302,3.664529914529915,1.7714285714285714,0,34,14
B,155921,Pr,Yb,11,50,1.5297202797202796,0.5,2.559440559440559,2.8722527472527473,1.3425324675324675,0,36,14
B,155921,Pr,Lu,12,48,1.7356060606060604,0.41666666666666674,3.0545454545454542,3.102272727272727,1.3666666666666667,0,35,13
B,155921,Nd,Ho,7,52,1.953703703703704,0.5185185185185186,3.3888888888888893,3.925925925925926,1.9722222222222223,0,38,14
B,155921,Nd,Tm,9,48,1.7548076923076925,0.48461538461538467,3.0250000000000004,3.3923076923076927,1.6375,0,34,14
B,155921,Nd,Yb,10,51,1.6666666666666665,0.5,2.833333333333333,3.095238095238095,1.4285714285714286,0,37,14
B,155921,Nd,Lu,11,56,2.4547619047619045,0.32619047619047614,4.583333333333333,3.958333333333333,1.5035714285714286,0,43,13
B,155921,Sm,Ho,5,52,1.669230769230769,0.5384615384615383,2.8,3.669230769230769,2.0,0,38,14
B,155921,Sm,Tm,7,48,1.7316304347826088,0.43826086956521726,3.0250000000000004,3.43,1.6983695652173914,0,34,14
B,155921,Sm,Yb,8,51,1.8346508563899868,0.6086956521739129,3.0606060606060606,3.4940711462450595,1.6594202898550725,0,37,14
B,155921,Sm,Lu,9,56,1.9704229797979798,0.31458333333333344,3.6262626262626263,3.481534090909091,1.511111111111111,0,43,13
B,155921,Eu,Ho,4,51,2.1574675324675328,0.6363636363636365,3.678571428571429,4.896103896103896,2.7386363636363638,0,37,14
B,155921,Eu,Tm,6,47,1.7106203007518794,0.49624060150375926,2.925,3.5428571428571427,1.8322368421052633,0,33,14
B,155921,Eu,Yb,7,51,1.6413419913419913,0.6493506493506496,2.633333333333333,3.3484848484848486,1.707142857142857,0,35,16
B,155921,Eu,Lu,8,55,2.1169540229885055,0.38390804597701145,3.8499999999999996,3.7333333333333334,1.6163793103448276,0,42,13
B,155921,Gd,Ho,3,57,3.286666666666666,0.6399999999999999,5.933333333333333,6.96,3.6733333333333333,0,41,16
B,155921,Gd,Tm,5,54,2.4422077922077925,0.42727272727272747,4.457142857142857,5.0285714285714285,2.5863636363636364,0,38,16
B,155921,Gd,Yb,6,57,2.2833211233211235,0.5507692307692309,4.015873015873016,4.337606837606838,2.0542857142857143,0,41,16
B,155921,Gd,Lu,7,60,2.0837106699175667,0.39974457215836523,3.767676767676768,3.824451410658307,1.7407407407407407,0,45,15
B,155921,Tb,Ho,2,57,0.9603174603174605,1.1428571428571432,0.7777777777777777,5.293650793650794,4.333333333333334,0,41,16
B,155921,Tb,Tm,4,54,2.439583333333333,0.8374999999999999,4.041666666666666,5.15625,2.716666666666667,0,38,16
B,155921,Tb,Yb,5,56,2.506944444444444,0.7222222222222223,4.291666666666666,5.0625,2.5555555555555554,0,40,16
B,155921,Tb,Lu,6,54,1.9206349206349207,0.6190476190476191,3.2222222222222223,3.8095238095238093,1.8888888888888888,0,39,15
B,155921,Dy,Ho,1,57,-2.0,4.0,-8.0,21.75,23.75,0,41,16
B,155921,Dy,Tm,3,54,2.846626984126984,1.2361111111111107,4.457142857142857,6.984126984126984,4.1375,0,38,16
B,155921,Dy,Yb,4,58,2.494444444444444,0.8619047619047615,4.1269841269841265,5.2444444444444445,2.75,0,42,16
B,155921,Dy,Lu,5,60,2.1142305407011293,0.6830065359477122,3.545454545454546,4.467171717171717,2.3529411764705883,0,45,15
B,155921,Ho,Er,1,57,2.166666666666666,-1.1666666666666679,5.5,16.916666666666664,14.75,0,40,17
B,155921,Ho,Tm,2,55,2.516666666666667,1.533333333333334,3.5,8.666666666666668,6.15,0,38,17
B,155921,Ho,Yb,3,57,2.5166666666666666,2.833333333333333,2.1999999999999997,7.7333333333333325,5.216666666666667,0,40,17
B,155921,Ho,Lu,4,54,1.8571428571428572,1.0,2.7142857142857144,5.0,3.142857142857143,0,39,15
B,155921,Er,Tm,1,55,0.5999999999999996,-5.5,6.699999999999999,12.6,12.0,0,38,17
B,155921,Er,Yb,2,58,5.500000000000001,5.666666666666668,5.333333333333334,14.75,9.25,0,41,17
B,155921,Er,Lu,3,60,2.3363095238095233,1.0476190476190466,3.625,8.169642857142858,5.833333333333334,0,45,15
B,155921,Tm,Yb,1,55,9.5,0.0,19.0,42.0,32.5,0,38,17
B,155921,Tm,Lu,2,52,2.6333333333333333,0.0,5.266666666666667,31.8,29.166666666666668,0,37,15
B,155921,Yb,Lu,1,54,13.5,7.5,19.5,27.5,14.0,0,39,15
B,196613,La,Ce,1,68,7.069078947368421,0.13815789473684204,14.0,12.9375,5.868421052631579,0,51,17
B,196613,La,Pr,2,72,2.523214285714286,0.3678571428571429,4.678571428571429,6.126785714285714,3.6035714285714286,0,50,22
B,196613,La,Nd,3,77,2.6510695187165774,0.30213903743315496,5.0,10.636363636363637,7.985294117647059,0,49,28
B,196613,La,Sm,5,74,1.14600618855938,0.24439332949971249,2.0476190476190474,6.155015197568389,5.0090090090090085,0,49,25
B,196613,La,Eu,6,83,1.4023889511011571,0.4714445688689808,2.3333333333333335,3.5186170212765955,2.1162280701754383,0,49,34
B,196613,La,Gd,7,68,1.5843016632490319,0.4218500797448166,2.746753246753247,3.3721804511278197,1.7878787878787878,0,45,23
B,196613,La,Tb,8,58,1.4494612068965518,0.4989224137931034,2.4000000000000004,3.871875,2.4224137931034484,0,38,20
B,196613,La,Dy,9,68,1.384325396825397,0.4472222222222224,2.3214285714285716,3.7375,2.353174603174603,0,45,23
B,196613,La,Ho,10,52,1.2224747474747475,0.3060606060606059,2.1388888888888893,3.7474747474747474,2.525,0,38,14
B,196613,La,Er,11,69,1.1732456140350878,0.513157894736842,1.8333333333333335,2.541666666666667,1.368421052631579,0,46,23
B,196613,La,Tm,12,48,1.5003831417624522,0.3563218390804599,2.644444444444445,3.567049808429119,2.0666666666666664,0,35,13
B,196613,La,Yb,13,52,1.4031250000000002,0.3895833333333334,2.416666666666667,3.0364583333333335,1.6333333333333333,0,37,15
B,196613,La,Lu,14,56,2.2037280701754383,0.24078947368421066,4.166666666666666,3.8791666666666664,1.675438596491228,0,44,12
B,196613,Ce,Pr,1,68,3.219444444444445,0.6388888888888893,5.800000000000001,9.775,6.555555555555555,0,45,23
B,196613,Ce,Nd,2,65,6.156832298136646,0.3136645962732918,12.0,12.178571428571429,6.021739130434783,0,46,19
B,196613,Ce,Sm,4,65,1.51499843358396,0.26809210526315796,2.761904761904762,5.582706766917293,4.067708333333334,0,46,19
B,196613,Ce,Eu,5,68,1.6895833333333337,0.47916666666666674,2.9000000000000004,4.408333333333333,2.71875,0,45,23
B,196613,Ce,Gd,6,57,1.7883928571428571,0.3482142857142858,3.228571428571428,3.80625,2.017857142857143,0,40,17
B,196613,Ce,Tb,7,53,2.2103448275862068,0.42068965517241375,4.0,5.4,3.189655172413793,0,39,14
B,196613,Ce,Dy,8,55,2.053368121442125,0.35673624288425043,3.75,4.823529411764706,2.7701612903225805,0,39,16
B,196613,Ce,Ho,9,52,2.011592741935484,0.39818548387096775,3.625,4.140625,2.129032258064516,0,38,14
B,196613,Ce,Er,10,55,1.3557765151515153,0.478219696969697,2.2333333333333334,2.7151515151515153,1.359375,0,38,17
B,196613,Ce,Tm,11,48,2.0739942528735633,0.3563218390804599,3.7916666666666665,3.907327586206897,1.8333333333333335,0,35,13
B,196613,Ce,Yb,12,50,1.846428571428571,0.34285714285714275,3.3499999999999996,3.4,1.5535714285714286,0,37,13
B,196613,Ce,Lu,13,48,2.2863201175909738,0.30478309232480516,4.267857142857142,3.852822580645161,1.5665024630541873,0,36,12
B,196613,Pr,Nd,1,71,-7.864468864468865,1.604395604395605,-17.333333333333336,14.571428571428571,22.435897435897438,0,45,26
B,196613,Pr,Sm,3,70,-0.29002389486260416,0.5866188769414578,-1.166666666666666,7.061827956989248,7.351851851851852,0,45,25
B,196613,Pr,Eu,4,73,1.5024038461538463,0.6458333333333333,2.358974358974359,4.002403846153847,2.5,0,44,29
B,196613,Pr,Gd,5,62,1.0604166666666668,0.5833333333333333,1.5375,3.09375,2.033333333333333,0,39,23
B,196613,Pr,Tb,6,58,1.8823931623931622,0.7092307692307691,3.0555555555555554,4.412393162393162,2.5300000000000002,0,38,20
B,196613,Pr,Dy,7,60,1.5129629629629626,0.7592592592592591,2.266666666666666,4.17962962962963,2.666666666666667,0,38,22
B,196613,Pr,Ho,8,52,1.6173645320197045,0.43472906403940903,2.8,3.5637931034482757,1.9464285714285714,0,38,14
B,196613,Pr,Er,9,60,1.263227513227513,0.8518518518518516,1.6746031746031746,2.824074074074074,1.560846560846561,0,37,23
B,196613,Pr,Tm,10,48,1.777863247863248,0.44461538461538463,3.111111111111111,3.664529914529915,1.8866666666666667,0,35,13
B,196613,Pr,Yb,11,50,1.4936813186813187,0.4642857142857142,2.523076923076923,2.8722527472527473,1.3785714285714286,0,37,13
B,196613,Pr,Lu,12,48,1.6948653198653196,0.37962962962962954,3.0101010101010095,3.102272727272727,1.4074074074074074,0,36,12
B,196613,Nd,Sm,2,78,1.4331765935214213,0.5663531870428422,2.3000000000000007,9.096969696969698,7.663793103448276,0,52,26
B,196613,Nd,Eu,3,80,1.9611219425735555,0.7914746543778801,3.1307692307692307,4.421836228287841,2.460714285714286,0,50,30
B,196613,Nd,Gd,4,72,1.3064926009588786,0.5915948275862069,2.0213903743315504,3.2876838235294117,1.981191222570533,0,48,24
B,196613,Nd,Tb,5,59,2.0025946275946276,0.6837606837606838,3.321428571428571,5.396825396825397,3.394230769230769,0,39,20
B,196613,Nd,Dy,6,71,1.8097020626432392,0.6453781512605039,2.9740259740259742,4.301298701298702,2.491596638655462,0,47,24
B,196613,Nd,Ho,7,52,1.675925925925926,0.462962962962963,2.8888888888888893,3.925925925925926,2.25,0,38,14
B,196613,Nd,Er,8,65,1.3904761904761904,0.5428571428571429,2.238095238095238,2.776190476190476,1.3857142857142857,0,46,19
B,196613,Nd,Tm,9,48,1.6723076923076925,0.44461538461538463,2.9000000000000004,3.3923076923076927,1.72,0,35,13
B,196613,Nd,Yb,10,51,1.621031746031746,0.4642857142857144,2.7777777777777777,3.095238095238095,1.4742063492063493,0,38,13
B,196613,Nd,Lu,11,56,2.386904761904762,0.29761904761904745,4.476190476190476,3.958333333333333,1.5714285714285716,0,44,12
B,196613,Sm,Eu,1,77,2.8107142857142855,1.3214285714285712,4.3,6.685714285714285,3.875,0,50,27
B,196613,Sm,Gd,2,72,2.1176338281601437,1.1198830409356724,3.115384615384615,4.728744939271255,2.611111111111111,0,48,24
B,196613,Sm,Tb,3,59,1.8952569169960474,0.790513833992095,3.0,4.304347826086957,2.409090909090909,0,39,20
B,196613,Sm,Dy,4,70,1.7759084167593624,0.635150166852058,2.916666666666667,4.103494623655914,2.3275862068965516,0,47,23
B,196613,Sm,Ho,5,52,1.389230769230769,0.47846153846153827,2.3,3.669230769230769,2.2800000000000002,0,38,14
B,196613,Sm,Er,6,65,1.5493761140819964,0.516934046345811,2.581818181818182,3.170588235294118,1.621212121212121,0,46,19
B,196613,Sm,Tm,7,48,1.6473913043478263,0.39478260869565207,2.9000000000000004,3.43,1.7826086956521738,0,35,13
B,196613,Sm,Yb,8,51,1.7712450592885376,0.5652173913043477,2.9772727272727275,3.4940711462450595,1.7228260869565217,0,38,13
B,196613,Sm,Lu,9,56,1.9190340909090908,0.28125,3.5568181818181817,3.481534090909091,1.5625,0,44,12
B,196613,Eu,Gd,1,70,3.9749999999999996,2.083333333333334,5.866666666666665,15.975,12.0,0,46,24
B,196613,Eu,Tb,2,58,-6.352073365231259,0.6291866028708131,-13.333333333333332,11.174242424242426,17.526315789473685,0,38,20
B,196613,Eu,Dy,3,69,1.5961538461538463,0.6923076923076925,2.5,5.721153846153847,4.125,0,45,24
B,196613,Eu,Ho,4,51,1.4913419913419914,0.5541125541125542,2.428571428571429,4.896103896103896,3.4047619047619047,0,37,14
B,196613,Eu,Er,5,68,1.4285714285714284,0.657142857142857,2.1999999999999997,3.4499999999999997,2.0214285714285714,0,45,23
B,196613,Eu,Tm,6,47,1.6218045112781954,0.4436090225563909,2.8,3.5428571428571427,1.9210526315789473,0,34,13
B,196613,Eu,Yb,7,51,1.5786435786435786,0.6017316017316019,2.5555555555555554,3.3484848484848486,1.7698412698412698,0,36,15
B,196613,Eu,Lu,8,55,2.046141215106732,0.34942528735632195,3.7428571428571424,3.7333333333333334,1.687192118226601,0,43,12
B,196613,Gd,Tb,1,65,-6.4631578947368435,0.40701754385964906,-13.333333333333336,12.736842105263158,19.200000000000003,0,45,20
B,196613,Gd,Dy,2,74,2.5618729096989967,0.6237458193979935,4.5,7.6923076923076925,5.130434782608695,0,51,23
B,196613,Gd,Ho,3,57,2.293333333333333,0.4866666666666666,4.1,6.96,4.666666666666667,0,43,14
B,196613,Gd,Er,4,69,2.051651305683564,0.4366359447004611,3.6666666666666665,4.629032258064516,2.5773809523809526,0,50,19
B,196613,Gd,Tm,5,54,2.324025974025974,0.290909090909091,4.357142857142857,5.0285714285714285,2.7045454545454546,0,41,13
B,196613,Gd,Yb,6,57,2.037606837606838,0.4307692307692308,3.644444444444445,4.337606837606838,2.3,0,44,13
B,196613,Gd,Lu,7,60,1.8337106699175667,0.28863346104725407,3.3787878787878793,3.824451410658307,1.9907407407407407,0,48,12
B,196613,Tb,Dy,1,66,4.699999999999999,-1.9333333333333336,11.333333333333332,17.866666666666667,13.166666666666668,0,45,21
B,196613,Tb,Ho,2,57,-0.14865689865689835,0.7582417582417587,-1.0555555555555554,5.293650793650794,5.4423076923076925,0,43,14
B,196613,Tb,Er,3,63,2.5,1.0,4.0,5.684210526315789,3.1842105263157894,0,44,19
B,196613,Tb,Tm,4,54,2.35625,0.6375000000000002,4.075,5.15625,2.8,0,41,13
B,196613,Tb,Yb,5,56,2.4402777777777778,0.5555555555555554,4.325,5.0625,2.6222222222222222,0,43,13
B,196613,Tb,Lu,6,54,1.805952380952381,0.46904761904761916,3.142857142857143,3.8095238095238093,2.0035714285714286,0,42,12
B,196613,Dy,Ho,1,57,-1.75,3.5,-7.0,21.75,23.5,0,43,14
B,196613,Dy,Er,2,69,4.388888888888888,2.1111111111111107,6.666666666666666,9.722222222222221,5.333333333333334,0,50,19
B,196613,Dy,Tm,3,54,2.6091269841269837,0.8611111111111107,4.357142857142857,6.984126984126984,4.375,0,41,13
B,196613,Dy,Yb,4,58,2.2015873015873018,0.6476190476190475,3.7555555555555555,5.2444444444444445,3.0428571428571427,0,45,13
B,196613,Dy,Lu,5,60,1.9426619132501488,0.5065359477124183,3.3787878787878793,4.467171717171717,2.5245098039215685,0,48,12
B,196613,Ho,Er,1,57,2.166666666666666,-2.666666666666668,7.0,16.916666666666664,14.75,0,43,14
B,196613,Ho,Tm,2,55,2.591666666666667,0.9333333333333336,4.25,8.666666666666668,6.075,0,41,14
B,196613,Ho,Yb,3,57,2.5666666666666664,2.333333333333333,2.8,7.7333333333333325,5.166666666666666,0,43,14
B,196613,Ho,Lu,4,54,1.7666666666666668,0.7000000000000002,2.8333333333333335,5.0,3.2333333333333334,0,42,12
B,196613,Er,Tm,1,55,0.22499999999999964,-7.0,7.449999999999999,12.6,12.375,0,41,14
B,196613,Er,Yb,2,58,5.375000000000001,4.666666666666668,6.083333333333334,14.75,9.375,0,44,14
B,196613,Er,Lu,3,60,2.4613095238095237,0.5476190476190474,4.375,8.169642857142858,5.708333333333333,0,48,12
B,196613,Tm,Yb,1,55,10.25,0.0,20.5,42.0,31.75,0,41,14
B,196613,Tm,Lu,2,52,3.1333333333333333,0.0,6.266666666666667,31.8,28.666666666666668,0,40,12
B,196613,Yb,Lu,1,54,13.5,6.0,21.0,27.5,14.0,0,42,12
B,262147,La,Ce,1,68,-2.1375,-0.2749999999999999,-4.0,12.9375,15.075,0,62,6
B,262147,La,Pr,2,72,2.7446428571428574,0.3107142857142857,5.178571428571429,6.126785714285714,3.382142857142857,0,52,20
B,262147,La,Nd,3,77,2.691919191919192,0.38383838383838387,5.0,10.636363636363637,7.944444444444445,0,49,28
B,262147,La,Sm,5,74,2.82681006936326,0.3393344244408074,5.314285714285713,6.155015197568389,3.3282051282051284,0,48,26
B,262147,La,Eu,6,83,1.6046976073571817,0.530823786142935,2.6785714285714284,3.5186170212765955,1.913919413919414,0,48,35
B,262147,La,Gd,7,68,1.7150375939849627,0.5015037593984963,2.928571428571429,3.3721804511278197,1.657142857142857,0,45,23
B,262147,La,Tb,8,58,1.5910868226600987,0.5678879310344827,2.6142857142857148,3.871875,2.2807881773399012,0,36,22
B,262147,La,Dy,9,68,1.681578947368421,0.4881578947368421,2.875,3.7375,2.0559210526315788,0,46,22
B,262147,La,Ho,10,52,1.430808080808081,0.3727272727272726,2.4888888888888894,3.7474747474747474,2.3166666666666664,0,36,16
B,262147,La,Er,11,69,1.1209150326797386,0.5555555555555556,1.6862745098039218,2.541666666666667,1.420751633986928,0,42,27
B,262147,La,Tm,12,48,1.5157677571470676,0.420424403183024,2.611111111111111,3.567049808429119,2.051282051282051,0,32,16
B,262147,La,Yb,13,52,1.377454501915709,0.4493534482758621,2.305555555555556,3.0364583333333335,1.6590038314176245,0,34,18
B,262147,La,Lu,14,56,2.168741956241956,0.28986486486486496,4.0476190476190474,3.8791666666666664,1.7104247104247103,0,41,15
B,262147,Ce,Pr,1,68,3.562878787878788,1.6590909090909092,5.466666666666667,9.775,6.212121212121213,0,44,24
B,262147,Ce,Nd,2,65,6.043956043956044,0.587912087912088,11.5,12.178571428571429,6.134615384615385,0,45,20
B,262147,Ce,Sm,4,65,2.806236178681999,0.38390092879256965,5.228571428571429,5.582706766917293,2.776470588235294,0,45,20
B,262147,Ce,Eu,5,68,2.184068627450981,0.5931372549019609,3.7750000000000004,4.408333333333333,2.224264705882353,0,44,24
B,262147,Ce,Gd,6,57,1.9979166666666666,0.4458333333333333,3.55,3.80625,1.8083333333333333,0,40,17
B,262147,Ce,Tb,7,53,2.060919540229885,0.45517241379310347,3.666666666666667,5.4,3.339080459770115,0,38,15
B,262147,Ce,Dy,8,55,2.2023172905525845,0.40463458110516926,4.0,4.823529411764706,2.621212121212121,0,40,15
B,262147,Ce,Ho,9,52,1.9277217741935484,0.43044354838709675,3.425,4.140625,2.2129032258064516,0,37,15
B,262147,Ce,Er,10,55,1.2850439882697946,0.5034213098729228,2.0666666666666664,2.7151515151515153,1.4301075268817205,0,36,19
B,262147,Ce,Tm,11,48,1.9201480990274096,0.38196286472148544,3.4583333333333335,3.907327586206897,1.9871794871794872,0,33,15
B,262147,Ce,Yb,12,50,1.7333333333333332,0.3666666666666667,3.0999999999999996,3.4,1.6666666666666665,0,35,15
B,262147,Ce,Lu,13,48,2.15639400921659,0.3306451612903225,3.982142857142857,3.852822580645161,1.6964285714285714,0,34,14
B,262147,Pr,Nd,1,71,-7.738095238095239,1.8571428571428577,-17.333333333333336,14.571428571428571,22.30952380952381,0,45,26
B,262147,Pr,Sm,3,70,2.9109658880237306,0.738598442714127,5.083333333333334,7.061827956989248,4.150862068965517,0,44,26
B,262147,Pr,Eu,4,73,1.8346922474077647,0.7952586206896552,2.874125874125874,4.002403846153847,2.1677115987460818,0,43,30
B,262147,Pr,Gd,5,62,1.23361013986014,0.7115384615384615,1.7556818181818183,3.09375,1.86013986013986,0,39,23
B,262147,Pr,Tb,6,58,1.819059829059829,0.7492307692307691,2.888888888888889,4.412393162393162,2.5933333333333333,0,37,21
B,262147,Pr,Dy,7,60,1.577065527065527,0.7207977207977205,2.433333333333333,4.17962962962963,2.6025641025641026,0,39,21
B,262147,Pr,Ho,8,52,1.5518883415435138,0.4704433497536946,2.6333333333333333,3.5637931034482757,2.011904761904762,0,37,15
B,262147,Pr,Er,9,60,1.203194953194953,0.8746438746438745,1.5317460317460316,2.824074074074074,1.620879120879121,0,35,25
B,262147,Pr,Tm,10,48,1.6228632478632479,0.46794871794871784,2.777777777777778,3.664529914529915,2.0416666666666665,0,33,15
B,262147,Pr,Yb,11,50,1.4055860805860805,0.48809523809523814,2.323076923076923,2.8722527472527473,1.4666666666666668,0,35,15
B,262147,Pr,Lu,12,48,1.5958624708624705,0.40384615384615374,2.787878787878787,3.102272727272727,1.5064102564102564,0,34,14
B,262147,Nd,Sm,2,78,4.758260019550343,0.7165200391006843,8.8,9.096969696969698,4.338709677419355,0,51,27
B,262147,Nd,Eu,3,80,2.1616481405135466,0.8197997775305894,3.5034965034965038,4.421836228287841,2.260188087774295,0,51,29
B,262147,Nd,Gd,4,72,1.4293504901960783,0.6479166666666667,2.21078431372549,3.2876838235294117,1.8583333333333334,0,48,24
B,262147,Nd,Tb,5,59,1.8968253968253967,0.7222222222222223,3.071428571428571,5.396825396825397,3.5,0,38,21
B,262147,Nd,Dy,6,71,1.9231474407944997,0.5865546218487392,3.2597402597402603,4.301298701298702,2.3781512605042017,0,49,22
B,262147,Nd,Ho,7,52,1.5951566951566953,0.5014245014245016,2.688888888888889,3.925925925925926,2.330769230769231,0,37,15
B,262147,Nd,Er,8,65,1.3287114845938373,0.5621848739495798,2.095238095238095,2.776190476190476,1.4474789915966386,0,44,21
