design,split_seed,A,B,n_units,obs_spread,arm,spearman,top1_up,regret_up,top1_down,regret_down,top1,regret
B,104729,Nd,Lu,56,5.301782949035652,NAIVE_LINE@k1,0.9552111281491745,0.0,0.14829289150000013,1.0,0.0,0.5,0.07414644575000007
B,104729,Nd,Lu,56,5.301782949035652,G14,0.30596663665596086,0.0,0.9094672894999982,0.0,3.2647607548117596,0.0,2.087114022155879
B,104729,Nd,Lu,56,5.301782949035652,_RANDOM,0.0,0.017857142857142856,2.5976526805364926,0.017857142857142856,2.704130268499159,0.017857142857142856,2.6508914745178256
B,104729,Sm,Eu,76,1.2041199820000004,G14@k1,0.7636860886255322,0.0,0.4362065250000005,0.0,0.09360885345074355,0.0,0.264907689225372
B,104729,Sm,Eu,76,1.2041199820000004,NAIVE_LINE@k1,0.7793273247575075,0.0,0.4362065250000005,0.0,0.09360885345074355,0.0,0.264907689225372
B,104729,Sm,Eu,76,1.2041199820000004,G14,0.4959579837432777,0.0,0.5613446091428576,0.0,0.40113126921540343,0.0,0.4812379391791305
B,104729,Sm,Eu,76,1.2041199820000004,_RANDOM,0.0,0.013157894736842105,0.7463037644944497,0.013157894736842105,0.4578162175055507,0.013157894736842105,0.6020599910000002
B,104729,Sm,Gd,72,2.029681149559791,G14@k1,0.8957472465632285,0.0,1.092618003059791,1.0,0.0,0.5,0.5463090015298955
B,104729,Sm,Gd,72,2.029681149559791,NAIVE_LINE@k1,0.8742021062786396,0.0,1.092618003059791,0.0,0.05289817529227103,0.0,0.572758089176031
B,104729,Sm,Gd,72,2.029681149559791,G14,0.4410115241113945,0.0,1.1365985787264572,0.0,0.5863890444186901,0.0,0.8614938115725737
B,104729,Sm,Gd,72,2.029681149559791,_RANDOM,0.0,0.013888888888888888,1.4362060508217713,0.013888888888888888,0.5934750987380195,0.013888888888888888,1.0148405747798954
B,104729,Sm,Tb,59,1.8819006880000004,G14@k1,0.9188036062290884,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
B,104729,Sm,Tb,59,1.8819006880000004,NAIVE_LINE@k1,0.9206738848715826,0.0,0.02026526050000005,0.0,0.21724376442997229,0.0,0.11875451246498617
B,104729,Sm,Tb,59,1.8819006880000004,G14,0.4268201781746432,0.0,0.27897720550000005,0.0,1.2392738658997964,0.0,0.7591255356998983
B,104729,Sm,Tb,59,1.8819006880000004,_RANDOM,0.0,0.01694915254237288,0.6836255628255667,0.01694915254237288,1.1982751251744337,0.01694915254237288,0.9409503440000002
B,104729,Sm,Dy,70,2.4301246919999997,G14@k1,0.8913111943171083,0.0,0.030304609000000426,0.0,0.6415388303259824,0.0,0.3359217196629914
B,104729,Sm,Dy,70,2.4301246919999997,NAIVE_LINE@k1,0.8753543059103476,0.0,0.030304609000000426,0.0,0.6415388303259824,0.0,0.3359217196629914
B,104729,Sm,Dy,70,2.4301246919999997,G14,0.45827394595881843,0.16666666666666666,0.4881025788333333,0.0,1.4577436498973813,0.08333333333333333,0.9729231143653573
B,104729,Sm,Dy,70,2.4301246919999997,_RANDOM,0.0,0.014285714285714285,0.9704907306167663,0.014285714285714285,1.4596339613832336,0.014285714285714285,1.2150623459999998
B,104729,Sm,Ho,52,2.8846098088033827,G14@k1,0.8697359716821825,1.0,0.0,1.0,0.0,1.0,0.0
B,104729,Sm,Ho,52,2.8846098088033827,NAIVE_LINE@k1,0.8665343324421626,1.0,0.0,1.0,0.0,1.0,0.0
B,104729,Sm,Ho,52,2.8846098088033827,G14,0.3951658181632179,0.0,0.6719086109999995,0.0,1.8177095697853547,0.0,1.2448090903926772
B,104729,Sm,Ho,52,2.8846098088033827,_RANDOM,0.0,0.019230769230769232,1.1932640120045526,0.019230769230769232,1.6913457967988301,0.019230769230769232,1.4423049044016913
B,104729,Sm,Er,65,2.845098041,G14@k1,0.9332910825868309,0.0,0.13677778650000016,0.0,0.24769402822616926,0.0,0.1922359073630847
B,104729,Sm,Er,65,2.845098041,NAIVE_LINE@k1,0.9350612455074868,0.0,0.13677778650000016,0.0,0.24769402822616926,0.0,0.1922359073630847
B,104729,Sm,Er,65,2.845098041,G14,0.4677846765201385,0.16666666666666666,0.5898745226666668,0.0,1.6063854100918424,0.08333333333333333,1.0981299663792545
B,104729,Sm,Er,65,2.845098041,_RANDOM,0.0,0.015384615384615385,1.35113765104192,0.015384615384615385,1.49396038995808,0.015384615384615385,1.4225490205
B,104729,Sm,Tm,48,2.979159996,G14@k1,0.8812657750144773,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
B,104729,Sm,Tm,48,2.979159996,NAIVE_LINE@k1,0.8817000030386284,0.0,0.3083916240000002,0.0,0.3771000039999999,0.0,0.34274581400000004
B,104729,Sm,Tm,48,2.979159996,G14,0.29595613730709536,0.0,1.1837973013333343,0.0,1.5792291332690809,0.0,1.3815132173012077
B,104729,Sm,Tm,48,2.979159996,_RANDOM,0.0,0.020833333333333332,1.6113445026950401,0.020833333333333332,1.3678154933049598,0.020833333333333332,1.489579998
B,104729,Sm,Yb,51,3.030587692366203,G14@k1,0.9312217194570136,0.0,0.3145584920000004,1.0,0.0,0.5,0.1572792460000002
B,104729,Sm,Yb,51,3.030587692366203,NAIVE_LINE@k1,0.9331221719457014,0.0,0.3145584920000004,1.0,0.0,0.5,0.1572792460000002
B,104729,Sm,Yb,51,3.030587692366203,G14,0.3279868057432363,0.0,0.7931082033333331,0.0,1.6674158865129187,0.0,1.2302620449231259
B,104729,Sm,Yb,51,3.030587692366203,_RANDOM,0.0,0.0196078431372549,1.6694352784134319,0.0196078431372549,1.361152413952771,0.0196078431372549,1.5152938461831016
B,104729,Sm,Lu,56,3.8691922062931914,G14@k1,0.8780546156738097,0.0,0.31725600750000016,1.0,0.0,0.5,0.15862800375000008
B,104729,Sm,Lu,56,3.8691922062931914,NAIVE_LINE@k1,0.888786356334803,0.0,0.31725600750000016,1.0,0.0,0.5,0.15862800375000008
B,104729,Sm,Lu,56,3.8691922062931914,G14,0.23875566727480171,0.0,0.4358003659999986,0.0,2.571368643284255,0.0,1.5035845046421268
B,104729,Sm,Lu,56,3.8691922062931914,_RANDOM,0.0,0.017857142857142856,1.7839082304107683,0.017857142857142856,2.085283975882423,0.017857142857142856,1.9345961031465957
B,104729,Eu,Gd,70,1.6474275469810429,G14@k1,0.25198806723212264,1.0,0.0,0.0,0.1653095213103133,0.5,0.08265476065515664
B,104729,Eu,Gd,70,1.6474275469810429,NAIVE_LINE@k1,0.5592833335005416,0.0,1.1368770781707291,0.0,0.300690101151841,0.0,0.7187835896612851
B,104729,Eu,Gd,70,1.6474275469810429,G14,0.16135490424539684,0.0,1.0833285895040623,0.0,0.5023090637227673,0.0,0.7928188266134149
B,104729,Eu,Gd,70,1.6474275469810429,_RANDOM,0.0,0.014285714285714285,1.158733469422001,0.014285714285714285,0.48869407755904176,0.014285714285714285,0.8237137734905214
B,104729,Eu,Tb,58,1.3561522226665452,G14@k1,0.7688758325655274,0.0,0.25703522116654487,0.0,0.12902994197922846,0.0,0.19303258157288666
B,104729,Eu,Tb,58,1.3561522226665452,NAIVE_LINE@k1,0.7851792609015837,0.0,0.25703522116654487,0.0,0.12902994197922846,0.0,0.19303258157288666
B,104729,Eu,Tb,58,1.3561522226665452,G14,0.23185152009205826,0.0,0.41821810183321156,0.0,0.82004601641027,0.0,0.6191320591217407
B,104729,Eu,Tb,58,1.3561522226665452,_RANDOM,0.0,0.017241379310344827,0.5895505280993489,0.017241379310344827,0.7666016945671963,0.017241379310344827,0.6780761113332726
B,104729,Eu,Dy,69,2.0536178976306427,G14@k1,0.7722464787445878,0.0,0.28701269863064294,0.0,0.6826285498752389,0.0,0.4848206242529409
B,104729,Eu,Dy,69,2.0536178976306427,NAIVE_LINE@k1,0.7686770979229862,0.0,0.28701269863064294,0.0,0.6826285498752389,0.0,0.4848206242529409
B,104729,Eu,Dy,69,2.0536178976306427,G14,0.3791870409731596,0.0,0.6472816041306425,0.0,1.170342093419774,0.0,0.9088118487752082
B,104729,Eu,Dy,69,2.0536178976306427,_RANDOM,0.0,0.014492753623188406,0.8925442125138412,0.014492753623188406,1.1610736851168015,0.014492753623188406,1.0268089488153214
B,104729,Eu,Ho,51,2.4041308854101255,G14@k1,0.845765741522833,0.0,0.1538297104101256,0.0,0.03999596974587338,0.0,0.0969128400779995
B,104729,Eu,Ho,51,2.4041308854101255,NAIVE_LINE@k1,0.8428697484000756,0.0,0.1538297104101256,0.0,0.03999596974587338,0.0,0.0969128400779995
B,104729,Eu,Ho,51,2.4041308854101255,G14,0.3925587200547159,0.0,0.582454088743458,0.0,1.5138403568790002,0.0,1.0481472228112292
B,104729,Eu,Ho,51,2.4041308854101255,_RANDOM,0.0,0.0196078431372549,0.9771201173497701,0.0196078431372549,1.4270107680603554,0.0196078431372549,1.2020654427050628
B,104729,Eu,Er,68,3.9719712769999997,G14@k1,0.8097074036607942,0.0,1.8554732215,0.0,0.33017643277542597,0.0,1.092824827137713
B,104729,Eu,Er,68,3.9719712769999997,NAIVE_LINE@k1,0.8240222930544157,0.0,1.8554732215,0.0,0.33017643277542597,0.0,1.092824827137713
B,104729,Eu,Er,68,3.9719712769999997,G14,0.3856920408864461,0.0,2.193092617875,0.0,1.3542553557319177,0.0,1.773673986803459
B,104729,Eu,Er,68,3.9719712769999997,_RANDOM,0.0,0.014705882352941176,2.660642581333665,0.014705882352941176,1.311328695666335,0.014705882352941176,1.9859856384999999
B,104729,Eu,Tm,47,2.338818557,G14@k1,0.829209065679926,0.0,0.2981538309999997,0.0,0.3388185570000002,0.0,0.31848619399999994
B,104729,Eu,Tm,47,2.338818557,NAIVE_LINE@k1,0.8385753931544866,0.0,0.2981538309999997,0.0,0.3388185570000002,0.0,0.31848619399999994
B,104729,Eu,Tm,47,2.338818557,G14,0.25220993205144343,0.0,0.9302752756666667,0.0,1.3006667750806873,0.0,1.115471025373677
B,104729,Eu,Tm,47,2.338818557,_RANDOM,0.0,0.02127659574468085,1.231751425633596,0.02127659574468085,1.1070671313664042,0.02127659574468085,1.1694092785
B,104729,Eu,Yb,51,2.346787487,G14@k1,0.8906787330316741,0.0,0.30432069900000003,0.0,0.000742191183053631,0.0,0.15253144509152683
B,104729,Eu,Yb,51,2.346787487,NAIVE_LINE@k1,0.9033484162895927,0.0,0.30432069900000003,0.0,0.000742191183053631,0.0,0.15253144509152683
B,104729,Eu,Yb,51,2.346787487,G14,0.37622456071079935,0.0,0.5395861776666656,0.0,1.3567139820585594,0.0,0.9481500798626126
B,104729,Eu,Yb,51,2.346787487,_RANDOM,0.0,0.0196078431372549,1.2507453751682653,0.0196078431372549,1.0960421118317345,0.0196078431372549,1.1733937435
B,104729,Eu,Lu,55,3.184649809743935,G14@k1,0.8400432900432901,0.0,0.3070182144999998,1.0,0.0,0.5,0.1535091072499999
B,104729,Eu,Lu,55,3.184649809743935,NAIVE_LINE@k1,0.8558441558441561,0.0,0.3070182144999998,1.0,0.0,0.5,0.1535091072499999
B,104729,Eu,Lu,55,3.184649809743935,G14,0.23554299592100647,0.0,0.22672866799999736,0.0,2.2704854178222518,0.0,1.2486070429111247
B,104729,Eu,Lu,55,3.184649809743935,_RANDOM,0.0,0.01818181818181818,1.3971038501812232,0.01818181818181818,1.7875459595627117,0.01818181818181818,1.5923249048719674
B,104729,Gd,Tb,65,1.2639355509098673,G14@k1,0.7158092580813571,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
B,104729,Gd,Tb,65,1.2639355509098673,NAIVE_LINE@k1,0.723108528161322,0.0,0.3015747079098675,0.0,0.2021341511377006,0.0,0.25185442952378406
B,104729,Gd,Tb,65,1.2639355509098673,G14,0.22571345165377452,0.0,0.516306077243201,0.0,0.6999063162642347,0.0,0.6081061967537178
B,104729,Gd,Tb,65,1.2639355509098673,_RANDOM,0.0,0.015384615384615385,0.5967079586002346,0.015384615384615385,0.6672275923096327,0.015384615384615385,0.6319677754549337
B,104729,Gd,Dy,74,1.898542359,G14@k1,0.682611496586626,0.0,0.13475542650000039,0.0,0.8896706510337113,0.0,0.5122130387668559
B,104729,Gd,Dy,74,1.898542359,NAIVE_LINE@k1,0.6871630827557609,0.0,0.13475542650000039,0.0,0.8896706510337113,0.0,0.5122130387668559
B,104729,Gd,Dy,74,1.898542359,G14,0.3645345369751761,0.0,0.5485728206666668,0.0,1.1816175342618203,0.0,0.8650951774642435
B,104729,Gd,Dy,74,1.898542359,_RANDOM,0.0,0.013513513513513514,0.7076912079105433,0.013513513513513514,1.1908511510894566,0.013513513513513514,0.9492711795
B,104729,Gd,Ho,57,2.3587019296534475,G14@k1,0.7852084718504316,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
B,104729,Gd,Ho,57,2.3587019296534475,NAIVE_LINE@k1,0.7997925816544886,0.0,0.19836919715344825,0.0,0.15988789490434563,0.0,0.17912854602889694
B,104729,Gd,Ho,57,2.3587019296534475,G14,0.35814495885668596,0.0,0.6550143023201148,0.0,1.4434757935394493,0.0,1.0492450479297821
B,104729,Gd,Ho,57,2.3587019296534475,_RANDOM,0.0,0.017543859649122806,0.9901127215801787,0.017543859649122806,1.368589208073269,0.017543859649122806,1.1793509648267237
B,104729,Gd,Er,69,1.8769391417151085,G14@k1,0.8039167329229492,0.0,0.10568203371510887,0.0,0.19479585293389823,0.0,0.15023894332450355
B,104729,Gd,Er,69,1.8769391417151085,NAIVE_LINE@k1,0.8135881181607262,0.0,0.10568203371510887,0.0,0.19479585293389823,0.0,0.15023894332450355
B,104729,Gd,Er,69,1.8769391417151085,G14,0.37265062495625495,0.0,0.5147981942151092,0.0,1.0193655636493204,0.0,0.7670818789322148
B,104729,Gd,Er,69,1.8769391417151085,_RANDOM,0.0,0.014492753623188406,0.9426730088470536,0.014492753623188406,0.9342661328680548,0.014492753623188406,0.9384695708575542
B,104729,Gd,Tm,54,2.0683078148888865,G14@k1,0.7596340766152087,0.0,0.2717837085000001,0.0,0.4399188848888864,0.0,0.35585129669444326
B,104729,Gd,Tm,54,2.0683078148888865,NAIVE_LINE@k1,0.7740423098913664,0.0,0.2717837085000001,0.0,0.4399188848888864,0.0,0.35585129669444326
B,104729,Gd,Tm,54,2.0683078148888865,G14,0.20282062210128443,0.0,0.9319258800000012,0.0,1.0550281677154454,0.0,0.9934770238577233
B,104729,Gd,Tm,54,2.0683078148888865,_RANDOM,0.0,0.018518518518518517,1.1698739280108514,0.018518518518518517,0.8984338868780349,0.018518518518518517,1.0341539074444432
B,104729,Gd,Yb,57,2.1714710619999997,G14@k1,0.8482628986258751,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
B,104729,Gd,Yb,57,2.1714710619999997,NAIVE_LINE@k1,0.847031371532279,0.0,0.27795057650000043,0.0,0.06165625634152594,0.0,0.1698034164207632
B,104729,Gd,Yb,57,2.1714710619999997,G14,0.3007003034374416,0.0,0.541236782,0.0,0.3237383879999999,0.0,0.43248758499999995
B,104729,Gd,Yb,57,2.1714710619999997,_RANDOM,0.0,0.017543859649122806,1.2197846261134673,0.017543859649122806,0.9516864358865325,0.017543859649122806,1.0857355309999999
B,104729,Gd,Lu,60,2.9484193195854624,G14@k1,0.7567034371613548,0.0,0.28064809200000007,1.0,0.0,0.5,0.14032404600000004
B,104729,Gd,Lu,60,2.9484193195854624,NAIVE_LINE@k1,0.7883242101753312,0.0,0.28064809200000007,1.0,0.0,0.5,0.14032404600000004
B,104729,Gd,Lu,60,2.9484193195854624,G14,0.26559099330778924,0.0,0.19534376249999896,0.0,1.159888674119819,0.0,0.677616218309909
B,104729,Gd,Lu,60,2.9484193195854624,_RANDOM,0.0,0.016666666666666666,1.3040247887500982,0.016666666666666666,1.6443945308353638,0.016666666666666666,1.474209659792731
B,104729,Tb,Dy,65,1.099055882194842,G14@k1,0.426791958041958,0.0,0.1349024946948424,0.0,0.8502637978960106,0.0,0.4925831462954265
B,104729,Tb,Dy,65,1.099055882194842,NAIVE_LINE@k1,0.4413898601398601,0.0,0.1349024946948424,0.0,0.8502637978960106,0.0,0.4925831462954265
B,104729,Tb,Dy,65,1.099055882194842,G14,0.3933852778160669,0.0,0.3339885195281753,0.0,0.6451797807801668,0.0,0.48958415015417106
B,104729,Tb,Dy,65,1.099055882194842,_RANDOM,0.0,0.015384615384615385,0.4371646102926644,0.015384615384615385,0.6618912719021776,0.015384615384615385,0.549527941097421
B,104729,Tb,Ho,57,1.4036482375887755,G14@k1,0.5716739591399734,0.0,0.04294905008877603,0.0,0.12048104176664487,0.0,0.08171504592771045
B,104729,Tb,Ho,57,1.4036482375887755,NAIVE_LINE@k1,0.5682709450399849,0.0,0.04294905008877603,0.0,0.12048104176664487,0.0,0.08171504592771045
B,104729,Tb,Ho,57,1.4036482375887755,G14,0.2979356792290193,0.0,0.4118376352554422,0.0,0.8975288030168568,0.0,0.6546832191361495
B,104729,Tb,Ho,57,1.4036482375887755,_RANDOM,0.0,0.017543859649122806,0.5551589971851874,0.017543859649122806,0.8484892404035882,0.017543859649122806,0.7018241187943878
B,104729,Tb,Er,63,1.5047988825,G14@k1,0.6980450514741751,0.0,0.20926657900000034,0.0,0.47929774029619754,0.0,0.34428215964809894
B,104729,Tb,Er,63,1.5047988825,NAIVE_LINE@k1,0.7106220073237253,0.0,0.20926657900000034,0.0,0.47929774029619754,0.0,0.34428215964809894
B,104729,Tb,Er,63,1.5047988825,G14,0.42774173966766865,0.16666666666666666,0.40365137016666713,0.0,0.7973273136267279,0.08333333333333333,0.6004893418966976
B,104729,Tb,Er,63,1.5047988825,_RANDOM,0.0,0.015873015873015872,0.7637708860621095,0.015873015873015872,0.7410279964378905,0.015873015873015872,0.75239944125
B,104729,Tb,Tm,54,1.7481880269999999,G14@k1,0.4862680821939404,0.0,0.2881263635000001,0.0,0.8573324959999999,0.0,0.5727294297500001
B,104729,Tb,Tm,54,1.7481880269999999,NAIVE_LINE@k1,0.5352493854485625,0.0,0.2881263635000001,0.0,0.8573324959999999,0.0,0.5727294297500001
B,104729,Tb,Tm,54,1.7481880269999999,G14,0.18791092240067625,0.0,0.8605120150000007,0.0,0.3976556210000002,0.0,0.6290838180000005
B,104729,Tb,Tm,54,1.7481880269999999,_RANDOM,0.0,0.018518518518518517,0.9301864664280384,0.018518518518518517,0.8180015605719616,0.018518518518518517,0.8740940134999999
B,104729,Tb,Yb,56,1.7460552639999998,G14@k1,0.6144907723855092,0.0,0.2942932315000004,0.0,0.3801244952038252,0.0,0.3372088633519128
B,104729,Tb,Yb,56,1.7460552639999998,NAIVE_LINE@k1,0.6332877648667122,0.0,0.2942932315000004,0.0,0.3801244952038252,0.0,0.3372088633519128
B,104729,Tb,Yb,56,1.7460552639999998,G14,0.29795213404192983,0.0,0.4698229169999996,0.0,0.3327591055,0.0,0.4012910112499998
B,104729,Tb,Yb,56,1.7460552639999998,_RANDOM,0.0,0.017857142857142856,0.9517486985496476,0.017857142857142856,0.7943065654503523,0.017857142857142856,0.8730276319999999
B,104729,Tb,Lu,54,2.204535282723163,G14@k1,0.6045740423098913,0.0,0.29699074700000017,1.0,0.0,0.5,0.14849537350000008
B,104729,Tb,Lu,54,2.204535282723163,NAIVE_LINE@k1,0.6434534019439679,0.0,0.29699074700000017,1.0,0.0,0.5,0.14849537350000008
B,104729,Tb,Lu,54,2.204535282723163,G14,0.251557684151228,0.0,0.14097805749999848,0.0,0.6121222342231631,0.0,0.3765501458615808
B,104729,Tb,Lu,54,2.204535282723163,_RANDOM,0.0,0.018518518518518517,1.0354526452395736,0.018518518518518517,1.1690826374835894,0.018518518518518517,1.1022676413615815
B,104729,Dy,Ho,57,1.2886539464998008,G14@k1,0.5248983164144622,0.0,0.16232539037043514,0.0,0.5871152531293657,0.0,0.37472032174990044
B,104729,Dy,Ho,57,1.2886539464998008,NAIVE_LINE@k1,0.5600622256086887,0.0,0.16232539037043514,1.0,0.0,0.5,0.08116269518521757
B,104729,Dy,Ho,57,1.2886539464998008,G14,0.2574373729278809,0.0,0.2766799623704351,0.0,0.9800131854660062,0.0,0.6283465739182207
B,104729,Dy,Ho,57,1.2886539464998008,_RANDOM,0.0,0.017543859649122806,0.3616899712112068,0.017543859649122806,0.926963975288594,0.017543859649122806,0.6443269732499004
B,104729,Dy,Er,69,0.915385198099813,G14@k1,0.7755459951547052,0.0,0.21304022449999982,1.0,0.0,0.5,0.10652011224999991
B,104729,Dy,Er,69,0.915385198099813,NAIVE_LINE@k1,0.8000146148084545,0.0,0.21304022449999982,1.0,0.0,0.5,0.10652011224999991
B,104729,Dy,Er,69,0.915385198099813,G14,0.4100260066446502,0.16666666666666666,0.2083389908333337,0.0,0.2072861153644719,0.08333333333333333,0.20781255309890279
B,104729,Dy,Er,69,0.915385198099813,_RANDOM,0.0,0.014492753623188406,0.47807695586972626,0.014492753623188406,0.43730824223008674,0.014492753623188406,0.4576925990499065
B,104729,Dy,Tm,54,1.6573437650000025,G14@k1,0.46887745378311413,0.0,0.5211250639999997,0.0,1.1454604040000025,0.0,0.8332927340000011
B,104729,Dy,Tm,54,1.6573437650000025,NAIVE_LINE@k1,0.53642081189251,0.0,0.5211250639999997,0.0,1.1454604040000025,0.0,0.8332927340000011
B,104729,Dy,Tm,54,1.6573437650000025,G14,0.11421584836762529,0.0,0.8389767023333342,0.0,0.45487943700000266,0.0,0.6469280696666684
B,104729,Dy,Tm,54,1.6573437650000025,_RANDOM,0.0,0.018518518518518517,0.8612335634750174,0.018518518518518517,0.796110201524985,0.018518518518518517,0.8286718825000012
B,104729,Dy,Yb,57,1.540091240584515,G14@k1,0.6075965776510243,0.0,0.527291932,0.0,1.028207879584515,0.0,0.7777499057922576
B,104729,Dy,Yb,57,1.540091240584515,NAIVE_LINE@k1,0.6331345605392793,0.0,0.527291932,0.0,0.05505136089232976,0.0,0.2911716464461649
B,104729,Dy,Yb,57,1.540091240584515,G14,0.2836119887991503,0.0,0.44828760433333303,0.0,0.2748631600845152,0.0,0.36157538220892416
B,104729,Dy,Yb,57,1.540091240584515,_RANDOM,0.0,0.017543859649122806,0.8965564804493383,0.017543859649122806,0.6435347601351767,0.017543859649122806,0.7700456202922575
B,104729,Dy,Lu,60,2.441849747619175,G14@k1,0.5470408446790777,0.0,0.6481948015000008,0.0,1.9366997696191737,0.0,1.2924472855595872
B,104729,Dy,Lu,60,2.441849747619175,NAIVE_LINE@k1,0.5921727170996195,0.0,0.6481948015000008,1.0,0.0,0.5,0.3240974007500004
B,104729,Dy,Lu,60,2.441849747619175,G14,0.22932248918378076,0.0,0.2212399374999996,0.0,1.0057142904785914,0.0,0.6134771139892955
B,104729,Dy,Lu,60,2.441849747619175,_RANDOM,0.0,0.016666666666666666,1.0803660499263217,0.016666666666666666,1.361483697692853,0.016666666666666666,1.2209248738095875
B,104729,Ho,Er,57,1.685855385855724,G14@k1,-0.0695824083318011,0.0,1.685855385855724,0.0,1.169184639887832,0.0,1.427520012871778
B,104729,Ho,Er,57,1.685855385855724,NAIVE_LINE@k1,0.43473610869249174,0.0,1.685855385855724,0.0,1.685855385855724,0.0,1.685855385855724
B,104729,Ho,Er,57,1.685855385855724,G14,0.16553188993790874,0.0,0.4076077280295534,0.0,1.0760792963261714,0.0,0.7418435121778624
B,104729,Ho,Er,57,1.685855385855724,_RANDOM,0.0,0.017543859649122806,0.5318072264895051,0.017543859649122806,1.1540481593662189,0.017543859649122806,0.842927692927862
B,104729,Ho,Tm,55,1.5729565622857167,G14@k1,0.09505943470945244,1.0,0.0,0.0,0.8486708480000026,0.5,0.4243354240000013
B,104729,Ho,Tm,55,1.5729565622857167,NAIVE_LINE@k1,0.5299157633575509,1.0,0.0,0.0,1.5576408520000025,0.5,0.7788204260000012
B,104729,Ho,Tm,55,1.5729565622857167,G14,0.19801279622669782,0.0,0.7672677826190484,0.0,0.6887658635000026,0.0,0.7280168230595254
B,104729,Ho,Tm,55,1.5729565622857167,_RANDOM,0.0,0.01818181818181818,0.7146075693157259,0.01818181818181818,0.8583489929699908,0.01818181818181818,0.7864782811428583
B,104729,Ho,Yb,57,1.5942783701558472,G14@k1,0.41385792066372834,1.0,0.0,0.0,0.6166602436015427,0.5,0.30833012180077135
