arm,extractant,shift_p95
SHAPE_RECOMPOSED,CCCCCCCCN(CC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CC(C)C,0.10495357459662166
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCCCCCC,0.10469901210543073
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)C1CCC(C(=O)N(CCCCCCCC)CCCCCCCC)O1,0.10099417873513686
SHAPE_RECOMPOSED,CCCCC(CC)CP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.09847516974481296
SHAPE_RECOMPOSED,Cc1cc(-c2cc(C)cc(-c3nnc4c(n3)C(C)(C)CCC4(C)C)n2)nc(-c2nnc3c(n2)C(C)(C)CCC3(C)C)c1,0.09510214982927329
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(C)C,0.09451121344250897
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)COCC(=O)N(C)CCCCCCCC,0.09418556411916135
SHAPE_RECOMPOSED,CCCCP(=S)(CCCC)COCP(=S)(CCCC)CCCC,0.09326400288465564
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COC1CCCN(CCCCCC)C1=O,0.09175292323236386
SHAPE_RECOMPOSED,CCN(CC)C(=O)COCC(=O)N(CC)CC,0.08825469570443278
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CO,0.08669345614331646
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CNCP(=O)(CCCC)CCCC,0.08473957893131681
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)C(CCCCCC)C(=O)N(C)CCCCCCCC,0.0816684924702281
SHAPE_RECOMPOSED,O=C(O)CN(CCO)CCN(CC(=O)O)CC(=O)O,0.0815885855152513
SHAPE_RECOMPOSED,CCCCOP(=S)(COCP(=S)(OCCCC)OCCCC)OCCCC,0.0813761626128145
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3cccc(-c4cccc(-c5nnc6c(n5)C(C)(C)CCC6(C)C)n4)n3)nnc21,0.07980642307385938
SHAPE_RECOMPOSED,CC12CCC(c3nnc(-c4cccc(-c5nnc6c(n5)C5(C)CCC6C5(C)C)n4)nc31)C2(C)C,0.07734405855548795
SHAPE_RECOMPOSED,c1cc2nc(c1)COc1ccccc1OCCOCCOc1ccccc1OC2,0.07163471289504977
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCC)CCCC)nc3c2n1,0.07155190690904709
SHAPE_RECOMPOSED,CC(C)CCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.07151899566518286
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)C(CCOCCCCCC)C(=O)N(C)CCCCCCCC,0.07124759112266255
SHAPE_RECOMPOSED,CN(C(=O)COCC(=O)N(C)c1ccccc1)c1ccccc1,0.07124465599681962
SHAPE_RECOMPOSED,CC1(C)CCC(C)(C)c2nc(-c3ccc4ccc5ccc(-c6nnc7c(n6)C(C)(C)CCC7(C)C)nc5c4n3)nnc21,0.07104158222185333
SHAPE_RECOMPOSED,CCCCCCCCC(C)(C)SCC1CN(C(=O)COCC(=O)N2CC(C)C(CSC(C)(C)CCCCCCCC)C2)CC1C,0.07038001454003211
SHAPE_RECOMPOSED,CCCCCCN(CCC(C)CCC=C(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCC=C(C)C,0.06911419918825938
SHAPE_RECOMPOSED,Cc1cc(C)n(-c2cccc(-n3nc(C)cc3C)n2)n1,0.06864465628199809
SHAPE_RECOMPOSED,CCCN(CCC)C(=O)COCC(=O)N(CCC)CCC,0.06601412067574766
SHAPE_RECOMPOSED,CCCCCCCCN(CCCC(CCCC)CCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCC(CCCC)CCCCCC,0.06514515567750762
SHAPE_RECOMPOSED,CC(C)CCCC(C)CCCCN(C)C(=O)COCC(=O)N(C)CCCCC(C)CCCC(C)C,0.06432324555081334
SHAPE_RECOMPOSED,CCCCCCCCn1cc(-c2cc(CC(=O)O)cc(-c3cn(CCCCCCCC)nn3)n2)nn1,0.06361175069309404
SHAPE_RECOMPOSED,CCCc1nnc(-c2cccc(-c3nnc(CCC)c(CCC)n3)n2)nc1CCC,0.06337925528241407
SHAPE_RECOMPOSED,C1CCC2OCCOCCOC3CCCCC3OCCOCCOC2C1,0.06313432401668288
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.06310329825090105
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](CC)C(=O)N(CCCCCCCC)CCCCCCCC,0.06278608603919036
SHAPE_RECOMPOSED,COCCN(CCOC)C(=O)COCC(=O)N(CCOC)CCOC,0.061799860366994336
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCCCC(C)CCCC(C)C,0.061674644390282723
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)c1ccc2ccc3cccnc3c2n1,0.06160485747363305
SHAPE_RECOMPOSED,Cc1ccn(-c2cccc(-n3ccc(C)n3)n2)n1,0.061067367256816586
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](C)O[C@H](CC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.060839235137928056
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCC,0.05932978247266574
SHAPE_RECOMPOSED,CCN(CC)C(=O)c1ccc2ccc3cccnc3c2n1,0.05891958285994802
SHAPE_RECOMPOSED,Cc1cc(C)n(-c2cncc(-n3nc(C)cc3C)n2)n1,0.05877840985976681
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)CC(=O)N(CCCCCCCC)CCCCCCCC,0.05752302488777931
SHAPE_RECOMPOSED,CCCCCCN(CCCCCC)C(=O)CC(=O)N(CCCCCC)CCCCCC,0.05752302488777931
SHAPE_RECOMPOSED,O=C(O)CN(CC(=O)O)C1CCCCC1N(CC(=O)O)CC(=O)O,0.05714498102162567
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)c1ccc2ccc3ccc(C(=O)N(CCCCCCCC)CCCCCCCC)nc3c2n1,0.057128495943217006
SHAPE_RECOMPOSED,CCCCCCCCN(CCC)C(=O)COCC(=O)N(CCC)CCCCCCCC,0.05668362921813838
SHAPE_RECOMPOSED,CCCCCCCCN(CCC(C)CC(C)(C)C)C(=O)COCC(=O)N(CCCCCCCC)CCC(C)CC(C)(C)C,0.05661025834355664
SHAPE_RECOMPOSED,CCCCCCCCN(C(=O)c1ccc2ccc3cccnc3c2n1)c1ccc(C)cc1,0.056242215483487554
SHAPE_RECOMPOSED,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,0.05573166254344607
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCC)C(=O)COCC(=O)N(CCCCCCCC)CCCCCCCCCCCC,0.05541114596771376
SHAPE_RECOMPOSED,O=C(COCC(=O)N1CCCCC1)N1CCCCC1,0.05390656580953877
SHAPE_RECOMPOSED,CCCCCCCCN(CC)C(=O)COCC(=O)N(CC)CCCCCCCC,0.05380212248277437
SHAPE_RECOMPOSED,CCCCCCN(CCC(C)CCCC(C)C)C(=O)COCC(=O)N(CCCCCC)CCC(C)CCCC(C)C,0.05301389728397676
SHAPE_RECOMPOSED,C1COCCOCCOCCOCCOCCO1,0.05145421961104776
SHAPE_RECOMPOSED,CCCCCCCCP(=O)(CC(=O)N(CC(C)C)CC(C)C)c1ccccc1,0.05018213372354122
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.04813651943142208
SHAPE_RECOMPOSED,CCCCCCC(CCCC)CCCN(C)C(=O)COCC(=O)N(C)CCCC(CCCC)CCCCCC,0.048068618433841095
SHAPE_RECOMPOSED,CCCCCCCCP(=O)(CCCCCCCC)Cc1cccc(CP(=O)(CCCCCCCC)CCCCCCCC)[n+]1[O-],0.047674822219504295
SHAPE_RECOMPOSED,CN(C(=O)CC(=O)N(C)c1ccccc1)c1ccccc1,0.046174036915539965
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](CCC)O[C@H](CCC)C(=O)N(CCCCCCCC)CCCCCCCC,0.045537408753754414
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccccc3)n2)n1)c1ccccc1,0.04541190491268664
SHAPE_RECOMPOSED,S=P(COCP(=S)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,0.045264480840386145
SHAPE_RECOMPOSED,CCCCCCCCN(C)C(=O)CC(=O)N(C)CCCCCCCC,0.04416344415596477
SHAPE_RECOMPOSED,CCCCCCN(C)C(=O)CC(=O)N(C)CCCCCC,0.04416344415596477
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.04408683877023468
SHAPE_RECOMPOSED,CCCCCCCCN(CCCCCCCC)C(=O)[C@H](C)O[C@H](C)C(=O)N(CCCCCCCC)CCCCCCCC,0.04408683877023468
SHAPE_RECOMPOSED,CCCCCCOP(=O)(O)OCCCCCC,0.04347013582917461
SHAPE_RECOMPOSED,CCc1ccc(N(CC)C(=O)c2ccc3ccc4ccc(C(=O)N(CC)c5ccc(CC)cc5)nc4c3n2)cc1,0.04342473587069586
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)CCC(=O)N(CCCC)CCCC,0.041575417465396364
SHAPE_RECOMPOSED,CCCCN(CCCC)C(=O)CC(=O)N(CCCC)CCCC,0.04098383915546676
SHAPE_RECOMPOSED,O=C(c1cc(Cl)c2ccc3c(Cl)cc(C(=O)N4CCCC4)nc3c2n1)N1CCCC1,0.0388061681651201
SHAPE_RECOMPOSED,CCCCC(CC)CN(C)C(=O)COCC(=O)N(C)CC(CC)CCCC,0.038047761229299926
SHAPE_RECOMPOSED,CCCCCCc1ccc(N(CC)C(=O)c2cccc(-c3cccc(C(=O)N(CC)c4ccc(CCCCCC)cc4)n3)n2)cc1,0.036597164305979986
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccccc2C)n1)c1ccccc1C,0.034994987431057126
SHAPE_RECOMPOSED,CCCCCCn1c(-c2ccccc2)c(-c2ccccc2)c2cc3ccc4cc5c(-c6ccccc6)c(-c6ccccc6)n(CCCCCC)c(=O)c5nc4c3nc2c1=O,0.030304890458401807
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)cc(C)c3)n2)n1)c1cc(C)cc(C)c1,0.02803353135054359
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2cccc(C)c2)n1)c1cccc(C)c1,0.027753913236219015
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(C(=O)N(CC)c2ccc(C)cc2)n1)c1ccc(C)cc1,0.026588411103956124
SHAPE_RECOMPOSED,CC(C)CN(CC(C)C)C(=O)COCC(=O)N(CC(C)C)CC(C)C,0.025241403456534386
SHAPE_RECOMPOSED,CCCCP(=S)(CCCC)CP(=S)(CCCC)CCCC,0.02449516147973895
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3ccc(C)cc3C)n2)n1)c1ccc(C)cc1C,0.023934001754016568
SHAPE_RECOMPOSED,CCN(C(=O)c1cccc(-c2cccc(C(=O)N(CC)c3cc(C)ccc3C)n2)n1)c1cc(C)ccc1C,0.022653086554483906
SHAPE_RECOMPOSED,CCCCCCCCCCCCN(CCCCCCCCCCCC)C(=O)COCCOCC(=O)N(CCCCCCCCCCCC)CCCCCCCCCCCC,1.9984014443252816e-16
SHAPE_RECOMPOSED,CCCCCc1nnc(-c2cccc(-c3cccc(-c4nnc(CCCCC)c(CCCCC)n4)n3)n2)nc1CCCCC,1.1102230246251565e-16
SHAPE_RECOMPOSED,CCCCCCCCCCN(CCCCCCCCCC)C(=O)C(C)OC(C)C(=O)N(CCCCCCCCCC)CCCCCCCCCC,0.0
SHAPE_RECOMPOSED,CN(C(=O)c1cccc(C(=O)N(C)c2ccccc2)n1)c1ccccc1,0.0
