label,draw,candidate,status,regime_status,in_domain,on_spec,purity_mol,recovery_from_feed,recovery_total,net_product_mol_h,n_stages_total,n_ext,n_scr,n_str,oa_ext,s_over_a,w_over_a,consumption_index,consumption_index_incomplete,acid_mol_per_kg_oxide,throughput_kg_oxide_per_h,throughput_mol_T_per_h_per_L_org,max_loading,flags,n_flags,ood_distance_max,balance_rel_max,iterations,front,feed_stage_offset,scrub_return_offset,scrub_acid_M,scrub_target_mM,strip_acid_M,ligand_total_M,saponification_degree,scrub_complexant_M,strip_anion_M,feed_dilution,f_bleed
transfer-unsupported,56,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999926,8.528414962e-05,0.1769031647,-0.07519473017,56,21,6,29,4.95580437,3.07712337,1.262333967,8361.96641,False,8361.96641,0.002232190668,0.002677211682,0.6887386915,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.528643437e-14,14,3,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,57,273,converged_newton,INADMISSIBLE,False,False,0.953878141,1.61747067e-05,0.08026074416,-0.08244291171,56,21,6,29,4.95580437,3.07712337,1.262333967,18430.65794,False,18430.65794,0.001012742109,0.001214647585,0.9516475026,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.720467134e-15,23,2,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,58,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,6.460689645e-05,0.1803089524,-0.07493929609,56,21,6,29,4.95580437,3.07712337,1.262333967,8204.020385,False,8204.020385,0.002275165408,0.002728754088,0.6530690239,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.492370542e-13,10,9,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,59,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9953124204,2.92825645e-05,0.1788263678,-0.07505048994,56,21,6,29,4.95580437,3.07712337,1.262333967,8272.036947,False,8272.036947,0.002256457933,0.002706316993,0.7086296186,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.759235413e-12,15,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,60,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9938195715,1.090386557e-05,0.1820888238,-0.07480580574,56,21,6,29,4.95580437,3.07712337,1.262333967,8123.828199,False,8123.828199,0.002297624092,0.00275569025,0.6626082334,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.865463178e-14,9,1,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,61,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999992,0.0003002046104,0.1407513827,-0.07790611382,56,21,6,29,4.95580437,3.07712337,1.262333967,10509.72497,False,10509.72497,0.001776022059,0.002130098953,0.8341431989,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,2.720467134e-15,19,6,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,62,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999998,8.967138939e-05,0.1765003766,-0.07522493928,56,21,6,29,4.95580437,3.07712337,1.262333967,8381.049095,False,8381.049095,0.002227108227,0.002671115979,0.6891925164,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.684098702e-15,16,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,63,273,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,5.805925992e-05,0.1809933481,-0.07488796641,56,21,6,29,4.95580437,3.07712337,1.262333967,8172.998272,False,8172.998272,0.002283801216,0.002739111574,0.6487395218,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,1.813644756e-15,13,5,0,13,4.044062803,28.74843056,4.928508136,0.02678157184,0,0,0,0,0
transfer-unsupported,0,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,3.084425155e-07,0.07896857499,-0.069450927,12,2,5,5,1.157374411,2.948640356,2.486571966,12237.93749,False,12237.93749,0.0009964373245,0.005117309547,0.6659753285,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.924059839e-16,9,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,1,274,converged_newton,INADMISSIBLE,False,False,1,3.091221792e-06,0.09009047561,-0.06861678446,12,2,5,5,1.157374411,2.948640356,2.486571966,10727.13267,False,10727.13267,0.001136775135,0.005838029254,0.84856924,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.389368377e-15,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,2,274,converged_newton,INADMISSIBLE,False,False,0.9999978456,4.128872271e-06,0.05522635913,-0.07123159319,12,2,5,5,1.157374411,2.948640356,2.486571966,17499.11636,False,17499.11636,0.0006968544835,0.003578770097,0.9487194664,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.888298375e-12,21,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,3,274,converged_newton,INADMISSIBLE,False,False,0.9999300474,2.542754894e-07,0.08249371759,-0.06918654131,12,2,5,5,1.157374411,2.948640356,2.486571966,11714.98282,False,11714.98282,0.001040918103,0.0053457453,0.7243201481,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,7.722903366e-13,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,4,274,converged_newton,INADMISSIBLE,False,False,0.9728774582,2.092940725e-08,0.05638341228,-0.07114481421,12,2,5,5,1.157374411,2.948640356,2.486571966,17140.01415,False,17140.01415,0.0007114543536,0.003653749279,0.9632653245,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.786330771e-15,13,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,5,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9945994484,7.950423524e-09,0.05160547864,-0.07150315923,12,2,5,5,1.157374411,2.948640356,2.486571966,18726.93578,False,18726.93578,0.0006511656703,0.003344130353,0.6683384017,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,7.939247871e-16,8,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,6,274,converged_newton,INADMISSIBLE,False,False,0.9999999974,2.504389109e-06,0.09290896186,-0.06840539799,12,2,5,5,1.157374411,2.948640356,2.486571966,10401.71438,False,10401.71438,0.001172339217,0.006020672369,0.8331759885,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.448912736e-14,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,7,274,converged_newton,INADMISSIBLE,False,False,0.9999989021,3.570326599e-06,0.07996516955,-0.06937618241,12,2,5,5,1.157374411,2.948640356,2.486571966,12085.41781,False,12085.41781,0.001009012504,0.005181890716,0.895509794,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.67190214e-13,16,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,8,274,converged_newton,INADMISSIBLE,False,False,1,4.029884672e-06,0.08039107795,-0.06934423928,12,2,5,5,1.157374411,2.948640356,2.486571966,12021.3898,False,12021.3898,0.00101438668,0.005209490367,0.8889088719,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.175699148e-15,16,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,9,274,converged_newton,INADMISSIBLE,False,False,0.9999925388,8.466879854e-07,0.09384647075,-0.06833508482,12,2,5,5,1.157374411,2.948640356,2.486571966,10297.80317,False,10297.80317,0.001184168845,0.006081424678,0.7736634281,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.924059839e-16,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,10,274,converged_newton,INADMISSIBLE,False,False,0.9999998159,1.020743372e-06,0.09418547579,-0.06830965944,12,2,5,5,1.157374411,2.948640356,2.486571966,10260.73793,False,10260.73793,0.001188446461,0.006103392831,0.7671941828,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.924059839e-16,14,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,11,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999983269,5.458533602e-08,0.06052351991,-0.07083430613,12,2,5,5,1.157374411,2.948640356,2.486571966,15967.55255,False,15967.55255,0.0007636948527,0.003922035902,0.6187306832,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.572661542e-15,6,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,12,274,converged_newton,INADMISSIBLE,False,False,0.9999999428,1.472631015e-06,0.09548782552,-0.06821198321,12,2,5,5,1.157374411,2.948640356,2.486571966,10120.79267,False,10120.79267,0.001204879706,0.006187787499,0.7914347549,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.389368377e-15,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,13,274,converged_newton,INADMISSIBLE,False,False,0.9998964061,6.759335178e-07,0.0936309669,-0.06835124761,12,2,5,5,1.157374411,2.948640356,2.486571966,10321.50491,False,10321.50491,0.001181449585,0.00606745963,0.7833907903,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.874991694e-12,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,14,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9996963719,6.206518542e-08,0.06672080437,-0.0703695098,12,2,5,5,1.157374411,2.948640356,2.486571966,14484.42496,False,14484.42496,0.0008418931177,0.004323631384,0.6798576318,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,9,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,15,274,converged_newton,INADMISSIBLE,False,False,0.9999996103,6.476704537e-07,0.09038921998,-0.06859437863,12,2,5,5,1.157374411,2.948640356,2.486571966,10691.67855,False,10691.67855,0.001140544736,0.005857388441,0.7393327302,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,7.939247871e-16,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,16,274,converged_newton,INADMISSIBLE,False,False,0.9993246688,3.234663245e-07,0.08913964785,-0.06868809654,12,2,5,5,1.157374411,2.948640356,2.486571966,10841.556,False,10841.556,0.001124777448,0.005776413858,0.7694528527,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.389368377e-15,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,17,274,converged_newton,INADMISSIBLE,False,False,0.9999999762,3.105442847e-06,0.08823518946,-0.06875593092,12,2,5,5,1.157374411,2.948640356,2.486571966,10952.68781,False,10952.68781,0.001113364856,0.005717803283,0.8621149842,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.277563292e-12,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,18,274,converged_newton,INADMISSIBLE,False,False,0.9564557289,5.114291802e-09,0.06643019049,-0.07039130584,12,2,5,5,1.157374411,2.948640356,2.486571966,14547.79035,False,14547.79035,0.0008382261081,0.004304799067,0.8158080877,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.389368377e-15,8,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,19,274,converged_newton,INADMISSIBLE,False,False,1,2.692335199e-06,0.0925713828,-0.06843071642,12,2,5,5,1.157374411,2.948640356,2.486571966,10439.6462,False,10439.6462,0.001168079594,0.005998796623,0.8325557227,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.049016414e-14,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,20,274,converged_newton,INADMISSIBLE,False,False,0.9999999473,9.941064375e-07,0.09381629073,-0.06833734832,12,2,5,5,1.157374411,2.948640356,2.486571966,10301.1159,False,10301.1159,0.001183788029,0.006079468956,0.7608789154,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.786330771e-15,13,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,21,274,converged_newton,INADMISSIBLE,False,False,0.9999999975,3.085708698e-06,0.08908408756,-0.06869226356,12,2,5,5,1.157374411,2.948640356,2.486571966,10848.3177,False,10848.3177,0.001124076379,0.005772813449,0.8565916831,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.580255558e-15,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,22,274,converged_newton,INADMISSIBLE,False,False,0.9828763565,1.067728537e-08,0.06062524407,-0.07082667682,12,2,5,5,1.157374411,2.948640356,2.486571966,15940.76031,False,15940.76031,0.0007649784234,0.003928627815,0.7282672369,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,7.919399751e-13,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,23,274,converged_newton,OUT_OF_DOMAIN,False,False,1,2.921925429e-12,0.009645754516,-0.07465013854,12,2,5,5,1.157374411,2.948640356,2.486571966,100190.4499,False,100190.4499,0.0001217115773,0.0006250627123,0.2193557511,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,4.133939292,8.375906504e-14,3,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,24,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999979,2.047901518e-07,0.07424868272,-0.06980491892,12,2,5,5,1.157374411,2.948640356,2.486571966,13015.88727,False,13015.88727,0.0009368810158,0.004811451808,0.6527153823,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,25,274,converged_newton,INADMISSIBLE,False,False,0.9999998119,7.102336515e-07,0.09113525261,-0.06853842618,12,2,5,5,1.157374411,2.948640356,2.486571966,10604.15653,False,10604.15653,0.001149958288,0.005905732733,0.7421984885,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.42474132e-12,10,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,26,274,converged_newton,INADMISSIBLE,False,False,1,3.950918318e-06,0.08245440354,-0.06918948986,12,2,5,5,1.157374411,2.948640356,2.486571966,11720.56849,False,11720.56849,0.001040422032,0.005343197676,0.881009033,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.381774361e-15,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,27,274,converged_newton,INADMISSIBLE,False,False,0.9999999966,3.728423408e-06,0.03460690963,-0.0727780519,12,2,5,5,1.157374411,2.948640356,2.486571966,27925.41994,False,27925.41994,0.0004366751768,0.002242591677,0.9748985898,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,6.1529171e-15,29,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,28,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999999986,6.50772082e-08,0.06025944596,-0.07085411168,12,2,5,5,1.157374411,2.948640356,2.486571966,16037.52688,False,16037.52688,0.0007603627281,0.003904923422,0.5915181729,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,8,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,29,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,2.607609968e-07,0.07636866248,-0.06964592044,12,2,5,5,1.157374411,2.948640356,2.486571966,12654.56868,False,12654.56868,0.0009636312385,0.004948830413,0.651038257,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,30,274,converged_newton,INADMISSIBLE,False,False,1,2.265197854e-06,0.09444549184,-0.06829015824,12,2,5,5,1.157374411,2.948640356,2.486571966,10232.4893,False,10232.4893,0.001191727383,0.006120242351,0.8146679517,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,4.565067526e-15,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,31,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.998165948e-07,0.0731983543,-0.06988369355,12,2,5,5,1.157374411,2.948640356,2.486571966,13202.65317,False,13202.65317,0.0009236278143,0.004743388586,0.6408712146,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,32,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999994576,1.301284456e-07,0.07013049075,-0.07011378332,12,2,5,5,1.157374411,2.948640356,2.486571966,13780.20422,False,13780.20422,0.0008849170519,0.00454458536,0.6516073627,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,5.954435903e-16,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,33,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.943727902,1.751600728e-10,0.031841521,-0.07298545605,12,2,5,5,1.157374411,2.948640356,2.486571966,30350.70104,False,30350.70104,0.0004017810882,0.002063389385,0.667065361,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.924059839e-16,8,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,34,274,converged_newton,OUT_OF_DOMAIN,False,False,0.9999999977,2.603675028e-09,0.03354883604,-0.07285740742,12,2,5,5,1.157374411,2.948640356,2.486571966,28806.14049,False,28806.14049,0.0004233242455,0.002174026554,0.4563690321,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,0.6570451719,3.969623935e-16,4,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,35,274,converged_newton,INADMISSIBLE,False,False,0.99994292,6.970082693e-07,0.09344268692,-0.06836536861,12,2,5,5,1.157374411,2.948640356,2.486571966,10342.30196,False,10342.30196,0.00117907384,0.00605525874,0.7786586643,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.190887181e-15,10,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,36,274,converged_newton,INADMISSIBLE,False,False,0.9999998623,1.506486807e-06,0.09550619478,-0.06821060552,12,2,5,5,1.157374411,2.948640356,2.486571966,10118.84608,False,10118.84608,0.001205111492,0.006188977861,0.7961729488,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.997066071e-14,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,37,274,converged_newton,INADMISSIBLE,False,False,0.9999983114,2.11944297e-06,0.0933886099,-0.06836942438,12,2,5,5,1.157374411,2.948640356,2.486571966,10348.29071,False,10348.29071,0.001178391488,0.006051754448,0.836842909,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,3.175699148e-15,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,38,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9998907202,1.182780833e-08,0.0486639416,-0.07172377451,12,2,5,5,1.157374411,2.948640356,2.486571966,19858.90276,False,19858.90276,0.0006140489148,0.003153513318,0.6043307974,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,3.592509662e-14,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,39,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,1,1.16444565e-07,0.06632329429,-0.07039932305,12,2,5,5,1.157374411,2.948640356,2.486571966,14571.23767,False,14571.23767,0.0008368772758,0.004297871996,0.6100662447,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.924059839e-16,5,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,40,274,converged_newton,INADMISSIBLE,False,False,0.9999999991,8.017272173e-07,0.09143257343,-0.06851612712,12,2,5,5,1.157374411,2.948640356,2.486571966,10569.67389,False,10569.67389,0.001153709926,0.005924999672,0.7355608196,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,5.376260177e-12,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,41,274,converged_newton,INADMISSIBLE,False,False,0.9999986636,1.425229851e-06,0.09550549415,-0.06821065806,12,2,5,5,1.157374411,2.948640356,2.486571966,10118.92031,False,10118.92031,0.001205102651,0.006188932459,0.8012697514,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.190887181e-15,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,42,274,converged_newton,IN_DOMAIN_WITH_CAVEATS,True,False,0.9999928639,9.76055272e-08,0.0680862039,-0.07026710483,12,2,5,5,1.157374411,2.948640356,2.486571966,14193.95456,False,14193.95456,0.0008591219337,0.004412111796,0.6564226198,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED,4,0,9.924059839e-16,7,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,43,274,converged_newton,INADMISSIBLE,False,False,1,8.954586862e-07,0.09197524025,-0.06847542711,12,2,5,5,1.157374411,2.948640356,2.486571966,10507.31133,False,10507.31133,0.001160557378,0.005960165484,0.7337751571,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,9.924059839e-16,12,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,44,274,converged_newton,INADMISSIBLE,False,False,0.9999999988,4.542943661e-06,0.06853744425,-0.07023326181,12,2,5,5,1.157374411,2.948640356,2.486571966,14100.50367,False,14100.50367,0.0008648157521,0.004441353004,0.9208441714,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,2.381774361e-15,19,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,45,274,converged_newton,INADMISSIBLE,False,False,0.9996388307,3.591592439e-07,0.08914270492,-0.06868786726,12,2,5,5,1.157374411,2.948640356,2.486571966,10841.1842,False,10841.1842,0.001124816022,0.005776611962,0.7642209609,COST_INCOMPLETE|HIGH_LOADING|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|THIRD_PHASE_RISK,5,0,1.786330771e-15,11,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
transfer-unsupported,46,274,converged_newton,OUT_OF_DOMAIN,False,False,0.9999999999,6.876848858e-10,0.02611577905,-0.0734148867,12,2,5,5,1.157374411,2.948640356,2.486571966,37004.9265,False,37004.9265,0.0003295328175,0.001692350729,0.3979298208,COST_INCOMPLETE|LIGAND_LOSS_NOT_MEASURED|OA_ASSUMED|OOD_LOADING|OOD_METAL,5,1.449656845,2.381774361e-15,3,1,0,1,2.174036576,25.56214425,2.326047982,0.03495995599,0,0,0,0,0
